code,name,price,rise,change,exchange,amount
600000,浦发银行,13.62,1.19,0.16,8.95亿,3997.77亿
600004,白云机场,9.26,-0.43,-0.04,9785.46万,219.16亿
600006,东风股份,7.11,-1.11,-0.08,2.50亿,142.20亿
600007,XD中国国,20.47,-3.62,-0.77,1.48亿,206.19亿
600008,首创环保,3.05,-0.33,-0.01,1.26亿,223.89亿
600009,上海机场,31.77,-0.09,-0.03,1.43亿,609.57亿
600010,包钢股份,1.77,-1.12,-0.02,3.79亿,555.44亿
600011,华能国际,7.27,-0.82,-0.06,2.84亿,799.53亿
600012,皖通高速,17.52,-1.79,-0.32,9341.04万,204.21亿
600015,XD华夏银,8.12,1.50,0.12,6.37亿,1249.44亿
600016,民生银行,4.89,1.24,0.06,11.49亿,1734.10亿
600017,日照港,3.11,-0.64,-0.02,7907.81万,95.65亿
600018,上港集团,5.82,-0.68,-0.04,1.40亿,1351.09亿
600019,宝钢股份,6.55,-0.61,-0.04,2.84亿,1426.73亿
600020,中原高速,4.83,-0.82,-0.04,6669.15万,108.55亿
600021,上海电力,8.79,-0.68,-0.06,1.69亿,230.05亿
600022,山东钢铁,1.30,-0.76,-0.01,4378.33万,139.09亿
600023,浙能电力,5.31,-0.38,-0.02,1.77亿,712.00亿
600025,华能水电,9.87,0.61,0.06,2.24亿,1776.60亿
600026,中远海能,10.35,-0.48,-0.05,4.54亿,359.64亿
600027,华电国际,5.54,-1.60,-0.09,4.64亿,471.47亿
600028,中国石化,5.71,0.53,0.03,6.62亿,5415.47亿
600029,南方航空,5.89,0.00,0.00,2.08亿,746.46亿
600030,中信证券,27.57,-1.64,-0.46,46.33亿,3357.08亿
600031,三一重工,17.91,-0.56,-0.10,7.13亿,1517.76亿
600032,浙江新能,7.53,-0.27,-0.02,4428.79万,181.07亿
600033,福建高速,3.57,-0.56,-0.02,6270.18万,97.98亿
600035,楚天高速,4.47,-0.67,-0.03,7550.18万,71.97亿
600036,招商银行,47.88,0.80,0.38,28.07亿,9877.14亿
600037,歌华有线,7.60,-0.26,-0.02,8077.01万,105.78亿
600038,中直股份,37.76,-0.13,-0.05,5.44亿,252.59亿
600039,四川路桥,10.07,0.20,0.02,1.26亿,675.06亿
600048,保利发展,8.04,-0.12,-0.01,5.36亿,962.42亿
600050,中国联通,5.35,-0.56,-0.03,9.31亿,1646.03亿
600051,宁波联合,7.16,-0.69,-0.05,6523.04万,22.26亿
600052,东望时代,4.38,1.16,0.05,5328.07万,36.98亿
600053,九鼎投资,15.38,-0.65,-0.10,2.12亿,66.68亿
600054,黄山旅游,12.03,5.90,0.67,5.21亿,61.75亿
600055,万东医疗,17.35,-1.70,-0.30,7768.89万,121.98亿
600056,中国医药,10.36,-0.29,-0.03,7535.64万,154.92亿
600057,厦门象屿,7.02,0.57,0.04,7738.63万,153.91亿
600058,五矿发展,7.70,0.39,0.03,6138.79万,82.54亿
600059,古越龙山,10.64,-0.65,-0.07,1.97亿,96.99亿
600060,海信视像,22.94,-1.25,-0.29,1.93亿,297.09亿
600061,国投资本,7.60,-0.52,-0.04,2.76亿,485.94亿
600062,华润双鹤,18.58,-0.43,-0.08,1.25亿,191.86亿
600063,皖维高新,4.57,-0.65,-0.03,6778.68万,88.01亿
600064,南京高科,7.77,0.00,0.00,8952.50万,134.45亿
600066,宇通客车,24.79,-1.16,-0.29,2.61亿,548.84亿
600067,冠城新材,2.94,1.03,0.03,5010.78万,40.92亿
600071,凤凰光学,21.02,0.29,0.06,9322.31万,59.19亿
600072,中船科技,12.87,2.14,0.27,7.70亿,139.43亿
600073,光明肉业,7.47,-1.97,-0.15,1.30亿,70.05亿
600075,新疆天业,4.23,-0.47,-0.02,4329.42万,72.22亿
600076,康欣新材,2.35,0.00,0.00,3911.77万,31.60亿
600078,澄星股份,5.75,-1.20,-0.07,7420.14万,38.10亿
600079,人福医药,20.71,-1.33,-0.28,3.17亿,319.59亿
600080,金花股份,6.97,-0.71,-0.05,1717.96万,26.02亿
600081,东风科技,12.99,-1.89,-0.25,1.52亿,71.84亿
600082,海泰发展,3.86,0.52,0.02,8258.90万,24.49亿
600084,中信尼雅,5.55,0.00,0.00,2463.33万,62.37亿
600085,同仁堂,36.69,0.16,0.06,1.83亿,503.19亿
600088,中视传媒,16.14,1.51,0.24,7612.26万,64.19亿
600089,特变电工,11.72,-0.34,-0.04,2.32亿,592.19亿
600094,大名城,3.12,-0.32,-0.01,3867.52万,67.58亿
600095,湘财股份,10.40,4.00,0.40,38.69亿,297.36亿
600096,云天化,21.91,-0.41,-0.09,5.09亿,399.42亿
600097,开创国际,10.32,-0.10,-0.01,7730.70万,24.86亿
600098,广州发展,6.59,-0.45,-0.03,1.20亿,230.57亿
600099,林海股份,10.56,-0.19,-0.02,3254.75万,23.14亿
600100,同方股份,7.21,-0.69,-0.05,2.67亿,241.56亿
600101,明星电力,10.00,-0.30,-0.03,2.04亿,54.79亿
600103,青山纸业,2.20,0.00,0.00,4325.22万,48.67亿
600104,上汽集团,16.05,-0.93,-0.15,4.06亿,1857.84亿
600105,永鼎股份,7.81,-1.14,-0.09,6.09亿,114.18亿
600106,重庆路桥,6.05,-0.98,-0.06,1.59亿,80.41亿
600108,亚盛集团,2.95,0.00,0.00,8521.01万,57.43亿
600109,国金证券,8.81,-0.90,-0.08,4.49亿,327.08亿
600110,诺德股份,7.20,4.96,0.34,42.06亿,124.93亿
600111,北方稀土,24.28,-1.46,-0.36,11.09亿,877.74亿
600113,浙江东日,27.83,10.00,2.53,8.62亿,114.50亿
600114,东睦股份,20.11,-1.08,-0.22,2.54亿,123.95亿
600115,中国东航,4.07,0.00,0.00,2.05亿,696.56亿
600116,三峡水利,6.85,0.00,0.00,9297.68万,130.98亿
600117,西宁特钢,2.19,0.00,0.00,2685.06万,71.29亿
600118,中国卫星,27.84,1.46,0.40,9.65亿,329.20亿
600119,长江投资,7.71,-0.90,-0.07,4387.32万,28.16亿
600120,浙江东方,6.08,-0.65,-0.04,7.91亿,207.66亿
600121,郑州煤电,3.86,0.00,0.00,6516.55万,47.03亿
600123,兰花科创,6.38,-0.78,-0.05,9435.08万,93.99亿
600125,铁龙物流,5.70,-0.35,-0.02,6122.64万,74.41亿
600126,杭钢股份,8.91,0.00,0.00,15.04亿,300.91亿
600127,金健米业,6.91,-0.29,-0.02,1.33亿,44.35亿
600128,苏豪弘业,10.88,2.64,0.28,4.14亿,26.85亿
600129,太极集团,21.33,-0.37,-0.08,1.73亿,118.78亿
600131,国网信通,17.42,-0.51,-0.09,1.18亿,208.33亿
600132,重庆啤酒,55.10,-0.83,-0.46,1.60亿,266.67亿
600133,东湖高新,9.06,-0.88,-0.08,1.04亿,96.60亿
600135,乐凯胶片,7.44,1.09,0.08,1.24亿,41.17亿
600137,浪莎股份,18.16,0.33,0.06,3589.34万,17.65亿
600138,中青旅,9.85,0.72,0.07,2.49亿,71.30亿
600141,兴发集团,20.42,-0.49,-0.10,1.95亿,225.28亿
600143,金发科技,10.28,-0.87,-0.09,3.48亿,266.99亿
600148,长春一东,20.48,-0.49,-0.10,1.36亿,28.98亿
600149,廊坊发展,5.03,0.20,0.01,4740.25万,19.12亿
600150,中国船舶,31.69,0.57,0.18,22.47亿,1417.31亿
600151,航天机电,7.18,1.56,0.11,3.18亿,102.98亿
600152,维科技术,6.29,0.96,0.06,1.38亿,33.28亿
600153,建发股份,10.51,1.45,0.15,2.39亿,304.74亿
600155,华创云信,7.05,-0.70,-0.05,2.86亿,156.82亿
600156,华升股份,7.29,9.96,0.66,3.23亿,29.31亿
600157,永泰能源,1.34,-0.74,-0.01,2.59亿,297.72亿
600158,中体产业,8.44,-0.71,-0.06,1.51亿,80.98亿
600159,大龙地产,2.72,0.00,0.00,3765.29万,22.58亿
600160,巨化股份,27.34,-0.55,-0.15,3.98亿,738.11亿
600161,天坛生物,19.30,0.26,0.05,1.89亿,381.63亿
600162,香江控股,1.63,0.00,0.00,2675.05万,53.28亿
600163,中闽能源,5.24,0.19,0.01,5128.70万,99.72亿
600166,福田汽车,2.69,-1.10,-0.03,2.21亿,174.55亿
600167,联美控股,5.65,-1.05,-0.06,2459.78万,127.85亿
600168,武汉控股,4.59,-0.22,-0.01,1891.67万,45.60亿
600169,太原重工,2.41,-0.41,-0.01,4671.23万,80.33亿
600170,上海建工,2.39,-0.42,-0.01,1.73亿,212.37亿
600171,上海贝岭,33.46,-1.44,-0.49,10.96亿,237.21亿
600172,黄河旋风,4.34,-0.91,-0.04,2.84亿,55.39亿
600173,卧龙新能,5.79,-0.86,-0.05,2269.11万,40.55亿
600176,中国巨石,11.22,-0.71,-0.08,1.66亿,449.15亿
600177,雅戈尔,7.32,-1.35,-0.10,1.65亿,338.44亿
600178,东安动力,13.94,1.53,0.21,11.58亿,65.03亿
600179,安通控股,2.77,-0.72,-0.02,8362.59万,103.72亿
600180,瑞茂通,4.42,-0.23,-0.01,6262.60万,48.03亿
600182,S佳通,15.69,0.13,0.02,3744.90万,26.67亿
600183,生益科技,29.50,0.48,0.14,8.32亿,699.54亿
600184,光电股份,16.65,3.93,0.63,14.38亿,84.71亿
600185,珠免集团,5.91,-0.17,-0.01,8666.13万,111.40亿
600186,莲花控股,5.96,0.34,0.02,3.00亿,106.49亿
600187,国中水务,3.26,0.93,0.03,2.12亿,52.61亿
600188,兖矿能源,12.16,-0.49,-0.06,2.55亿,720.35亿
600189,泉阳泉,7.18,-0.55,-0.04,7513.24万,51.35亿
600191,华资实业,7.44,-1.20,-0.09,9760.20万,36.08亿
600192,长城电工,7.77,3.88,0.29,3.22亿,34.32亿
600195,中牧股份,7.18,-1.24,-0.09,9247.69万,73.32亿
600196,复星医药,24.65,-1.04,-0.26,3.61亿,522.21亿
600197,伊力特,14.79,0.27,0.04,7085.73万,69.98亿
600198,大唐电信,8.35,0.12,0.01,1.55亿,108.71亿
600199,金种子酒,10.72,0.28,0.03,2.58亿,70.52亿
600201,XD生物股,7.81,-2.98,-0.24,3.95亿,87.50亿
600202,哈空调,5.47,-0.73,-0.04,4585.39万,20.97亿
600203,福日电子,9.09,-0.98,-0.09,1.59亿,53.90亿
600206,有研新材,19.32,-1.07,-0.21,19.18亿,163.55亿
600207,安彩高科,4.59,-1.08,-0.05,7050.73万,50.00亿
600208,衢州发展,2.81,0.36,0.01,2.92亿,239.07亿
600210,紫江企业,6.81,-0.44,-0.03,4.35亿,103.29亿
600211,西藏药业,36.48,-0.49,-0.18,6951.69万,117.58亿
600212,绿能慧充,8.28,0.73,0.06,3.81亿,42.63亿
600215,派斯林,7.63,-0.52,-0.04,6146.71万,34.86亿
600216,浙江医药,14.33,-0.69,-0.10,2.31亿,137.80亿
600217,中再资环,4.44,-0.45,-0.02,4779.44万,73.60亿
600218,全柴动力,8.80,-1.24,-0.11,6073.63万,38.33亿
600219,南山铝业,3.79,0.80,0.03,4.53亿,440.16亿
600221,海航控股,1.32,-0.75,-0.01,1.62亿,433.92亿
600222,太龙药业,5.57,-2.11,-0.12,7383.10万,31.97亿
600223,福瑞达,8.32,-0.36,-0.03,1.38亿,84.58亿
600226,亨通股份,2.70,-1.10,-0.03,5853.26万,80.31亿
600227,赤天化,2.48,-1.20,-0.03,1.55亿,31.68亿
600229,城市传媒,7.04,0.00,0.00,3408.44万,47.25亿
600230,沧州大化,10.30,-0.58,-0.06,2650.33万,42.64亿
600231,凌钢股份,1.74,-1.70,-0.03,1888.99万,49.05亿
600232,金鹰股份,6.34,-2.91,-0.19,2.13亿,23.12亿
600233,圆通速递,12.92,-1.22,-0.16,2.58亿,445.32亿
600234,科新发展,7.15,-1.65,-0.12,2979.80万,18.77亿
600235,民丰特纸,6.21,0.98,0.06,7242.20万,21.82亿
600236,桂冠电力,6.29,-0.32,-0.02,4185.55万,495.80亿
600237,铜峰电子,7.16,0.00,0.00,8023.21万,44.51亿
600239,云南城投,2.36,-0.84,-0.02,4651.48万,37.89亿
600241,时代万恒,8.80,10.00,0.80,1.85亿,25.90亿
600246,万通发展,6.04,-2.58,-0.16,3.72亿,115.78亿
600248,陕建股份,3.82,-0.26,-0.01,5000.38万,141.56亿
600249,两面针,5.74,-1.03,-0.06,7269.18万,31.57亿
600250,南京商旅,11.74,10.03,1.07,5.57亿,36.46亿
600251,冠农股份,7.44,-0.54,-0.04,4839.09万,57.81亿
600252,中恒集团,2.52,-0.79,-0.02,7718.94万,83.22亿
600255,鑫科材料,3.29,1.86,0.06,3.61亿,59.42亿
600256,广汇能源,5.94,-0.83,-0.05,3.75亿,385.87亿
600257,大湖股份,5.09,0.20,0.01,4655.40万,24.49亿
600258,首旅酒店,14.23,0.42,0.06,2.38亿,158.89亿
600259,广晟有色,50.47,-4.20,-2.21,9.98亿,169.80亿
600261,阳光照明,3.22,-0.62,-0.02,3417.55万,42.99亿
600262,北方股份,21.61,0.28,0.06,1.48亿,36.74亿
600266,城建发展,4.55,-0.44,-0.02,1.31亿,94.45亿
600267,海正药业,9.19,-1.18,-0.11,1.42亿,110.11亿
600268,XD国电南,7.58,0.00,0.00,6990.77万,76.61亿
600269,赣粤高速,5.11,-1.35,-0.07,6959.35万,119.34亿
600271,航天信息,9.26,0.87,0.08,2.50亿,171.58亿
600272,开开实业,13.38,-0.74,-0.10,2854.15万,21.41亿
600273,嘉化能源,8.50,0.24,0.02,1.07亿,115.33亿
600276,恒瑞医药,52.08,-1.64,-0.87,20.51亿,3322.18亿
600278,东方创业,7.12,-1.25,-0.09,6060.34万,62.08亿
600279,重庆港,5.76,-0.69,-0.04,8743.15万,68.36亿
600280,中央商场,3.64,3.41,0.12,3.24亿,41.07亿
600281,华阳新材,6.22,-1.58,-0.10,3.02亿,32.00亿
600282,南钢股份,4.08,-0.97,-0.04,1.43亿,251.54亿
600283,钱江水利,9.96,-1.09,-0.11,6639.04万,54.20亿
600284,浦东建设,6.54,-0.46,-0.03,5788.45万,63.45亿
600285,羚锐制药,22.70,-0.66,-0.15,9348.16万,128.45亿
600288,大恒科技,9.78,0.20,0.02,1.64亿,42.72亿
600292,远达环保,11.98,-1.07,-0.13,1.51亿,93.54亿
600293,三峡新材,3.04,-1.30,-0.04,6401.09万,35.27亿
600295,鄂尔多斯,8.75,1.27,0.11,9627.28万,172.86亿
600298,安琪酵母,34.75,-1.31,-0.46,2.68亿,297.86亿
600299,安迪苏,9.63,-0.10,-0.01,5617.73万,258.27亿
600300,维维股份,3.43,-0.58,-0.02,1.43亿,55.47亿
600301,华锡有色,19.34,-0.36,-0.07,1.25亿,53.25亿
600302,标准股份,6.37,0.32,0.02,1.21亿,22.04亿
600303,曙光股份,3.79,-0.53,-0.02,6111.03万,25.61亿
600305,恒顺醋业,7.66,-0.39,-0.03,4027.17万,84.49亿
600307,酒钢宏兴,1.38,-0.72,-0.01,2266.10万,86.43亿
600308,华泰股份,3.42,-0.58,-0.02,2617.83万,51.88亿
600309,万华化学,53.17,-0.82,-0.44,10.78亿,1669.40亿
600310,广西能源,4.04,-0.74,-0.03,8741.97万,59.21亿
600312,XD平高电,14.61,-0.48,-0.07,1.62亿,198.25亿
600313,农发种业,6.24,-0.32,-0.02,8254.57万,67.53亿
600315,上海家化,20.30,-1.36,-0.28,2.05亿,136.46亿
600316,洪都航空,35.75,1.65,0.58,7.00亿,256.37亿
600318,新力金融,9.96,0.61,0.06,18.28亿,51.07亿
600319,亚星化学,5.93,0.00,0.00,1864.53万,18.71亿
600320,振华重工,4.36,1.87,0.08,4.07亿,144.84亿
600322,津投城开,2.86,-3.70,-0.11,1.10亿,31.62亿
600323,瀚蓝环境,24.59,0.37,0.09,9259.45万,200.49亿
600325,华发股份,4.83,0.00,0.00,9705.57万,132.93亿
600326,西藏天路,8.59,-1.72,-0.15,8.83亿,113.60亿
600327,大东方,4.77,1.49,0.07,1.79亿,42.20亿
600328,中盐化工,7.73,4.04,0.30,3.29亿,112.92亿
600329,达仁堂,32.73,-1.27,-0.42,1.37亿,185.61亿
600330,天通股份,7.11,-0.14,-0.01,1.33亿,87.70亿
600331,宏达股份,7.97,-0.38,-0.03,1.78亿,161.95亿
600332,白云山,26.35,0.34,0.09,1.17亿,370.45亿
600333,长春燃气,4.92,1.03,0.05,9516.22万,29.96亿
600335,国机汽车,6.34,-0.63,-0.04,4688.04万,94.83亿
600336,澳柯玛,6.70,-0.74,-0.05,8511.88万,53.47亿
600337,美克家居,2.17,-0.46,-0.01,4751.14万,31.18亿
600338,西藏珠峰,10.50,-0.10,-0.01,1.91亿,95.99亿
600339,中油工程,3.29,0.00,0.00,2.46亿,183.69亿
600340,华夏幸福,2.20,-1.34,-0.03,1.85亿,85.65亿
600343,航天动力,11.87,1.02,0.12,2.49亿,75.76亿
600345,长江通信,25.72,1.26,0.32,2.72亿,54.41亿
600346,恒力石化,14.18,-0.28,-0.04,2.14亿,998.14亿
600348,华阳股份,6.64,-0.75,-0.05,2.23亿,239.54亿
600350,山东高速,10.88,-0.09,-0.01,1.43亿,528.05亿
600351,亚宝药业,6.03,-0.66,-0.04,5968.50万,42.21亿
600352,浙江龙盛,10.13,-0.88,-0.09,1.56亿,329.56亿
600353,旭光电子,12.22,-2.16,-0.27,5.41亿,101.28亿
600354,敦煌种业,6.14,-0.33,-0.02,1.09亿,32.41亿
600356,恒丰纸业,7.97,-0.38,-0.03,2041.76万,23.81亿
600359,新农开发,7.22,-0.28,-0.02,9182.88万,27.55亿
600361,创新新材,3.82,-1.04,-0.04,8794.55万,56.13亿
600362,江西铜业,22.21,0.36,0.08,4.00亿,460.91亿
600363,联创光电,57.51,-1.56,-0.91,3.73亿,260.82亿
600366,宁波韵升,9.67,-1.93,-0.19,7.11亿,102.80亿
600367,红星发展,15.87,-6.54,-1.11,12.29亿,51.10亿
600368,五洲交通,4.22,-0.71,-0.03,6930.25万,67.93亿
600369,西南证券,4.40,-0.90,-0.04,3.47亿,277.86亿
600370,三房巷,1.89,-0.53,-0.01,3398.34万,73.65亿
600371,万向德农,9.01,-0.55,-0.05,6253.48万,26.36亿
600372,中航机载,11.67,-0.09,-0.01,5.10亿,564.70亿
600373,中文传媒,10.21,-0.49,-0.05,5958.80万,137.57亿
600375,汉马科技,7.00,-1.27,-0.09,3.17亿,76.14亿
600376,首开股份,2.41,-0.82,-0.02,3573.61万,62.17亿
600377,宁沪高速,15.57,-0.95,-0.15,1.80亿,592.00亿
600378,昊华科技,26.56,1.22,0.32,1.55亿,242.03亿
600379,宝光股份,11.34,-2.24,-0.26,1.38亿,37.44亿
600380,健康元,10.90,-1.18,-0.13,1.47亿,199.41亿
600382,广东明珠,5.27,-0.57,-0.03,3040.20万,36.60亿
600383,金地集团,3.73,-0.27,-0.01,2.72亿,168.39亿
600386,北巴传媒,4.53,-0.88,-0.04,4213.20万,36.53亿
600388,龙净环保,11.83,-0.17,-0.02,9312.13万,150.25亿
600389,江山股份,18.23,-0.76,-0.14,6157.75万,78.51亿
600390,五矿资本,5.78,-1.53,-0.09,9.76亿,259.99亿
600391,航发科技,28.02,2.30,0.63,14.47亿,92.50亿
600392,盛和资源,12.74,-1.93,-0.25,6.19亿,223.31亿
600395,盘江股份,4.54,-0.22,-0.01,9350.45万,97.46亿
600396,华电辽能,2.95,-0.34,-0.01,8233.82万,43.44亿
600397,安源煤业,6.20,1.31,0.08,2.25亿,61.38亿
600398,海澜之家,6.95,-0.86,-0.06,1.91亿,333.79亿
600399,抚顺特钢,5.12,-0.20,-0.01,2.54亿,100.97亿
600400,红豆股份,2.17,-0.46,-0.01,4950.39万,49.72亿
600403,大有能源,3.73,-1.32,-0.05,8173.30万,89.18亿
600405,动力源,5.28,-0.94,-0.05,1.88亿,32.21亿
600406,国电南瑞,22.73,-0.44,-0.10,4.95亿,1817.56亿
600408,安泰集团,2.04,0.00,0.00,4702.44万,20.54亿
600409,三友化工,4.85,0.21,0.01,7865.09万,100.12亿
600410,华胜天成,9.52,0.32,0.03,9.71亿,104.39亿
600415,小商品城,21.73,-0.82,-0.18,16.30亿,1191.43亿
600416,湘电股份,12.20,-0.41,-0.05,4.02亿,161.70亿
600418,江淮汽车,40.97,-1.96,-0.82,33.62亿,894.79亿
600419,天润乳业,9.86,-0.60,-0.06,5787.01万,31.57亿
600420,国药现代,10.65,-0.19,-0.02,8211.14万,142.83亿
600422,昆药集团,14.31,-0.83,-0.12,1.52亿,108.32亿
600423,柳化股份,3.48,2.65,0.09,1.41亿,27.79亿
600425,青松建化,3.66,-0.54,-0.02,3503.35万,50.46亿
600426,华鲁恒升,21.65,-0.60,-0.13,1.95亿,458.80亿
600428,中远海特,6.26,-0.48,-0.03,1.23亿,134.38亿
600429,三元股份,4.52,0.00,0.00,3567.17万,67.69亿
600433,冠豪高新,3.09,-0.32,-0.01,3028.78万,54.08亿
600435,北方导航,14.29,10.01,1.30,7.30亿,215.64亿
600436,片仔癀,200.80,-0.57,-1.15,2.97亿,1211.46亿
600438,通威股份,15.67,0.00,0.00,14.44亿,705.46亿
600439,瑞贝卡,3.50,1.45,0.05,1.40亿,39.62亿
600444,国机通用,16.14,-0.31,-0.05,5896.97万,23.63亿
600446,金证股份,18.42,0.11,0.02,22.16亿,174.30亿
600448,华纺股份,3.44,0.29,0.01,1.61亿,21.67亿
600449,宁夏建材,13.09,-0.98,-0.13,8527.31万,62.59亿
600452,涪陵电力,9.20,-1.07,-0.10,1.27亿,141.36亿
600455,博通股份,26.39,0.42,0.11,5188.77万,16.48亿
600456,宝钛股份,30.90,1.01,0.31,5.70亿,147.63亿
600458,时代新材,13.35,0.91,0.12,1.73亿,108.01亿
600459,贵研铂业,15.65,4.40,0.66,6.04亿,117.98亿
600460,士兰微,24.63,-0.84,-0.21,4.46亿,409.86亿
600461,洪城环境,9.80,1.87,0.18,1.33亿,125.85亿
600463,空港股份,10.25,-1.44,-0.15,1.17亿,30.75亿
600467,好当家,2.30,0.44,0.01,8348.72万,33.60亿
600468,百利电气,7.05,-2.08,-0.15,5.15亿,76.69亿
600469,风神股份,5.40,-0.73,-0.04,2775.20万,39.39亿
600470,六国化工,6.15,-1.28,-0.08,1.60亿,32.08亿
600475,华光环能,10.51,-1.41,-0.15,8556.17万,99.10亿
600476,湘邮科技,18.67,1.91,0.35,3.99亿,30.07亿
600477,杭萧钢构,2.68,-0.37,-0.01,1.04亿,63.49亿
600478,科力远,5.90,-0.17,-0.01,7.12亿,98.27亿
600479,千金药业,10.29,-0.77,-0.08,5499.43万,43.06亿
600480,凌云股份,11.83,-1.50,-0.18,4.00亿,142.45亿
600481,双良节能,4.67,-0.85,-0.04,1.84亿,87.50亿
