code,name,price,rise,change,exchange,amount
600000,浦发银行,10.10,-0.49,-0.05,3.02亿,2964.57亿
600004,白云机场,9.09,0.22,0.02,8646.13万,215.13亿
600006,东风股份,7.39,-0.14,-0.01,1.98亿,147.80亿
600007,中国国贸,23.64,0.38,0.09,3851.74万,238.12亿
600008,首创环保,3.06,1.32,0.04,2.77亿,224.62亿
600009,上海机场,32.40,0.06,0.02,1.62亿,621.66亿
600010,包钢股份,1.87,1.63,0.03,10.92亿,589.00亿
600011,华能国际,6.72,-0.44,-0.03,2.20亿,739.05亿
600012,皖通高速,17.28,0.52,0.09,8717.30万,201.42亿
600015,华夏银行,7.17,-1.24,-0.09,3.07亿,1103.26亿
600016,民生银行,4.15,0.00,0.00,4.56亿,1471.68亿
600017,日照港,2.99,0.00,0.00,6293.83万,91.96亿
600018,上港集团,5.54,0.00,0.00,1.81亿,1286.09亿
600019,宝钢股份,7.26,-0.14,-0.01,5.07亿,1581.38亿
600020,中原高速,3.96,1.54,0.06,4266.92万,89.00亿
600021,上海电力,8.81,0.11,0.01,2.17亿,230.57亿
600022,山东钢铁,1.40,0.00,0.00,8904.71万,149.78亿
600023,浙能电力,5.51,0.36,0.02,2.79亿,738.82亿
600025,华能水电,8.51,-0.47,-0.04,1.94亿,1531.80亿
600026,中远海能,11.23,0.27,0.03,2.26亿,390.22亿
600027,华电国际,5.55,-0.18,-0.01,2.48亿,472.32亿
600028,中国石化,5.66,-1.39,-0.08,8.40亿,5368.05亿
600029,南方航空,5.88,0.69,0.04,3.84亿,745.19亿
600030,中信证券,27.36,0.00,0.00,17.55亿,3331.50亿
600031,三一重工,18.84,0.21,0.04,13.06亿,1594.66亿
600032,浙江新能,7.41,-1.07,-0.08,7613.80万,178.19亿
600033,福建高速,3.76,0.54,0.02,7174.94万,103.19亿
600035,楚天高速,4.25,1.19,0.05,2891.55万,68.43亿
600036,招商银行,41.80,-0.59,-0.25,13.29亿,8622.90亿
