code,name,price,rise,change,exchange,amount
600000,浦发银行,13.49,-1.03,-0.14,15.85亿,4115.55亿
600004,白云机场,9.95,-0.60,-0.06,2.52亿,235.49亿
600006,东风股份,7.61,0.80,0.06,3.39亿,152.20亿
600007,中国国贸,20.48,-0.34,-0.07,6019.74万,206.29亿
600008,首创环保,3.14,0.32,0.01,3.01亿,230.49亿
600009,上海机场,32.36,0.12,0.04,6.08亿,620.89亿
600010,包钢股份,2.75,-1.43,-0.04,46.01亿,862.97亿
600011,华能国际,7.48,1.35,0.10,6.97亿,822.63亿
600012,皖通高速,14.57,-0.14,-0.02,1.25亿,169.83亿
600015,华夏银行,7.42,-1.98,-0.15,8.84亿,1141.73亿
600016,民生银行,4.51,-1.96,-0.09,23.50亿,1599.34亿
600017,日照港,3.19,-0.62,-0.02,1.12亿,98.11亿
600018,上港集团,5.59,-0.89,-0.05,5.34亿,1297.69亿
600019,宝钢股份,6.89,-0.58,-0.04,12.91亿,1500.79亿
600020,中原高速,4.46,0.23,0.01,9294.18万,100.23亿
600021,上海电力,16.84,9.99,1.53,17.09亿,474.34亿
600022,山东钢铁,1.53,1.32,0.02,1.38亿,163.69亿
600023,浙能电力,5.09,0.20,0.01,5.65亿,682.50亿
600025,华能水电,9.07,-0.55,-0.05,3.14亿,1632.60亿
600026,中远海能,10.65,2.90,0.30,8.04亿,370.06亿
600027,华电国际,5.37,1.32,0.07,6.55亿,457.00亿
600028,中国石化,5.70,-0.17,-0.01,7.90亿,5405.98亿
600029,南方航空,5.97,-1.16,-0.07,3.26亿,756.60亿
600030,中信证券,31.17,-0.98,-0.31,53.28亿,3795.43亿
600031,三一重工,21.16,0.62,0.13,21.01亿,1793.18亿
600032,浙江新能,7.61,-0.26,-0.02,5532.43万,183.00亿
600033,福建高速,3.49,0.00,0.00,1.74亿,95.78亿
600035,楚天高速,4.13,-0.72,-0.03,9492.54万,66.50亿
600036,招商银行,41.98,-2.12,-0.91,53.82亿,8660.03亿
600037,歌华有线,9.63,8.20,0.73,7.26亿,134.03亿
600038,中直股份,39.85,-1.44,-0.58,6.61亿,266.57亿
600039,四川路桥,8.91,2.89,0.25,9.10亿,598.36亿
600048,保利发展,7.89,-0.88,-0.07,20.25亿,944.47亿
600050,中国联通,5.70,0.00,0.00,22.86亿,1753.71亿
600051,宁波联合,7.32,0.00,0.00,7547.60万,22.76亿
600052,东望时代,4.74,2.82,0.13,1.35亿,40.01亿
600053,九鼎投资,18.52,0.60,0.11,1.68亿,80.29亿
600054,黄山旅游,12.30,0.66,0.08,2.20亿,63.14亿
600055,万东医疗,17.89,0.90,0.16,1.63亿,125.78亿
600056,中国医药,10.90,0.37,0.04,1.77亿,162.99亿
600057,厦门象屿,7.29,2.24,0.16,2.36亿,159.83亿
600058,五矿发展,9.95,-1.39,-0.14,3.61亿,106.66亿
600059,古越龙山,10.61,2.02,0.21,3.38亿,96.71亿
600060,海信视像,22.05,-0.23,-0.05,2.50亿,285.57亿
600061,国投资本,8.19,-1.80,-0.15,5.88亿,523.67亿
600062,华润双鹤,19.75,1.54,0.30,3.63亿,203.94亿
600063,皖维高新,5.40,4.85,0.25,5.20亿,104.00亿
600064,南京高科,8.04,-1.35,-0.11,2.68亿,139.12亿
600066,宇通客车,28.30,2.46,0.68,6.47亿,626.54亿
600067,冠城新材,2.93,-0.68,-0.02,7849.21万,40.78亿
600071,凤凰光学,23.11,-0.82,-0.19,1.91亿,65.07亿
600072,中船科技,12.83,1.18,0.15,2.04亿,138.99亿
600073,光明肉业,7.34,-2.39,-0.18,2.59亿,68.83亿
600075,新疆天业,4.53,-0.44,-0.02,6297.21万,77.34亿
600076,康欣新材,3.00,5.26,0.15,2.88亿,40.34亿
600078,澄星股份,6.64,1.37,0.09,9794.02万,43.99亿
600079,人福医药,20.48,0.39,0.08,5.49亿,316.04亿
600080,金花股份,7.55,1.07,0.08,3436.75万,28.18亿
600081,东风科技,13.67,-0.80,-0.11,9659.76万,75.60亿
600082,海泰发展,3.96,-0.25,-0.01,7031.97万,25.12亿
600084,中信尼雅,5.64,0.00,0.00,4772.11万,63.38亿
600085,同仁堂,36.08,1.12,0.40,7.47亿,494.83亿
600088,中视传媒,19.12,4.31,0.79,3.45亿,76.04亿
600089,特变电工,14.72,3.96,0.56,25.50亿,743.77亿
600094,大名城,3.37,0.90,0.03,8808.65万,73.00亿
600095,湘财股份,12.58,-2.02,-0.26,8.70亿,359.69亿
600096,云天化,27.34,0.48,0.13,9.20亿,498.41亿
600097,开创国际,11.47,1.86,0.21,7657.84万,27.64亿
600098,广州发展,6.88,4.08,0.27,7.27亿,240.71亿
600099,林海股份,10.93,1.11,0.12,5399.99万,23.95亿
600100,同方股份,8.24,0.61,0.05,5.56亿,276.06亿
600101,明星电力,10.06,-0.30,-0.03,1.29亿,55.11亿
600103,青山纸业,2.51,6.81,0.16,8.13亿,55.53亿
600104,上汽集团,19.04,1.33,0.25,23.95亿,2188.70亿
600105,永鼎股份,11.28,1.35,0.15,23.70亿,164.91亿
600106,重庆路桥,7.14,-1.25,-0.09,2.98亿,94.89亿
600108,亚盛集团,3.02,0.67,0.02,1.08亿,58.80亿
600109,国金证券,10.36,0.48,0.05,6.63亿,384.62亿
600110,诺德股份,7.59,6.75,0.48,18.92亿,131.70亿
600111,北方稀土,56.55,-0.46,-0.26,154.89亿,2044.32亿
600113,浙江东日,60.10,1.64,0.97,9.61亿,247.27亿
600114,东睦股份,30.16,-2.11,-0.65,10.43亿,185.90亿
600115,中国东航,3.99,-1.97,-0.08,6.85亿,682.87亿
600116,三峡水利,6.72,-0.15,-0.01,5259.66万,128.50亿
600117,西宁特钢,3.41,0.89,0.03,1.71亿,111.00亿
600118,中国卫星,36.73,-7.34,-2.91,38.67亿,434.33亿
600119,长江投资,9.10,0.55,0.05,5911.84万,33.24亿
600120,浙江东方,6.43,-0.15,-0.01,4.87亿,219.61亿
600121,郑州煤电,4.07,0.74,0.03,6538.85万,49.59亿
600123,兰花科创,6.60,-0.45,-0.03,6730.58万,97.23亿
600125,铁龙物流,6.17,4.40,0.26,4.60亿,80.55亿
600126,杭钢股份,10.49,2.64,0.27,26.56亿,354.27亿
600127,金健米业,7.02,-0.57,-0.04,1.22亿,45.05亿
600128,苏豪弘业,11.06,4.83,0.51,2.39亿,27.29亿
600129,太极集团,22.72,1.98,0.44,2.89亿,126.53亿
600131,国网信通,17.97,0.28,0.05,2.49亿,214.90亿
600132,重庆啤酒,55.07,-0.65,-0.36,2.99亿,266.52亿
600133,东湖高新,9.09,0.33,0.03,1.59亿,96.92亿
600135,乐凯胶片,7.53,-0.92,-0.07,5582.27万,41.66亿
600137,浪莎股份,19.39,1.68,0.32,4385.32万,18.85亿
600138,中青旅,10.28,0.88,0.09,2.97亿,74.41亿
600141,兴发集团,27.78,0.18,0.05,5.56亿,306.48亿
600143,金发科技,15.82,-1.00,-0.16,13.48亿,410.88亿
600148,长春一东,21.40,1.23,0.26,5746.27万,30.28亿
600149,廊坊发展,5.56,0.18,0.01,7368.24万,21.14亿
600150,中国船舶,38.92,4.12,1.54,62.58亿,1740.67亿
600151,航天机电,8.72,-1.13,-0.10,3.35亿,125.07亿
600152,维科技术,6.79,3.35,0.22,2.94亿,35.92亿
600153,建发股份,10.80,-7.22,-0.84,9.24亿,313.15亿
600155,华创云信,7.65,-1.03,-0.08,3.53亿,169.34亿
600156,华升股份,9.82,-1.41,-0.14,6.74亿,39.49亿
600157,永泰能源,1.47,1.38,0.02,7.06亿,320.72亿
600158,中体产业,9.13,2.70,0.24,3.50亿,87.60亿
600159,大龙地产,2.76,0.00,0.00,4550.84万,22.91亿
600160,巨化股份,39.02,0.85,0.33,28.54亿,1053.44亿
600161,天坛生物,20.10,0.25,0.05,3.03亿,397.45亿
600162,香江控股,1.69,0.59,0.01,6287.08万,55.24亿
600163,中闽能源,5.15,-1.15,-0.06,1.03亿,98.00亿
600166,福田汽车,2.79,0.72,0.02,3.91亿,181.04亿
600167,联美控股,6.61,-2.65,-0.18,1.07亿,149.57亿
600168,武汉控股,5.08,-1.17,-0.06,8863.67万,50.46亿
600169,太原重工,2.35,-0.42,-0.01,8883.73万,78.33亿
600170,上海建工,2.47,2.07,0.05,5.50亿,219.48亿
600171,上海贝岭,37.77,-1.36,-0.52,13.09亿,267.76亿
600172,黄河旋风,4.72,1.50,0.07,1.91亿,60.24亿
600173,卧龙新能,6.15,0.82,0.05,5055.06万,43.08亿
600176,中国巨石,16.30,4.42,0.69,46.49亿,652.51亿
600177,雅戈尔,7.37,-1.60,-0.12,2.71亿,340.75亿
600178,东安动力,14.04,-1.27,-0.18,1.61亿,65.49亿
