code,name,price,rise,change,exchange,amount
600000,浦发银行,13.73,1.78,0.24,10.78亿,4188.77亿
600004,白云机场,9.84,-1.11,-0.11,2.11亿,232.89亿
600006,东风股份,7.57,-0.53,-0.04,2.84亿,151.40亿
600007,中国国贸,20.59,0.54,0.11,5942.60万,207.40亿
600008,首创环保,3.17,0.95,0.03,4.75亿,232.70亿
600009,上海机场,32.17,-0.59,-0.19,4.12亿,617.24亿
600010,包钢股份,2.65,-3.64,-0.10,39.30亿,831.59亿
600011,华能国际,7.55,0.94,0.07,6.66亿,830.33亿
600012,皖通高速,14.38,-1.30,-0.19,1.15亿,167.61亿
600015,华夏银行,7.50,1.08,0.08,6.09亿,1154.04亿
600016,民生银行,4.56,1.11,0.05,14.79亿,1617.07亿
600017,日照港,3.20,0.31,0.01,1.17亿,98.42亿
600018,上港集团,5.61,0.36,0.02,2.80亿,1302.34亿
600019,宝钢股份,7.09,2.90,0.20,13.65亿,1544.35亿
600020,中原高速,4.48,0.45,0.02,5270.33万,100.68亿
600021,上海电力,18.52,9.98,1.68,8.38亿,521.66亿
600022,山东钢铁,1.52,-0.65,-0.01,9706.75万,162.62亿
600023,浙能电力,5.15,1.18,0.06,4.88亿,690.55亿
600025,华能水电,9.29,2.43,0.22,5.29亿,1672.20亿
600026,中远海能,10.64,-0.09,-0.01,4.59亿,369.72亿
600027,华电国际,5.43,1.12,0.06,7.74亿,462.11亿
600028,中国石化,5.81,1.93,0.11,15.96亿,5510.31亿
600029,南方航空,5.91,-1.00,-0.06,2.40亿,748.99亿
600030,中信证券,30.78,-1.25,-0.39,52.55亿,3747.94亿
600031,三一重工,20.95,-0.99,-0.21,13.72亿,1775.38亿
600032,浙江新能,7.56,-0.66,-0.05,5596.26万,181.79亿
600033,福建高速,3.53,1.15,0.04,1.71亿,96.88亿
600035,楚天高速,4.12,-0.24,-0.01,5651.72万,66.34亿
600036,招商银行,43.44,3.48,1.46,62.32亿,8961.21亿
600037,歌华有线,9.06,-5.92,-0.57,5.06亿,126.10亿
600038,中直股份,39.19,-1.66,-0.66,5.03亿,262.16亿
600039,四川路桥,8.92,0.11,0.01,3.85亿,599.03亿
600048,保利发展,7.82,-0.89,-0.07,17.30亿,936.09亿
600050,中国联通,5.61,-1.58,-0.09,25.70亿,1726.02亿
600051,宁波联合,7.23,-1.23,-0.09,7386.66万,22.48亿
600052,东望时代,4.68,-1.27,-0.06,9028.51万,39.51亿
600053,九鼎投资,17.69,-4.48,-0.83,1.98亿,76.69亿
600054,黄山旅游,12.28,-0.16,-0.02,1.78亿,63.03亿
600055,万东医疗,17.50,-2.18,-0.39,1.81亿,123.04亿
600056,中国医药,10.92,0.18,0.02,2.59亿,163.29亿
600057,厦门象屿,7.40,1.51,0.11,1.87亿,162.25亿
600058,五矿发展,9.99,0.40,0.04,4.00亿,107.08亿
600059,古越龙山,10.45,-1.51,-0.16,2.11亿,95.26亿
600060,海信视像,22.07,0.09,0.02,3.70亿,285.83亿
600061,国投资本,8.10,-1.10,-0.09,5.27亿,517.91亿
600062,华润双鹤,19.39,-1.82,-0.36,3.10亿,200.23亿
600063,皖维高新,5.12,-5.18,-0.28,3.82亿,98.61亿
600064,南京高科,8.04,0.00,0.00,1.94亿,139.12亿
600066,宇通客车,29.35,3.71,1.05,9.17亿,649.79亿
600067,冠城新材,2.92,-0.34,-0.01,7362.16万,40.64亿
600071,凤凰光学,22.30,-3.50,-0.81,2.01亿,62.79亿
600072,中船科技,12.65,-1.40,-0.18,2.13亿,137.04亿
600073,光明肉业,7.27,-0.95,-0.07,1.69亿,68.17亿
600075,新疆天业,4.47,-1.32,-0.06,7504.08万,76.32亿
600076,康欣新材,2.91,-3.00,-0.09,1.86亿,39.13亿
600078,澄星股份,6.61,-0.45,-0.03,8858.52万,43.80亿
600079,人福医药,20.52,0.20,0.04,6.67亿,316.66亿
600080,金花股份,7.45,-1.32,-0.10,3914.18万,27.81亿
600081,东风科技,13.72,0.37,0.05,1.26亿,75.88亿
600082,海泰发展,3.97,0.25,0.01,8518.72万,25.18亿
600084,中信尼雅,5.61,-0.53,-0.03,3528.72万,63.04亿
600085,同仁堂,35.74,-0.94,-0.34,5.79亿,490.16亿
600088,中视传媒,18.22,-4.71,-0.90,2.41亿,72.46亿
600089,特变电工,14.34,-2.58,-0.38,18.79亿,724.57亿
600094,大名城,3.31,-1.78,-0.06,9184.61万,71.70亿
600095,湘财股份,12.15,-3.42,-0.43,8.57亿,347.39亿
600096,云天化,27.00,-1.24,-0.34,8.83亿,492.21亿
600097,开创国际,11.38,-0.79,-0.09,6004.86万,27.42亿
600098,广州发展,6.89,0.14,0.01,3.08亿,241.06亿
600099,林海股份,11.00,0.64,0.07,5653.54万,24.10亿
600100,同方股份,7.94,-3.64,-0.30,6.69亿,266.01亿
600101,明星电力,10.05,-0.10,-0.01,1.34亿,55.06亿
600103,青山纸业,2.76,9.96,0.25,11.10亿,61.06亿
600104,上汽集团,18.95,-0.47,-0.09,14.07亿,2178.36亿
600105,永鼎股份,10.56,-6.38,-0.72,20.71亿,154.39亿
600106,重庆路桥,7.14,0.00,0.00,3.32亿,94.89亿
600108,亚盛集团,2.99,-0.99,-0.03,1.24亿,58.21亿
600109,国金证券,10.19,-1.64,-0.17,6.80亿,378.31亿
600110,诺德股份,7.36,-3.03,-0.23,13.29亿,127.71亿
600111,北方稀土,53.66,-5.11,-2.89,162.17亿,1939.84亿
600113,浙江东日,59.41,-1.15,-0.69,7.38亿,244.43亿
600114,东睦股份,28.16,-6.63,-2.00,13.87亿,173.57亿
600115,中国东航,4.01,0.50,0.02,3.60亿,686.29亿
600116,三峡水利,6.74,0.30,0.02,6546.22万,128.88亿
600117,西宁特钢,3.40,-0.29,-0.01,1.70亿,110.67亿
600118,中国卫星,35.66,-2.91,-1.07,26.95亿,421.68亿
600119,长江投资,9.03,-0.77,-0.07,5897.83万,32.98亿
600120,浙江东方,6.24,-2.96,-0.19,5.54亿,213.12亿
600121,郑州煤电,4.04,-0.74,-0.03,7896.32万,49.22亿
600123,兰花科创,6.54,-0.91,-0.06,8168.58万,96.35亿
600125,铁龙物流,6.13,-0.65,-0.04,2.27亿,80.03亿
600126,杭钢股份,9.88,-5.82,-0.61,17.44亿,333.67亿
600127,金健米业,6.95,-1.00,-0.07,1.17亿,44.60亿
600128,苏豪弘业,10.96,-0.90,-0.10,1.11亿,27.05亿
600129,太极集团,22.18,-2.38,-0.54,2.80亿,123.52亿
600131,国网信通,17.62,-1.95,-0.35,2.29亿,210.72亿
600132,重庆啤酒,55.03,-0.07,-0.04,2.72亿,266.33亿
600133,东湖高新,9.02,-0.77,-0.07,1.95亿,96.17亿
600135,乐凯胶片,7.50,-0.40,-0.03,6926.40万,41.50亿
600137,浪莎股份,19.26,-0.67,-0.13,5438.69万,18.72亿
600138,中青旅,10.22,-0.58,-0.06,2.14亿,73.98亿
600141,兴发集团,27.23,-1.98,-0.55,4.17亿,300.42亿
600143,金发科技,15.56,-1.64,-0.26,30.47亿,404.13亿
600148,长春一东,21.12,-1.31,-0.28,5947.93万,29.89亿
600149,廊坊发展,5.48,-1.44,-0.08,8701.84万,20.83亿
600150,中国船舶,38.45,-1.21,-0.47,39.56亿,1719.65亿
600151,航天机电,8.40,-3.67,-0.32,3.29亿,120.48亿
600152,维科技术,6.87,1.18,0.08,3.13亿,36.35亿
600153,建发股份,10.51,-2.69,-0.29,4.17亿,304.74亿
600155,华创云信,7.58,-0.92,-0.07,4.12亿,167.79亿
600156,华升股份,9.07,-7.64,-0.75,4.63亿,36.47亿
600157,永泰能源,1.49,1.36,0.02,14.33亿,325.08亿
600158,中体产业,8.98,-1.64,-0.15,2.23亿,86.16亿
600159,大龙地产,2.77,0.36,0.01,5319.07万,22.99亿
600160,巨化股份,37.05,-5.05,-1.97,27.44亿,1000.26亿
600161,天坛生物,20.03,-0.35,-0.07,3.19亿,396.07亿
600162,香江控股,1.73,2.37,0.04,8525.85万,56.54亿
600163,中闽能源,5.16,0.19,0.01,7863.90万,98.19亿
600166,福田汽车,2.79,0.00,0.00,4.40亿,181.04亿
600167,联美控股,6.43,-2.72,-0.18,7606.02万,145.50亿
600168,武汉控股,5.10,0.39,0.02,7751.71万,50.66亿
600169,太原重工,2.37,0.85,0.02,8900.49万,79.00亿
600170,上海建工,2.45,-0.81,-0.02,3.40亿,217.71亿
600171,上海贝岭,36.46,-3.47,-1.31,15.89亿,258.47亿
600172,黄河旋风,4.62,-2.12,-0.10,1.86亿,58.96亿
600173,卧龙新能,6.07,-1.30,-0.08,5750.76万,42.52亿
600176,中国巨石,15.08,-7.49,-1.22,30.20亿,603.67亿
600177,雅戈尔,7.33,-0.54,-0.04,1.57亿,338.90亿
600178,东安动力,13.77,-1.92,-0.27,1.60亿,64.23亿
600179,安通控股,3.45,-1.43,-0.05,2.09亿,129.18亿
600180,瑞茂通,4.48,-0.89,-0.04,7138.63万,48.68亿
600182,S佳通,15.30,-1.29,-0.20,3856.02万,26.01亿
600183,生益科技,49.50,-9.79,-5.37,31.32亿,1185.28亿
600184,光电股份,20.19,-1.51,-0.31,3.31亿,102.72亿
600185,珠免集团,5.76,-0.52,-0.03,1.38亿,108.58亿
600186,莲花控股,6.38,-2.60,-0.17,5.34亿,113.99亿
600187,国中水务,2.97,-0.67,-0.02,8862.99万,47.93亿
600188,兖矿能源,12.99,-0.61,-0.08,3.73亿,769.52亿
600189,泉阳泉,7.47,-0.93,-0.07,1.26亿,53.43亿
600191,华资实业,7.69,-3.63,-0.29,1.65亿,37.29亿
600192,长城电工,10.05,-2.33,-0.24,1.64亿,44.40亿
600195,中牧股份,7.58,-1.56,-0.12,1.01亿,77.40亿
600196,复星医药,30.85,0.55,0.17,27.16亿,653.55亿
600197,伊力特,16.10,-1.41,-0.23,1.62亿,76.18亿
600198,大唐电信,8.89,-4.00,-0.37,3.73亿,115.74亿
600199,金种子酒,11.24,-0.71,-0.08,2.64亿,73.94亿
600201,生物股份,8.38,-2.56,-0.22,2.28亿,93.16亿
600202,哈空调,6.03,-0.98,-0.06,7222.92万,23.12亿
600203,福日电子,14.61,-3.82,-0.58,8.06亿,86.64亿
600206,有研新材,23.77,-2.74,-0.67,28.83亿,201.23亿
600207,安彩高科,5.17,-1.34,-0.07,1.46亿,56.32亿
600208,衢州发展,4.94,-2.18,-0.11,8.26亿,420.29亿
600210,紫江企业,7.52,-2.59,-0.20,11.19亿,114.06亿
600211,西藏药业,46.98,-2.91,-1.41,5.21亿,151.43亿
600212,绿能慧充,8.50,-1.39,-0.12,1.83亿,43.76亿
600215,派斯林,7.55,1.34,0.10,1.36亿,34.49亿
600216,浙江医药,15.43,-2.22,-0.35,3.30亿,148.38亿
600217,中再资环,4.40,-0.45,-0.02,1.12亿,72.94亿
600218,全柴动力,9.69,-0.82,-0.08,9633.39万,42.21亿
600219,南山铝业,3.96,-0.75,-0.03,9.71亿,459.90亿
600221,海航控股,1.58,-0.63,-0.01,9.36亿,519.39亿
600222,太龙药业,7.00,-0.71,-0.05,1.79亿,40.17亿
600223,福瑞达,7.97,-0.99,-0.08,8482.68万,81.02亿
600226,亨通股份,3.71,-3.13,-0.12,8.38亿,110.35亿
600227,赤天化,2.51,0.00,0.00,7736.82万,32.07亿
600229,城市传媒,6.77,-2.03,-0.14,5908.53万,44.73亿
600230,沧州大化,13.20,-2.51,-0.34,1.75亿,54.64亿
600231,凌钢股份,2.05,-1.44,-0.03,5476.50万,57.79亿
600232,金鹰股份,6.90,0.44,0.03,8124.21万,25.17亿
600233,圆通速递,16.83,-3.17,-0.55,4.27亿,575.62亿
600234,科新发展,8.48,-2.08,-0.18,5363.91万,22.26亿
600235,民丰特纸,6.58,1.07,0.07,6184.18万,23.12亿
600236,桂冠电力,6.39,0.95,0.06,1.08亿,503.68亿
600237,铜峰电子,7.81,-3.46,-0.28,2.45亿,48.55亿
600239,云南城投,2.40,0.84,0.02,7207.49万,38.54亿
600241,时代万恒,8.35,0.48,0.04,6462.48万,24.57亿
600246,万通发展,14.25,6.42,0.86,79.30亿,269.38亿
600248,陕建股份,3.81,-1.29,-0.05,9675.15万,141.19亿
600249,两面针,5.90,0.17,0.01,9391.01万,32.45亿
600250,南京商旅,12.34,2.41,0.29,4.93亿,38.33亿
600251,冠农股份,8.45,-1.40,-0.12,1.01亿,65.66亿
600252,中恒集团,2.75,0.36,0.01,1.74亿,87.56亿
600255,鑫科材料,4.06,-2.17,-0.09,4.56亿,73.33亿
600256,广汇能源,5.11,-0.39,-0.02,4.41亿,326.63亿
600257,大湖股份,5.51,-0.54,-0.03,9559.09万,26.52亿
600258,首旅酒店,15.19,-1.04,-0.16,4.63亿,169.61亿
600259,广晟有色,69.70,0.00,0.00,25.22亿,234.50亿
600261,阳光照明,3.45,0.29,0.01,7580.58万,46.06亿
