code,name,price,rise,change,exchange,amount
600000,浦发银行,10.34,-0.10,-0.01,6.28亿,3035.02亿
600004,白云机场,9.70,-0.72,-0.07,1.15亿,229.57亿
600006,东风股份,7.83,9.97,0.71,8.72亿,156.60亿
600007,中国国贸,24.27,-1.38,-0.34,6119.65万,244.47亿
600008,首创环保,3.31,-1.19,-0.04,2.02亿,242.97亿
600009,上海机场,34.96,-0.96,-0.34,2.42亿,670.78亿
600010,包钢股份,1.89,0.00,0.00,3.65亿,595.30亿
600011,华能国际,6.79,-2.44,-0.17,6.01亿,746.74亿
600012,皖通高速,16.64,-0.06,-0.01,1.06亿,193.96亿
600015,华夏银行,7.97,-0.12,-0.01,2.48亿,1226.36亿
600016,民生银行,4.08,-0.97,-0.04,5.97亿,1446.85亿
600017,日照港,3.19,-1.85,-0.06,1.07亿,98.11亿
600018,XD上港集,5.98,-0.99,-0.06,1.46亿,1388.23亿
600019,宝钢股份,6.99,-1.69,-0.12,4.50亿,1527.87亿
600020,中原高速,4.23,-1.17,-0.05,8283.50万,95.06亿
600021,上海电力,9.24,-0.86,-0.08,2.45亿,241.83亿
600022,山东钢铁,1.49,0.00,0.00,9547.48万,159.41亿
600023,浙能电力,5.70,-3.72,-0.22,4.44亿,764.30亿
600025,华能水电,9.66,-2.33,-0.23,3.61亿,1738.80亿
600026,中远海能,11.92,-0.91,-0.11,3.17亿,414.19亿
600027,华电国际,5.76,-2.54,-0.15,3.69亿,490.19亿
600028,中国石化,6.67,-1.33,-0.09,10.74亿,6325.95亿
600029,南方航空,6.52,-1.51,-0.10,2.73亿,826.30亿
600030,中信证券,30.15,0.20,0.06,24.47亿,3671.23亿
600031,三一重工,16.70,1.83,0.30,9.88亿,1413.52亿
600032,浙江新能,7.53,-1.05,-0.08,3514.80万,181.07亿
600033,福建高速,3.87,-0.51,-0.02,1.10亿,106.21亿
600035,楚天高速,4.64,-1.70,-0.08,6846.17万,74.71亿
600036,招商银行,39.48,0.20,0.08,21.25亿,8144.31亿
600037,歌华有线,7.52,0.67,0.05,9785.71万,104.66亿
600038,中直股份,38.96,0.75,0.29,2.53亿,229.66亿
600039,四川路桥,7.30,-0.95,-0.07,1.63亿,489.11亿
