code,name,price,rise,change,exchange,amount
600000,浦发银行,10.41,0.97,0.10,5.82亿,3055.56亿
600004,白云机场,9.27,0.22,0.02,1.07亿,219.39亿
600006,东风股份,7.97,-1.24,-0.10,7.88亿,159.40亿
600007,中国国贸,23.84,-1.28,-0.31,3917.13万,240.14亿
600008,首创环保,3.11,-0.64,-0.02,2.26亿,228.29亿
600009,上海机场,32.99,-0.06,-0.02,2.55亿,632.98亿
600010,包钢股份,1.82,-1.09,-0.02,6.12亿,573.25亿
600011,华能国际,6.40,-0.47,-0.03,1.73亿,703.85亿
600012,皖通高速,16.18,4.93,0.76,1.91亿,188.59亿
600015,华夏银行,7.34,-0.14,-0.01,2.58亿,1129.42亿
600016,民生银行,4.18,0.24,0.01,6.36亿,1482.32亿
600017,日照港,3.02,-0.33,-0.01,8140.59万,92.88亿
600018,上港集团,5.77,0.17,0.01,1.15亿,1339.48亿
600019,宝钢股份,6.80,-0.73,-0.05,3.13亿,1481.18亿
600020,中原高速,4.05,0.00,0.00,3650.28万,91.02亿
600021,上海电力,8.80,0.00,0.00,2.24亿,230.31亿
600022,山东钢铁,1.41,-2.08,-0.03,8782.24万,150.85亿
600023,浙能电力,5.31,0.19,0.01,1.78亿,712.00亿
600025,华能水电,8.86,0.91,0.08,2.41亿,1594.80亿
600026,中远海能,12.14,-1.62,-0.20,4.97亿,421.84亿
600027,华电国际,4.99,-0.20,-0.01,1.85亿,424.67亿
600028,中国石化,6.07,0.00,0.00,8.68亿,5756.90亿
600029,南方航空,5.81,0.00,0.00,2.85亿,736.32亿
600030,中信证券,28.24,0.43,0.12,27.80亿,3438.66亿
600031,三一重工,17.46,2.95,0.50,18.43亿,1477.85亿
600032,浙江新能,7.33,1.52,0.11,6026.59万,176.26亿
600033,福建高速,3.70,0.54,0.02,1.65亿,101.54亿
600035,楚天高速,4.32,-1.14,-0.05,3664.71万,69.56亿
600036,招商银行,42.03,0.77,0.32,20.86亿,8670.35亿
600037,歌华有线,7.83,0.64,0.05,1.47亿,108.98亿
600038,中直股份,38.08,0.40,0.15,3.45亿,254.73亿
600039,四川路桥,7.09,2.31,0.16,3.01亿,475.29亿
600048,保利发展,8.52,-0.81,-0.07,9.95亿,1019.88亿
600050,中国联通,5.98,8.73,0.48,93.04亿,1870.55亿
600051,宁波联合,6.68,-0.59,-0.04,1950.47万,20.77亿
600052,东望时代,4.70,0.64,0.03,3364.71万,39.68亿
600053,九鼎投资,13.74,0.36,0.05,9257.86万,59.57亿
600054,黄山旅游,11.44,0.09,0.01,4458.46万,58.72亿
600055,万东医疗,17.22,8.23,1.31,4.19亿,93.13亿
600056,中国医药,11.05,1.56,0.17,2.08亿,165.24亿
600057,厦门象屿,6.06,0.17,0.01,6480.72万,132.87亿
600058,五矿发展,7.02,-0.14,-0.01,2886.72万,75.25亿
600059,古越龙山,8.40,-0.24,-0.02,5948.90万,76.57亿
600060,海信视像,24.35,0.45,0.11,2.42亿,315.36亿
600061,国投资本,7.38,0.68,0.05,1.77亿,471.88亿
600062,华润双鹤,19.22,0.31,0.06,2.56亿,197.43亿
600063,皖维高新,3.96,-0.50,-0.02,5679.47万,76.27亿
600064,南京高科,7.24,-0.69,-0.05,1.11亿,125.28亿
600066,宇通客车,26.57,0.00,0.00,4.59亿,588.24亿
600067,冠城新材,2.48,-3.12,-0.08,5116.13万,34.51亿
600071,凤凰光学,23.78,0.34,0.08,1.12亿,66.96亿
600072,中船科技,12.40,-0.48,-0.06,2.18亿,134.33亿
600073,光明肉业,6.48,-0.92,-0.06,5980.85万,60.76亿
600075,新疆天业,4.50,0.45,0.02,4318.92万,76.83亿
600076,康欣新材,2.03,-1.93,-0.04,3431.53万,27.29亿
600078,澄星股份,5.74,0.00,0.00,3215.38万,38.03亿
600079,人福医药,20.51,-5.83,-1.27,9.30亿,316.51亿
600080,金花股份,7.58,-1.94,-0.15,4283.47万,28.29亿
