code,name,price,rise,change,exchange,amount
600000,浦发银行,13.86,0.80,0.11,13.14亿,4226.89亿
600004,白云机场,9.94,1.02,0.10,2.86亿,235.25亿
600006,东风股份,7.61,-0.13,-0.01,5.25亿,152.20亿
600007,中国国贸,20.47,-0.05,-0.01,8064.35万,206.19亿
600008,首创环保,3.15,0.32,0.01,3.18亿,231.23亿
600009,上海机场,32.65,0.40,0.13,5.19亿,626.45亿
600010,包钢股份,2.80,0.36,0.01,55.56亿,878.66亿
600011,华能国际,7.33,-0.14,-0.01,5.89亿,806.13亿
600012,皖通高速,15.04,-0.66,-0.10,8092.89万,175.31亿
600015,华夏银行,7.72,0.13,0.01,3.84亿,1187.89亿
600016,民生银行,4.69,1.74,0.08,14.91亿,1663.17亿
600017,日照港,3.23,0.00,0.00,1.69亿,99.34亿
600018,上港集团,5.75,-0.17,-0.01,3.63亿,1334.84亿
600019,宝钢股份,7.02,-0.14,-0.01,9.29亿,1529.10亿
600020,中原高速,4.45,0.00,0.00,8123.26万,100.01亿
600021,上海电力,14.72,-0.68,-0.10,32.86亿,414.62亿
600022,山东钢铁,1.52,0.66,0.01,1.59亿,162.62亿
600023,浙能电力,5.14,-0.39,-0.02,3.37亿,689.21亿
600025,华能水电,9.15,-0.11,-0.01,2.56亿,1647.00亿
600026,中远海能,10.55,0.96,0.10,5.26亿,366.59亿
600027,华电国际,5.33,-0.37,-0.02,6.61亿,453.60亿
600028,中国石化,5.76,0.35,0.02,8.28亿,5462.89亿
600029,南方航空,6.03,0.33,0.02,3.93亿,764.20亿
600030,中信证券,31.50,1.98,0.61,50.93亿,3835.61亿
600031,三一重工,21.23,-0.33,-0.07,17.09亿,1799.11亿
600032,浙江新能,7.65,-0.13,-0.01,1.06亿,183.96亿
600033,福建高速,3.45,-0.29,-0.01,8072.56万,94.68亿
600035,楚天高速,4.28,-0.47,-0.02,6957.22万,68.91亿
600036,招商银行,42.98,-0.05,-0.02,35.30亿,8866.32亿
600037,歌华有线,9.10,-0.11,-0.01,3.09亿,126.65亿
600038,中直股份,40.04,0.81,0.32,5.13亿,267.84亿
600039,四川路桥,8.45,-0.94,-0.08,2.41亿,567.47亿
600048,保利发展,7.96,-0.25,-0.02,15.92亿,952.85亿
600050,中国联通,5.77,2.12,0.12,38.30亿,1775.25亿
600051,宁波联合,7.38,-2.12,-0.16,8707.46万,22.94亿
600052,东望时代,4.68,-3.11,-0.15,2.07亿,39.51亿
600053,九鼎投资,18.07,1.98,0.35,1.80亿,78.34亿
600054,黄山旅游,11.98,0.59,0.07,1.29亿,61.49亿
600055,万东医疗,17.54,-1.02,-0.18,2.11亿,123.32亿
600056,中国医药,10.85,0.28,0.03,2.66亿,162.25亿
600057,厦门象屿,7.14,0.28,0.02,1.66亿,156.55亿
600058,五矿发展,10.65,8.79,0.86,8.74亿,114.16亿
600059,古越龙山,10.03,-0.59,-0.06,1.53亿,91.43亿
600060,海信视像,22.05,0.82,0.18,3.34亿,285.57亿
600061,国投资本,8.51,1.55,0.13,5.07亿,544.13亿
600062,华润双鹤,19.49,-0.61,-0.12,4.20亿,201.26亿
600063,皖维高新,5.18,1.77,0.09,2.05亿,99.76亿
600064,南京高科,7.92,1.02,0.08,2.26亿,137.04亿
600066,宇通客车,27.35,0.22,0.06,3.22亿,605.51亿
600067,冠城新材,3.01,-0.66,-0.02,9927.00万,41.89亿
600071,凤凰光学,22.99,3.56,0.79,2.23亿,64.73亿
600072,中船科技,12.79,0.08,0.01,3.36亿,138.56亿
600073,光明肉业,7.53,-1.82,-0.14,2.30亿,70.61亿
600075,新疆天业,4.51,-0.88,-0.04,1.24亿,77.00亿
600076,康欣新材,2.74,-0.72,-0.02,1.99亿,36.84亿
600078,澄星股份,6.44,-1.07,-0.07,9303.94万,42.67亿
600079,人福医药,20.53,0.59,0.12,6.84亿,316.81亿
600080,金花股份,7.54,-1.95,-0.15,6671.99万,28.14亿
600081,东风科技,13.75,0.22,0.03,1.51亿,76.04亿
600082,海泰发展,3.92,0.77,0.03,7262.69万,24.87亿
600084,中信尼雅,5.61,-1.06,-0.06,5263.25万,63.04亿
600085,同仁堂,36.08,-1.07,-0.39,7.52亿,494.83亿
600088,中视传媒,18.12,0.11,0.02,2.04亿,72.06亿
600089,特变电工,14.21,0.85,0.12,15.00亿,718.00亿
600094,大名城,3.40,-0.58,-0.02,1.67亿,73.65亿
600095,湘财股份,12.99,4.50,0.56,13.50亿,371.41亿
600096,云天化,27.20,0.04,0.01,7.91亿,495.85亿
600097,开创国际,11.14,-0.54,-0.06,7478.29万,26.84亿
