code,name,price,rise,change,exchange,amount
600000,浦发银行,9.33,-1.58,-0.15,5.73亿,2738.56亿
600004,白云机场,9.55,-0.73,-0.07,2.80亿,226.02亿
600006,东风股份,7.36,5.14,0.36,7.76亿,147.20亿
600007,中国国贸,22.28,1.55,0.34,1.00亿,224.42亿
600008,首创环保,3.25,0.00,0.00,2.66亿,238.57亿
600009,上海机场,34.45,-1.06,-0.37,4.61亿,660.99亿
600010,包钢股份,1.99,2.58,0.05,18.32亿,626.79亿
600011,华能国际,6.92,-1.00,-0.07,2.85亿,761.04亿
600012,皖通高速,14.50,0.62,0.09,6477.83万,169.01亿
600015,华夏银行,7.25,0.97,0.07,3.48亿,1115.57亿
600016,民生银行,3.89,0.52,0.02,10.91亿,1379.48亿
600017,日照港,3.18,0.95,0.03,1.11亿,97.81亿
600018,上港集团,5.68,-2.41,-0.14,5.05亿,1318.59亿
600019,宝钢股份,6.56,0.00,0.00,4.03亿,1433.88亿
600020,中原高速,4.18,0.48,0.02,6940.88万,93.94亿
600021,上海电力,9.45,-0.32,-0.03,3.19亿,247.32亿
600022,山东钢铁,1.47,-0.68,-0.01,1.49亿,157.27亿
600023,浙能电力,5.45,-1.27,-0.07,2.80亿,730.78亿
600025,华能水电,9.30,-1.27,-0.12,2.80亿,1674.00亿
600026,中远海能,12.49,1.05,0.13,2.40亿,434.00亿
600027,华电国际,5.33,-2.38,-0.13,2.72亿,453.60亿
600028,中国石化,6.33,0.96,0.06,13.35亿,6011.73亿
600029,南方航空,6.47,-1.67,-0.11,6.41亿,819.97亿
600030,中信证券,29.66,-2.21,-0.67,68.80亿,3611.57亿
600031,三一重工,17.12,-0.93,-0.16,8.77亿,1449.07亿
600032,浙江新能,7.80,1.30,0.10,4977.16万,187.56亿
600033,福建高速,3.52,0.57,0.02,1.08亿,96.60亿
600035,楚天高速,4.25,1.19,0.05,9908.19万,68.43亿
600036,招商银行,36.22,-0.63,-0.23,19.45亿,7471.80亿
600037,歌华有线,7.28,0.97,0.07,1.33亿,101.32亿
600038,中直股份,39.94,1.17,0.46,2.95亿,235.44亿
600039,四川路桥,7.35,1.38,0.10,3.04亿,492.46亿
600048,保利发展,9.74,0.10,0.01,8.93亿,1165.92亿
600050,中国联通,5.11,-1.73,-0.09,24.62亿,1598.42亿
600051,宁波联合,6.85,1.33,0.09,5033.56万,21.30亿
600052,东望时代,5.04,1.82,0.09,8198.55万,42.55亿
600053,九鼎投资,15.17,2.36,0.35,7791.26万,65.77亿
600054,黄山旅游,11.38,1.07,0.12,8483.30万,58.41亿
600055,万东医疗,17.20,2.87,0.48,1.87亿,93.02亿
600056,中国医药,11.63,-0.77,-0.09,3.39亿,173.91亿
600057,厦门象屿,5.95,1.19,0.07,9192.61万,130.43亿
600058,五矿发展,7.51,0.54,0.04,7328.83万,80.50亿
600059,古越龙山,8.91,1.14,0.10,6571.62万,81.22亿
600060,海信视像,20.24,-4.75,-1.01,3.44亿,262.13亿
600061,国投资本,7.47,-0.40,-0.03,2.65亿,479.97亿
600062,华润双鹤,20.91,0.53,0.11,2.42亿,214.71亿
600063,皖维高新,4.31,0.00,0.00,2.11亿,83.01亿
600064,南京高科,7.81,0.52,0.04,1.89亿,135.14亿
600066,宇通客车,21.68,-1.63,-0.36,4.86亿,479.98亿
600067,冠城新材,2.97,-1.98,-0.06,1.02亿,41.33亿
600071,凤凰光学,21.17,-2.26,-0.49,1.62亿,59.61亿
600072,中船科技,13.07,-0.91,-0.12,2.54亿,141.59亿
600073,光明肉业,6.92,1.76,0.12,7775.59万,64.89亿
600075,新疆天业,4.50,0.45,0.02,4989.86万,76.83亿
600076,康欣新材,2.24,1.82,0.04,4226.97万,30.12亿
600078,澄星股份,6.35,1.76,0.11,6489.41万,42.07亿
600079,人福医药,22.14,-1.56,-0.35,4.75亿,341.66亿
600080,金花股份,7.05,5.54,0.37,5401.25万,26.32亿
600081,东风科技,10.52,1.74,0.18,1.01亿,58.18亿
600082,海泰发展,3.01,1.35,0.04,5001.24万,19.09亿
600084,中信尼雅,5.85,1.21,0.07,2441.69万,65.74亿
600085,同仁堂,39.22,-0.78,-0.31,3.63亿,537.89亿
600088,中视传媒,17.57,-1.18,-0.21,3.59亿,69.88亿
600089,特变电工,13.42,-0.81,-0.11,4.04亿,678.08亿
600094,大名城,3.63,1.68,0.06,6996.36万,82.64亿
600095,湘财股份,7.27,0.28,0.02,1.82亿,207.86亿
600096,云天化,22.17,0.41,0.09,5.86亿,406.67亿
600097,开创国际,9.49,2.93,0.27,4128.68万,22.86亿
600098,广州发展,6.53,-0.30,-0.02,2.19亿,228.47亿
600099,林海股份,9.45,2.16,0.20,3753.35万,20.71亿
600100,同方股份,7.21,-1.91,-0.14,4.68亿,241.56亿
600101,明星电力,9.30,2.09,0.19,2.08亿,50.95亿
600103,青山纸业,2.21,1.38,0.03,7228.38万,48.89亿
600104,上汽集团,19.50,8.45,1.52,58.93亿,2257.18亿
600105,永鼎股份,6.66,10.08,0.61,27.21亿,94.85亿
600106,重庆路桥,6.59,-1.94,-0.13,2.78亿,87.58亿
600107,美尔雅,4.91,-0.20,-0.01,6442.34万,17.68亿
600108,亚盛集团,2.97,0.00,0.00,1.08亿,57.82亿
600109,国金证券,8.80,0.23,0.02,3.58亿,281.56亿
600110,诺德股份,5.14,7.98,0.38,7.31亿,89.19亿
600111,北方稀土,23.03,-2.54,-0.60,18.73亿,832.55亿
600113,浙江东日,14.03,0.21,0.03,1.19亿,57.72亿
600114,东睦股份,15.82,-0.06,-0.01,2.53亿,97.51亿
600115,中国东航,3.99,-1.97,-0.08,4.76亿,682.87亿
600116,三峡水利,7.17,0.56,0.04,8663.49万,137.10亿
600117,西宁特钢,2.59,0.78,0.02,2365.54万,84.31亿
600118,中国卫星,26.35,-2.01,-0.54,5.04亿,311.59亿
600119,长江投资,10.24,9.99,0.93,4.11亿,37.40亿
600120,浙江东方,4.63,1.98,0.09,3.68亿,158.13亿
600121,郑州煤电,4.49,-2.81,-0.13,2.77亿,54.71亿
600123,兰花科创,8.61,0.58,0.05,1.67亿,127.87亿
600125,铁龙物流,6.31,0.48,0.03,1.55亿,82.38亿
600126,杭钢股份,4.07,0.74,0.03,8308.32万,137.45亿
600127,金健米业,7.13,0.85,0.06,1.87亿,45.76亿
600128,苏豪弘业,8.64,0.70,0.06,8893.65万,21.32亿
600129,太极集团,24.93,1.34,0.33,2.26亿,138.83亿
600130,波导股份,5.45,-2.85,-0.16,2.57亿,40.88亿
600131,国网信通,20.90,0.38,0.08,2.89亿,249.94亿
