code,name,price,rise,change,exchange,amount
600000,浦发银行,13.97,-0.36,-0.05,11.69亿,4261.99亿
600004,白云机场,9.64,-0.52,-0.05,9877.33万,228.15亿
600006,东风股份,7.46,0.00,0.00,1.59亿,149.20亿
600007,中国国贸,21.08,-0.24,-0.05,4436.26万,212.34亿
600008,首创环保,3.12,-0.64,-0.02,2.04亿,229.03亿
600009,上海机场,32.16,-0.68,-0.22,2.38亿,617.05亿
600010,包钢股份,2.43,-0.41,-0.01,18.45亿,762.55亿
600011,华能国际,7.73,-0.39,-0.03,4.02亿,850.12亿
600012,皖通高速,13.78,-0.86,-0.12,9570.38万,160.62亿
600015,华夏银行,7.26,-0.28,-0.02,3.04亿,1117.11亿
600016,民生银行,4.43,0.00,0.00,12.98亿,1570.97亿
600017,日照港,3.17,0.00,0.00,5782.06万,97.50亿
600018,上港集团,5.56,-0.18,-0.01,1.50亿,1290.73亿
600019,宝钢股份,6.94,-1.84,-0.13,6.46亿,1511.68亿
600020,中原高速,4.36,-0.46,-0.02,2508.25万,97.99亿
600021,上海电力,20.79,-10.00,-2.31,17.52亿,585.60亿
600022,山东钢铁,1.49,-0.67,-0.01,7645.01万,159.41亿
600023,浙能电力,5.14,-0.19,-0.01,1.89亿,689.21亿
600025,华能水电,9.40,-0.21,-0.02,2.19亿,1692.00亿
600026,中远海能,12.05,-0.41,-0.05,9.43亿,418.71亿
600027,华电国际,5.42,-0.37,-0.02,3.65亿,461.26亿
600028,中国石化,5.61,-0.88,-0.05,10.39亿,5320.63亿
600029,南方航空,6.07,-0.98,-0.06,2.35亿,769.27亿
600030,中信证券,29.48,-0.14,-0.04,26.09亿,3589.65亿
600031,三一重工,21.15,-0.61,-0.13,8.42亿,1792.33亿
600032,浙江新能,7.70,-1.03,-0.08,7409.77万,185.16亿
600033,福建高速,3.48,0.00,0.00,5480.72万,95.51亿
600035,楚天高速,4.08,-0.24,-0.01,5540.45万,65.69亿
600036,招商银行,43.00,0.40,0.17,20.22亿,8870.45亿
600037,歌华有线,8.26,-1.55,-0.13,2.15亿,114.96亿
600038,中直股份,36.15,0.08,0.03,2.19亿,241.82亿
600039,四川路桥,8.81,-1.12,-0.10,1.74亿,591.64亿
600048,保利发展,7.83,-0.64,-0.05,11.34亿,937.29亿
600050,中国联通,5.76,5.30,0.29,91.60亿,1772.17亿
