code,name,price,rise,change,exchange,amount
600000,浦发银行,9.54,0.10,0.01,3.82亿,2800.20亿
600004,白云机场,9.80,-0.10,-0.01,9681.06万,231.94亿
600006,东风股份,8.01,1.52,0.12,5.96亿,160.20亿
600007,中国国贸,24.56,0.04,0.01,1.20亿,247.39亿
600008,首创环保,3.38,0.59,0.02,2.96亿,248.11亿
600009,上海机场,34.86,-0.32,-0.11,2.53亿,668.86亿
600010,包钢股份,1.98,1.54,0.03,7.37亿,623.64亿
600011,华能国际,7.15,1.42,0.10,4.90亿,786.34亿
600012,皖通高速,15.87,-0.81,-0.13,9045.42万,184.98亿
600015,华夏银行,7.85,1.55,0.12,3.81亿,1207.90亿
600016,民生银行,4.07,1.24,0.05,8.98亿,1443.31亿
600017,日照港,3.28,0.00,0.00,9240.84万,100.88亿
600018,上港集团,6.00,-0.66,-0.04,1.82亿,1392.87亿
600019,宝钢股份,7.02,2.33,0.16,9.69亿,1534.43亿
600020,中原高速,4.32,0.47,0.02,1.03亿,97.09亿
600021,上海电力,9.78,1.56,0.15,9.12亿,255.96亿
600022,山东钢铁,1.58,1.94,0.03,2.76亿,169.04亿
600023,浙能电力,5.86,0.00,0.00,4.84亿,785.75亿
600025,华能水电,9.71,-0.10,-0.01,3.53亿,1747.80亿
600026,中远海能,11.87,0.25,0.03,2.95亿,412.46亿
600027,华电国际,5.70,1.79,0.10,5.45亿,485.09亿
600028,中国石化,6.51,1.09,0.07,10.38亿,6174.20亿
600029,南方航空,6.79,-0.15,-0.01,2.88亿,860.52亿
600030,中信证券,30.29,0.20,0.06,21.16亿,3688.28亿
600031,三一重工,16.48,-0.12,-0.02,8.14亿,1394.90亿
600032,浙江新能,7.82,1.03,0.08,5928.79万,188.05亿
600033,福建高速,3.83,-1.03,-0.04,1.51亿,105.11亿
600035,楚天高速,4.65,0.43,0.02,7381.00万,74.87亿
600036,招商银行,38.52,1.77,0.67,31.02亿,7946.27亿
600037,歌华有线,7.89,0.38,0.03,1.84亿,109.81亿
600038,中直股份,38.47,0.23,0.09,1.23亿,226.77亿
600039,四川路桥,7.44,0.41,0.03,1.58亿,498.49亿
600048,保利发展,9.40,-0.11,-0.01,7.09亿,1125.22亿
600050,中国联通,5.32,1.53,0.08,24.59亿,1664.10亿
600051,宁波联合,7.09,-0.28,-0.02,4467.79万,22.04亿
600052,东望时代,5.18,5.50,0.27,1.51亿,43.73亿
600053,九鼎投资,15.36,0.85,0.13,4968.15万,66.59亿
600054,黄山旅游,11.80,-1.01,-0.12,8013.13万,60.57亿
600055,万东医疗,16.25,-0.25,-0.04,6583.95万,87.88亿
600056,中国医药,11.70,0.00,0.00,1.81亿,174.96亿
600057,厦门象屿,6.12,0.66,0.04,1.24亿,134.16亿
600058,五矿发展,7.63,-0.52,-0.04,4747.70万,81.79亿
600059,古越龙山,9.15,-0.43,-0.04,1.07亿,83.41亿
600060,海信视像,20.65,1.38,0.28,1.85亿,267.44亿
600061,国投资本,7.78,0.52,0.04,3.54亿,499.89亿
600062,华润双鹤,20.06,0.15,0.03,1.56亿,206.06亿
