code,name,price,rise,change,exchange,amount
600000,浦发银行,12.10,-1.55,-0.19,7.42亿,3551.61亿
600004,白云机场,9.39,0.54,0.05,1.45亿,222.23亿
600006,东风股份,7.04,1.44,0.10,1.65亿,140.80亿
600007,中国国贸,21.33,-1.84,-0.40,6322.56万,214.85亿
600008,首创环保,3.14,-0.95,-0.03,2.08亿,230.49亿
600009,上海机场,32.55,-0.15,-0.05,1.78亿,624.54亿
600010,包钢股份,1.80,-0.55,-0.01,5.44亿,564.85亿
600011,华能国际,7.48,-0.27,-0.02,2.84亿,822.63亿
600012,皖通高速,17.16,-1.21,-0.21,4160.20万,200.02亿
600015,华夏银行,7.50,-1.45,-0.11,4.85亿,1154.04亿
600016,民生银行,4.13,-0.48,-0.02,5.59亿,1464.59亿
600017,日照港,3.18,-0.31,-0.01,2.71亿,97.81亿
600018,上港集团,5.78,-0.52,-0.03,2.16亿,1341.80亿
600019,宝钢股份,6.96,-0.14,-0.01,2.91亿,1516.03亿
600020,中原高速,4.63,-0.64,-0.03,4259.68万,104.05亿
600021,上海电力,9.10,-0.11,-0.01,2.36亿,238.16亿
600022,山东钢铁,1.32,-0.75,-0.01,3081.00万,141.22亿
600023,浙能电力,5.33,-0.56,-0.03,2.15亿,714.69亿
600025,华能水电,9.72,-0.41,-0.04,2.22亿,1749.60亿
600026,中远海能,10.55,-1.68,-0.18,3.13亿,366.59亿
600027,华电国际,5.90,-1.01,-0.06,4.21亿,502.11亿
600028,中国石化,5.66,-2.08,-0.12,10.10亿,5368.05亿
600029,南方航空,5.97,1.19,0.07,3.02亿,756.60亿
600030,中信证券,26.21,-1.39,-0.37,18.78亿,3191.47亿
600031,三一重工,19.30,0.52,0.10,5.91亿,1633.59亿
600032,浙江新能,7.63,0.00,0.00,6758.58万,183.48亿
600033,福建高速,3.62,-0.82,-0.03,1.03亿,99.35亿
600035,楚天高速,4.44,-0.45,-0.02,5983.98万,71.49亿
600036,招商银行,44.27,-1.45,-0.65,27.44亿,9132.43亿
600037,歌华有线,7.08,0.57,0.04,6189.65万,98.54亿
600038,中直股份,38.05,0.82,0.31,5.74亿,254.53亿
600039,四川路桥,9.31,0.21,0.02,1.15亿,624.11亿
600048,保利发展,8.27,0.24,0.02,6.14亿,989.96亿
600050,中国联通,5.38,-1.10,-0.06,13.45亿,1655.26亿
600051,宁波联合,7.20,0.28,0.02,1.21亿,22.38亿
600052,东望时代,4.18,0.97,0.04,1719.36万,35.29亿
600053,九鼎投资,14.59,-1.15,-0.17,1.68亿,63.25亿
600054,黄山旅游,11.44,0.17,0.02,5393.46万,58.72亿
600055,XD万东医,17.22,0.41,0.07,5684.55万,121.07亿
600056,中国医药,10.47,1.55,0.16,1.58亿,156.56亿
600057,厦门象屿,6.90,-1.00,-0.07,9944.15万,151.28亿
600058,五矿发展,7.26,-1.36,-0.10,3398.04万,77.82亿
600059,古越龙山,9.03,0.22,0.02,7091.63万,82.31亿
