code,name,price,rise,change,exchange,amount
600000,浦发银行,12.08,3.16,0.37,10.18亿,3545.74亿
600004,白云机场,9.20,0.33,0.03,1.18亿,217.74亿
600006,东风股份,7.09,-0.56,-0.04,1.58亿,141.80亿
600007,中国国贸,21.82,0.09,0.02,6331.18万,219.79亿
600008,首创环保,3.15,0.32,0.01,1.85亿,231.23亿
600009,上海机场,32.25,0.00,0.00,2.35亿,618.78亿
600010,包钢股份,1.80,-0.55,-0.01,4.25亿,564.85亿
600011,华能国际,7.44,0.14,0.01,2.91亿,818.23亿
600012,皖通高速,17.45,0.93,0.16,4197.28万,203.40亿
600015,华夏银行,7.49,1.63,0.12,6.75亿,1152.50亿
600016,民生银行,4.13,1.23,0.05,9.44亿,1464.59亿
600017,日照港,3.20,3.90,0.12,3.45亿,98.42亿
600018,上港集团,5.71,0.71,0.04,1.64亿,1325.55亿
600019,宝钢股份,6.98,1.01,0.07,5.88亿,1520.39亿
600020,中原高速,4.67,0.65,0.03,4349.31万,104.95亿
600021,上海电力,9.09,-0.22,-0.02,2.88亿,237.90亿
600022,山东钢铁,1.33,0.00,0.00,2996.97万,142.29亿
600023,浙能电力,5.31,0.19,0.01,1.93亿,712.00亿
600025,华能水电,9.71,-0.31,-0.03,2.20亿,1747.80亿
600026,中远海能,10.58,0.47,0.05,4.03亿,367.63亿
600027,华电国际,5.90,0.00,0.00,3.31亿,502.11亿
600028,中国石化,5.73,0.53,0.03,6.13亿,5434.44亿
600029,南方航空,5.93,0.51,0.03,3.15亿,751.53亿
600030,中信证券,26.09,-0.80,-0.21,20.88亿,3176.86亿
600031,三一重工,19.92,-0.40,-0.08,8.83亿,1686.07亿
600032,浙江新能,7.68,0.13,0.01,1.06亿,184.68亿
600033,福建高速,3.69,-0.54,-0.02,1.05亿,101.27亿
600035,楚天高速,4.48,0.45,0.02,4889.39万,72.13亿
600036,招商银行,44.56,1.74,0.76,31.00亿,9192.26亿
600037,歌华有线,7.13,-0.83,-0.06,6568.19万,99.23亿
600038,中直股份,37.22,-1.98,-0.75,3.97亿,248.98亿
600039,四川路桥,9.27,0.43,0.04,3.12亿,621.43亿
600048,保利发展,8.30,0.00,0.00,5.13亿,993.55亿
600050,中国联通,5.44,-0.73,-0.04,10.10亿,1673.72亿
600051,宁波联合,7.00,0.43,0.03,9857.18万,21.76亿
600052,东望时代,4.16,0.24,0.01,3559.51万,35.12亿
600053,九鼎投资,14.52,-1.76,-0.26,1.69亿,62.95亿
600054,黄山旅游,11.50,-0.09,-0.01,1.15亿,59.03亿
600055,万东医疗,17.54,-0.11,-0.02,1.14亿,123.32亿
600056,中国医药,10.31,0.68,0.07,1.24亿,154.17亿
600057,厦门象屿,6.77,-1.46,-0.10,1.12亿,148.43亿
600058,五矿发展,7.23,-0.14,-0.01,3871.37万,77.50亿
600059,古越龙山,9.09,0.00,0.00,9842.08万,82.86亿
600060,海信视像,24.79,0.12,0.03,2.57亿,321.05亿
600061,国投资本,7.07,-0.14,-0.01,1.21亿,452.05亿
600062,华润双鹤,18.92,0.69,0.13,1.48亿,195.37亿
600063,皖维高新,4.43,-0.45,-0.02,9686.07万,85.32亿
600064,南京高科,7.52,-0.92,-0.07,9814.89万,130.12亿
600066,宇通客车,26.68,0.91,0.24,4.57亿,590.68亿
600067,冠城新材,2.79,0.36,0.01,6715.56万,38.83亿
600071,凤凰光学,20.83,-3.21,-0.69,1.11亿,58.65亿
600072,中船科技,12.41,-2.05,-0.26,2.84亿,134.44亿
600073,光明肉业,7.75,-1.02,-0.08,9949.75万,72.67亿
600075,新疆天业,4.24,0.71,0.03,4259.64万,72.39亿
600076,康欣新材,2.17,-1.36,-0.03,4512.59万,29.18亿
600078,澄星股份,5.35,-0.74,-0.04,2962.14万,35.45亿
600079,人福医药,20.59,0.49,0.10,4.86亿,317.74亿
600080,金花股份,7.25,-0.96,-0.07,2925.66万,27.06亿
600081,东风科技,14.10,-0.77,-0.11,1.71亿,77.98亿
600082,海泰发展,3.23,-0.31,-0.01,3449.66万,20.49亿
600084,中信尼雅,5.31,0.19,0.01,1887.44万,59.67亿
600085,同仁堂,36.72,0.60,0.22,2.09亿,503.60亿
600088,中视传媒,16.56,-0.12,-0.02,5521.49万,65.86亿
600089,特变电工,11.96,1.87,0.22,8.46亿,604.31亿
600094,大名城,3.20,-0.31,-0.01,5259.41万,71.11亿
600095,湘财股份,8.05,-1.23,-0.10,4.68亿,230.16亿
600096,云天化,22.99,0.35,0.08,5.04亿,421.71亿
600097,开创国际,10.03,0.30,0.03,4318.25万,24.17亿
600098,广州发展,6.57,0.15,0.01,8092.41万,229.87亿
600099,林海股份,10.19,-1.16,-0.12,3485.13万,22.33亿
600100,同方股份,7.25,-0.55,-0.04,2.98亿,242.90亿
600101,明星电力,11.44,1.60,0.18,6.84亿,62.68亿
600103,青山纸业,2.18,-0.46,-0.01,5529.62万,48.23亿
600104,上汽集团,16.63,1.09,0.18,6.59亿,1924.97亿
600105,永鼎股份,7.21,-0.55,-0.04,9.59亿,105.41亿
600106,重庆路桥,5.40,-0.37,-0.02,5448.24万,71.77亿
600108,亚盛集团,2.88,-1.37,-0.04,9450.84万,56.07亿
600109,国金证券,8.29,-0.12,-0.01,2.07亿,307.77亿
600110,诺德股份,3.52,-0.28,-0.01,8376.53万,61.08亿
600111,北方稀土,24.15,-1.67,-0.41,14.03亿,873.04亿
600113,浙江东日,14.15,0.28,0.04,4147.72万,58.22亿
600114,东睦股份,20.41,-0.87,-0.18,2.93亿,125.80亿
600115,中国东航,3.81,1.06,0.04,2.86亿,652.06亿
600116,三峡水利,6.98,0.29,0.02,1.52亿,133.47亿
600117,西宁特钢,2.18,-0.91,-0.02,3914.57万,70.96亿
600118,中国卫星,27.18,-1.98,-0.55,4.27亿,321.40亿
600119,长江投资,7.78,-1.14,-0.09,4845.86万,28.42亿
600120,浙江东方,6.08,-0.16,-0.01,3.53亿,207.66亿
600121,郑州煤电,3.72,1.09,0.04,9505.56万,45.32亿
600123,兰花科创,6.76,-0.29,-0.02,9814.74万,99.59亿
600125,铁龙物流,5.82,0.00,0.00,5594.52万,75.98亿
600126,杭钢股份,11.01,-0.54,-0.06,14.75亿,371.83亿
600127,金健米业,6.87,-0.72,-0.05,1.65亿,44.09亿
600128,苏豪弘业,10.24,4.81,0.47,4.09亿,25.27亿
600129,太极集团,20.91,-0.24,-0.05,1.59亿,116.45亿
600131,国网信通,18.45,-0.22,-0.04,1.26亿,220.64亿
600132,重庆啤酒,57.28,-0.04,-0.02,1.52亿,277.22亿
600133,东湖高新,9.07,-0.77,-0.07,9971.01万,96.71亿
600135,乐凯胶片,7.51,3.44,0.25,1.91亿,41.55亿
600137,浪莎股份,16.60,-0.48,-0.08,2091.64万,16.14亿
600138,中青旅,9.82,-0.10,-0.01,1.18亿,71.08亿
600141,兴发集团,20.65,0.05,0.01,1.80亿,227.82亿
600143,金发科技,10.98,-0.81,-0.09,3.86亿,285.18亿
600148,长春一东,19.08,0.00,0.00,8601.38万,27.00亿
600149,廊坊发展,4.71,0.43,0.02,5879.31万,17.91亿
600150,中国船舶,31.59,-4.45,-1.47,34.53亿,1412.84亿
600151,航天机电,6.88,-0.14,-0.01,1.71亿,98.68亿
600152,维科技术,5.87,-0.68,-0.04,3274.13万,31.06亿
600153,建发股份,10.29,-0.48,-0.05,1.56亿,298.36亿
600155,华创云信,6.65,-0.45,-0.03,1.21亿,147.92亿
600156,华升股份,5.94,-7.19,-0.46,3.69亿,23.89亿
600157,永泰能源,1.37,0.00,0.00,3.49亿,304.38亿
600158,中体产业,8.03,-0.25,-0.02,1.09亿,77.05亿
600159,大龙地产,2.55,-0.39,-0.01,5391.41万,21.17亿
600160,巨化股份,26.73,-0.41,-0.11,4.22亿,721.64亿
600161,天坛生物,19.21,0.26,0.05,2.93亿,379.85亿
600162,香江控股,1.65,-0.60,-0.01,4328.37万,53.93亿
600163,中闽能源,5.58,1.27,0.07,9216.38万,106.19亿
600166,福田汽车,2.66,-0.38,-0.01,2.29亿,172.60亿
600167,联美控股,6.11,-0.81,-0.05,3811.60万,138.26亿
600168,武汉控股,4.62,-0.65,-0.03,2729.48万,45.89亿
600169,太原重工,2.45,-1.21,-0.03,6038.74万,81.66亿
600170,上海建工,2.41,-0.41,-0.01,2.38亿,214.15亿
600171,上海贝岭,34.75,-1.28,-0.45,6.94亿,246.35亿
600172,黄河旋风,3.95,-0.25,-0.01,1.21亿,50.41亿
600173,卧龙地产,6.59,-1.50,-0.10,8574.27万,46.16亿
600176,中国巨石,12.21,0.99,0.12,2.62亿,488.78亿
600177,雅戈尔,7.55,-0.53,-0.04,2.07亿,349.07亿
600178,东安动力,11.64,-3.00,-0.36,2.43亿,54.30亿
600179,安通控股,3.01,0.33,0.01,1.33亿,112.70亿
600180,瑞茂通,4.43,-0.45,-0.02,1.05亿,48.14亿
600182,S佳通,15.34,-1.10,-0.17,3166.20万,26.08亿
600183,生益科技,26.20,0.46,0.12,9.95亿,621.29亿
600184,光电股份,15.22,-5.17,-0.83,6.47亿,77.43亿
600185,珠免集团,6.32,-1.40,-0.09,1.80亿,119.13亿
600186,莲花控股,6.46,-1.07,-0.07,4.38亿,115.42亿
600187,国中水务,3.20,0.31,0.01,2.26亿,51.64亿
600188,兖矿能源,12.63,1.77,0.22,5.53亿,748.19亿
600189,泉阳泉,6.86,-0.72,-0.05,4207.57万,49.06亿
600191,华资实业,7.41,1.51,0.11,5189.68万,35.93亿
600192,长城电工,6.91,-0.72,-0.05,4542.08万,30.52亿
600195,中牧股份,6.81,0.15,0.01,6315.32万,69.54亿
600196,复星医药,23.94,1.48,0.35,4.06亿,507.17亿
600197,伊力特,14.84,-0.27,-0.04,3563.36万,70.22亿
600198,大唐电信,8.27,-0.72,-0.06,9902.74万,107.67亿
600199,金种子酒,10.20,0.49,0.05,5854.21万,67.10亿
600201,生物股份,7.00,-0.85,-0.06,8997.30万,78.43亿
600202,哈空调,5.22,-0.19,-0.01,5820.51万,20.01亿
600203,福日电子,9.69,-2.12,-0.21,6.81亿,57.46亿
600206,有研新材,18.76,-3.05,-0.59,12.84亿,158.81亿
600207,安彩高科,4.18,0.72,0.03,7281.65万,45.53亿
600208,衢州发展,2.64,-0.75,-0.02,1.40亿,224.61亿
600210,紫江企业,6.44,-0.46,-0.03,1.44亿,97.68亿
600211,西藏药业,36.08,1.12,0.40,1.17亿,116.29亿
600212,绿能慧充,8.21,-1.08,-0.09,1.16亿,42.27亿
600215,派斯林,8.92,-0.56,-0.05,3.13亿,40.75亿
600216,浙江医药,13.52,0.67,0.09,3.36亿,130.01亿
600217,中再资环,4.52,-0.22,-0.01,6826.49万,74.93亿
600218,全柴动力,8.62,-0.46,-0.04,3878.25万,37.55亿
600219,南山铝业,3.67,0.27,0.01,2.99亿,426.22亿
600221,海航控股,1.36,0.00,0.00,3.39亿,447.07亿
600222,太龙药业,5.34,-0.37,-0.02,6703.21万,30.65亿
600223,福瑞达,7.37,0.55,0.04,9983.71万,74.92亿
600226,亨通股份,2.86,-1.04,-0.03,6460.84万,85.07亿
600227,赤天化,2.27,0.44,0.01,5954.90万,29.00亿
600229,城市传媒,6.78,0.89,0.06,4137.53万,45.51亿
600230,沧州大化,10.38,0.97,0.10,5737.22万,42.97亿
600231,凌钢股份,1.69,0.59,0.01,1517.73万,47.64亿
600232,金鹰股份,5.67,-0.87,-0.05,2369.30万,20.68亿
600233,圆通速递,12.94,-1.15,-0.15,2.96亿,446.01亿
600235,民丰特纸,5.89,-0.17,-0.01,2784.18万,20.69亿
600236,桂冠电力,6.31,0.00,0.00,6042.57万,497.38亿
600237,铜峰电子,6.82,-0.29,-0.02,6669.18万,42.40亿
600239,云南城投,2.47,0.41,0.01,5548.29万,39.66亿
600241,时代万恒,7.34,0.27,0.02,2885.95万,21.60亿
600246,万通发展,5.57,-9.13,-0.56,6.82亿,106.77亿
600248,陕建股份,3.90,0.00,0.00,9913.93万,143.55亿
600249,两面针,5.53,0.36,0.02,1.29亿,30.41亿
600250,南京商旅,8.63,0.35,0.03,1.30亿,26.80亿
600251,冠农股份,7.49,0.00,0.00,5711.44万,58.20亿
600252,中恒集团,2.45,-0.41,-0.01,6519.26万,80.91亿
600255,鑫科材料,3.29,-1.79,-0.06,1.92亿,59.42亿
600256,广汇能源,5.86,-0.34,-0.02,3.91亿,380.67亿
600257,大湖股份,4.86,-0.20,-0.01,5022.63万,23.39亿
600258,首旅酒店,15.44,2.05,0.31,2.97亿,172.40亿
600259,广晟有色,38.62,-2.18,-0.86,4.81亿,129.93亿
600261,阳光照明,3.22,0.31,0.01,5320.08万,42.99亿
600262,北方股份,20.92,-3.37,-0.73,2.48亿,35.56亿
600266,城建发展,4.56,-1.72,-0.08,1.61亿,94.65亿
600267,海正药业,8.83,0.91,0.08,1.52亿,105.80亿
600268,国电南自,7.75,-1.40,-0.11,9935.34万,77.97亿
600269,赣粤高速,5.33,0.00,0.00,5088.94万,124.48亿
600271,航天信息,8.70,-1.81,-0.16,1.20亿,161.20亿
600272,开开实业,13.67,0.37,0.05,4362.57万,21.87亿
600273,嘉化能源,8.40,-0.59,-0.05,1.09亿,116.85亿
600276,恒瑞医药,51.23,1.06,0.54,26.68亿,3267.96亿
600278,东方创业,7.70,0.00,0.00,8.45亿,67.14亿
600279,重庆港,5.71,5.54,0.30,2.97亿,67.77亿
600280,中央商场,3.46,0.00,0.00,6587.52万,39.04亿
600281,华阳新材,4.60,-2.95,-0.14,3.87亿,23.66亿
600282,南钢股份,4.41,1.38,0.06,1.27亿,271.88亿
