code,name,price,rise,change,exchange,amount
600000,浦发银行,12.81,0.47,0.06,10.16亿,3908.09亿
600004,白云机场,9.58,0.42,0.04,1.80亿,226.73亿
600006,东风股份,7.34,-0.94,-0.07,2.03亿,146.80亿
600007,中国国贸,21.75,1.45,0.31,5946.61万,219.08亿
600008,首创环保,3.19,-1.54,-0.05,3.98亿,234.16亿
600009,上海机场,32.30,1.13,0.36,4.29亿,619.74亿
600010,包钢股份,2.38,-1.25,-0.03,15.04亿,746.86亿
600011,华能国际,7.37,-0.14,-0.01,3.73亿,810.53亿
600012,皖通高速,13.05,0.39,0.05,2.03亿,152.11亿
600015,华夏银行,6.81,0.00,0.00,5.41亿,1047.87亿
600016,民生银行,4.05,0.50,0.02,24.80亿,1436.22亿
600017,日照港,3.25,0.62,0.02,9792.38万,99.96亿
600018,上港集团,5.56,0.00,0.00,1.99亿,1290.73亿
600019,宝钢股份,6.91,0.73,0.05,8.18亿,1505.14亿
600020,中原高速,4.32,0.23,0.01,4483.50万,97.09亿
600021,上海电力,19.79,0.30,0.06,29.12亿,557.43亿
600022,山东钢铁,1.55,-3.12,-0.05,2.60亿,165.83亿
600023,浙能电力,4.99,-0.60,-0.03,2.61亿,669.10亿
600025,华能水电,9.17,-0.11,-0.01,1.98亿,1650.60亿
600026,中远海能,12.77,2.32,0.29,7.96亿,443.73亿
600027,华电国际,5.17,-1.15,-0.06,3.69亿,439.98亿
600028,中国石化,5.36,-0.74,-0.04,7.02亿,5083.52亿
600029,南方航空,6.01,0.33,0.02,2.81亿,761.67亿
600030,中信证券,28.31,-0.14,-0.04,47.17亿,3447.18亿
600031,三一重工,21.89,5.29,1.10,31.42亿,1855.04亿
600032,浙江新能,7.52,-0.79,-0.06,6793.58万,180.83亿
600033,福建高速,3.45,-0.86,-0.03,8605.70万,94.68亿
600035,楚天高速,4.02,0.25,0.01,3150.60万,64.73亿
600036,招商银行,41.00,0.42,0.17,34.40亿,8457.87亿
600037,歌华有线,8.03,0.50,0.04,1.14亿,111.76亿
600038,中直股份,36.08,0.84,0.30,2.70亿,241.35亿
600039,四川路桥,8.60,2.14,0.18,2.47亿,577.54亿
600048,保利发展,7.93,2.19,0.17,20.43亿,949.26亿
600050,中国联通,5.42,-0.91,-0.05,20.10亿,1667.56亿
600051,宁波联合,7.18,-0.69,-0.05,3592.04万,22.32亿
600052,东望时代,5.38,0.75,0.04,1.57亿,45.42亿
600053,九鼎投资,17.63,-2.70,-0.49,1.27亿,76.43亿
600054,黄山旅游,13.10,3.80,0.48,5.97亿,67.24亿
600055,万东医疗,17.75,-0.45,-0.08,1.25亿,124.79亿
600056,中国医药,11.55,-4.15,-0.50,18.62亿,172.71亿
600057,厦门象屿,7.14,0.70,0.05,7325.65万,156.55亿
600058,五矿发展,9.07,-0.66,-0.06,1.13亿,97.22亿
600059,古越龙山,9.83,-0.10,-0.01,8184.35万,89.60亿
600060,海信视像,21.99,-0.99,-0.22,2.58亿,285.91亿
600061,国投资本,7.57,-0.53,-0.04,3.57亿,484.02亿
600062,华润双鹤,18.85,-1.26,-0.24,2.13亿,194.65亿
600063,皖维高新,5.81,0.87,0.05,2.15亿,120.22亿
600064,南京高科,7.88,0.26,0.02,1.34亿,136.35亿
600066,宇通客车,29.00,1.58,0.45,3.73亿,642.04亿
600067,冠城新材,3.12,-1.89,-0.06,8837.02万,43.42亿
600071,凤凰光学,23.88,3.15,0.73,3.62亿,67.24亿
