code,name,price,rise,change,exchange,amount
600000,浦发银行,10.46,1.06,0.11,4.77亿,3070.24亿
600004,白云机场,9.08,0.00,0.00,7261.64万,214.90亿
600006,东风股份,7.77,-0.64,-0.05,6.30亿,155.40亿
600007,中国国贸,22.97,-1.20,-0.28,1.03亿,231.37亿
600008,首创环保,3.14,-0.63,-0.02,1.82亿,230.49亿
600009,上海机场,32.39,-0.64,-0.21,2.18亿,621.47亿
600010,包钢股份,1.79,-0.56,-0.01,2.88亿,561.72亿
600011,华能国际,7.02,-0.28,-0.02,3.21亿,772.04亿
600012,皖通高速,17.36,-1.64,-0.29,1.11亿,202.35亿
600015,华夏银行,7.93,1.28,0.10,3.55亿,1220.21亿
600016,民生银行,4.01,1.52,0.06,6.90亿,1422.03亿
600017,日照港,3.07,-0.65,-0.02,7762.70万,94.42亿
600018,上港集团,5.68,-1.39,-0.08,1.96亿,1318.59亿
600019,宝钢股份,7.23,-1.23,-0.09,2.68亿,1574.84亿
600020,中原高速,4.49,0.90,0.04,7473.83万,100.91亿
600021,上海电力,9.17,-1.19,-0.11,3.71亿,239.99亿
600022,山东钢铁,1.35,0.00,0.00,5105.36万,144.43亿
600023,浙能电力,5.76,-1.54,-0.09,4.25亿,772.34亿
600025,华能水电,9.17,-0.43,-0.04,2.06亿,1650.60亿
600026,中远海能,11.18,-0.36,-0.04,1.62亿,388.48亿
600027,华电国际,5.58,-1.59,-0.09,7.66亿,474.88亿
600028,中国石化,5.75,0.35,0.02,4.52亿,5453.40亿
600029,南方航空,5.70,-0.17,-0.01,1.91亿,722.38亿
600030,中信证券,26.54,0.38,0.10,12.11亿,3231.66亿
600031,三一重工,19.36,2.27,0.43,10.34亿,1638.67亿
600032,浙江新能,7.73,-1.40,-0.11,6922.44万,185.88亿
600033,福建高速,4.00,1.01,0.04,1.20亿,109.78亿
600035,楚天高速,4.46,0.23,0.01,6892.61万,71.81亿
600036,招商银行,42.73,-0.33,-0.14,14.20亿,8814.75亿
600037,歌华有线,7.33,0.82,0.06,5430.44万,102.02亿
600038,中直股份,36.84,-0.27,-0.10,2.27亿,246.44亿
600039,四川路桥,8.30,3.75,0.30,4.35亿,556.40亿
600048,保利发展,8.29,0.61,0.05,5.87亿,992.35亿
600050,中国联通,5.58,0.36,0.02,10.87亿,1716.79亿
600051,宁波联合,6.76,-0.44,-0.03,2251.77万,21.02亿
600052,东望时代,4.33,-0.69,-0.03,1427.81万,36.55亿
600053,九鼎投资,13.36,0.00,0.00,4203.83万,57.92亿
600054,黄山旅游,12.14,0.58,0.07,7665.04万,62.31亿
600055,万东医疗,17.26,-0.23,-0.04,8060.28万,121.35亿
600056,中国医药,10.64,-1.11,-0.12,9826.15万,159.11亿
600057,厦门象屿,5.93,-0.34,-0.02,3383.46万,130.02亿
600058,五矿发展,7.35,0.00,0.00,3492.79万,78.79亿
600059,古越龙山,8.75,3.31,0.28,2.60亿,79.76亿
600060,海信视像,25.60,0.20,0.05,3.73亿,331.54亿
600061,国投资本,7.10,0.42,0.03,1.17亿,453.97亿
600062,华润双鹤,19.41,-0.36,-0.07,2.39亿,199.38亿
600063,皖维高新,4.66,-0.85,-0.04,1.96亿,89.75亿
600064,南京高科,7.33,0.14,0.01,7194.33万,126.83亿
600066,宇通客车,27.01,3.13,0.82,6.04亿,597.98亿
600067,冠城新材,2.39,-0.42,-0.01,2055.42万,33.26亿
600071,凤凰光学,20.24,-1.32,-0.27,5479.94万,56.99亿
600072,中船科技,12.58,-0.63,-0.08,1.43亿,136.28亿
600073,光明肉业,7.64,-2.05,-0.16,3.06亿,71.64亿
600075,新疆天业,4.35,-0.69,-0.03,2989.36万,74.27亿
600076,康欣新材,2.12,-0.47,-0.01,1996.41万,28.50亿
600078,澄星股份,5.44,-0.18,-0.01,2711.29万,36.04亿
600079,人福医药,21.59,0.42,0.09,5.70亿,333.17亿
600080,金花股份,7.69,-0.77,-0.06,3632.53万,28.70亿
600081,东风科技,14.74,-3.97,-0.61,6.56亿,81.52亿
600082,海泰发展,2.90,0.00,0.00,1277.61万,18.40亿
600084,中信尼雅,5.51,-1.25,-0.07,1244.77万,61.92亿
600085,同仁堂,36.81,-0.83,-0.31,2.49亿,504.84亿
600088,中视传媒,17.11,-0.41,-0.07,7029.46万,68.05亿
600089,特变电工,12.06,0.25,0.03,3.24亿,609.37亿
600094,大名城,3.19,0.32,0.01,3922.43万,70.89亿
600095,湘财股份,8.24,7.71,0.59,20.82亿,235.60亿
600096,云天化,22.90,-0.22,-0.05,4.48亿,420.06亿
600097,开创国际,9.64,0.42,0.04,5362.65万,23.23亿
600098,广州发展,6.47,-0.61,-0.04,9662.11万,226.37亿
600099,林海股份,9.89,1.23,0.12,5481.33万,21.67亿
600100,同方股份,7.75,-0.39,-0.03,2.14亿,259.65亿
600101,明星电力,11.77,-1.92,-0.23,14.73亿,64.48亿
600103,青山纸业,2.22,0.45,0.01,4311.45万,49.11亿
600104,上汽集团,15.66,-0.38,-0.06,4.77亿,1812.69亿
600105,永鼎股份,6.52,-3.55,-0.24,10.39亿,95.32亿
600106,重庆路桥,5.36,0.00,0.00,5314.11万,71.24亿
600107,美尔雅,5.21,1.36,0.07,5233.99万,18.76亿
600108,亚盛集团,2.78,-0.36,-0.01,2868.20万,54.12亿
600109,国金证券,8.49,0.83,0.07,1.28亿,271.64亿
600110,诺德股份,3.76,-0.79,-0.03,4740.99万,65.24亿
600111,北方稀土,22.72,-0.44,-0.10,3.73亿,821.34亿
600113,浙江东日,14.23,2.45,0.34,1.03亿,58.55亿
600114,东睦股份,20.80,-0.14,-0.03,3.95亿,128.21亿
600115,中国东航,3.69,-0.27,-0.01,2.24亿,631.53亿
600116,三峡水利,6.84,-0.87,-0.06,5169.32万,130.79亿
600117,西宁特钢,2.22,-0.89,-0.02,2862.48万,72.26亿
600118,中国卫星,26.54,-1.08,-0.29,2.54亿,313.83亿
600119,长江投资,7.18,0.56,0.04,2729.38万,26.23亿
600120,浙江东方,6.36,0.47,0.03,2.61亿,217.22亿
600121,郑州煤电,4.05,-1.22,-0.05,1.05亿,49.35亿
600123,兰花科创,7.68,-0.52,-0.04,3840.72万,113.14亿
600125,铁龙物流,5.74,0.35,0.02,4295.91万,74.94亿
600126,杭钢股份,11.47,0.09,0.01,31.35亿,387.36亿
600127,金健米业,6.48,-0.15,-0.01,4275.16万,41.59亿
600128,苏豪弘业,10.61,-2.30,-0.25,2.75亿,26.18亿
600129,太极集团,21.78,2.35,0.50,4.21亿,121.29亿
600130,波导股份,3.14,-0.95,-0.03,4427.15万,23.55亿
600131,国网信通,18.95,0.42,0.08,1.45亿,226.62亿
600132,重庆啤酒,59.40,-0.92,-0.55,2.05亿,287.48亿
600133,东湖高新,9.89,1.85,0.18,1.79亿,105.45亿
600135,乐凯胶片,6.88,-0.14,-0.01,2933.10万,38.07亿
600137,浪莎股份,14.99,1.15,0.17,1617.35万,14.57亿
600138,中青旅,10.46,0.48,0.05,1.49亿,75.71亿
600141,兴发集团,21.93,0.27,0.06,2.97亿,241.94亿
