code,name,price,rise,change,exchange,amount
600000,浦发银行,12.46,0.89,0.11,5.92亿,3657.28亿
600004,白云机场,9.37,-0.53,-0.05,7572.90万,221.76亿
600006,东风股份,7.25,-0.14,-0.01,2.47亿,145.00亿
600007,中国国贸,22.42,1.45,0.32,1.04亿,225.83亿
600008,首创环保,3.25,-0.31,-0.01,2.99亿,238.57亿
600009,上海机场,32.50,-0.85,-0.28,2.15亿,623.58亿
600010,包钢股份,1.84,0.55,0.01,11.59亿,577.41亿
600011,华能国际,7.22,-0.69,-0.05,2.99亿,794.03亿
600012,皖通高速,17.41,-0.80,-0.14,5666.54万,202.93亿
600015,华夏银行,7.84,0.51,0.04,3.09亿,1206.36亿
600016,民生银行,4.80,1.48,0.07,11.28亿,1702.18亿
600017,日照港,3.20,-0.93,-0.03,1.07亿,98.42亿
600018,上港集团,5.76,-0.69,-0.04,1.42亿,1337.16亿
600019,宝钢股份,6.74,0.60,0.04,3.28亿,1468.11亿
600020,中原高速,4.97,-0.20,-0.01,4290.56万,111.69亿
600021,上海电力,8.96,-0.11,-0.01,1.74亿,234.50亿
600022,山东钢铁,1.31,-0.76,-0.01,3671.59万,140.15亿
600023,浙能电力,5.35,-0.19,-0.01,1.40亿,717.37亿
600025,华能水电,9.62,-0.52,-0.05,2.12亿,1731.60亿
600026,中远海能,10.07,-0.49,-0.05,1.40亿,349.91亿
600027,华电国际,5.79,-1.70,-0.10,4.13亿,492.75亿
600028,中国石化,5.89,0.34,0.02,9.35亿,5586.18亿
600029,南方航空,5.96,-1.32,-0.08,2.39亿,755.33亿
600030,中信证券,26.44,0.23,0.06,19.78亿,3219.48亿
600031,三一重工,17.80,-0.61,-0.11,4.67亿,1506.63亿
600032,XD浙江新,7.61,-1.68,-0.13,8004.76万,183.00亿
600033,福建高速,3.63,0.00,0.00,7297.47万,99.62亿
600035,楚天高速,4.51,-0.22,-0.01,4494.84万,72.62亿
600036,招商银行,45.23,-0.18,-0.08,20.51亿,9330.47亿
600037,歌华有线,8.01,-0.62,-0.05,1.49亿,111.48亿
600038,中直股份,36.65,-0.57,-0.21,1.40亿,245.16亿
600039,四川路桥,9.43,0.32,0.03,1.17亿,632.15亿
600048,保利发展,8.14,-0.24,-0.02,4.06亿,974.39亿
