code,name,price,rise,change,exchange,amount
600000,浦发银行,10.07,0.70,0.07,5.65亿,2955.76亿
600004,白云机场,8.90,-0.11,-0.01,1.54亿,210.64亿
600006,东风股份,6.92,0.14,0.01,2.42亿,138.40亿
600007,中国国贸,22.80,-1.17,-0.27,5921.24万,229.66亿
600008,首创环保,3.10,0.00,0.00,1.84亿,227.56亿
600009,上海机场,32.66,-1.09,-0.36,3.29亿,626.65亿
600010,包钢股份,1.78,1.14,0.02,8.52亿,558.58亿
600011,华能国际,6.90,-1.43,-0.10,4.06亿,758.84亿
600012,皖通高速,17.35,0.46,0.08,9597.03万,202.23亿
600015,华夏银行,7.57,0.00,0.00,2.89亿,1164.81亿
600016,民生银行,3.98,2.31,0.09,8.75亿,1411.39亿
600017,日照港,3.36,-3.17,-0.11,7.60亿,103.34亿
600018,上港集团,5.54,-0.54,-0.03,2.42亿,1286.09亿
600019,宝钢股份,6.78,0.15,0.01,3.53亿,1476.83亿
600020,中原高速,4.29,-0.23,-0.01,6630.14万,96.41亿
600021,上海电力,8.73,0.12,0.01,2.97亿,228.48亿
600022,山东钢铁,1.30,0.00,0.00,4667.84万,139.09亿
600023,浙能电力,5.54,-0.72,-0.04,3.21亿,742.84亿
600025,华能水电,9.25,-0.32,-0.03,3.16亿,1665.00亿
600026,中远海能,10.17,-0.78,-0.08,2.26亿,353.38亿
600027,华电国际,5.51,-1.61,-0.09,4.27亿,468.92亿
600028,中国石化,5.56,-0.54,-0.03,6.40亿,5273.21亿
600029,南方航空,5.76,0.52,0.03,2.75亿,729.98亿
600030,中信证券,25.36,0.88,0.22,23.55亿,3087.97亿
600031,三一重工,19.31,1.10,0.21,9.27亿,1634.44亿
600032,浙江新能,8.21,-4.76,-0.41,4.06亿,197.42亿
600033,福建高速,3.81,-0.78,-0.03,8260.49万,104.56亿
600035,楚天高速,4.28,-0.47,-0.02,5758.88万,68.91亿
600036,招商银行,41.51,1.00,0.41,24.05亿,8563.07亿
600037,歌华有线,6.89,-1.29,-0.09,1.22亿,95.89亿
600038,中直股份,36.73,0.44,0.16,2.36亿,245.70亿
600039,四川路桥,8.46,-2.20,-0.19,1.99亿,567.13亿
600048,保利发展,8.73,-2.78,-0.25,10.35亿,1045.02亿
600050,中国联通,5.41,-0.37,-0.02,14.07亿,1664.49亿
600051,宁波联合,6.22,0.00,0.00,2706.04万,19.34亿
600052,东望时代,4.02,1.51,0.06,2801.03万,33.94亿
600053,九鼎投资,12.34,-0.08,-0.01,4874.51万,53.50亿
600054,黄山旅游,12.20,-1.22,-0.15,2.01亿,62.62亿
600055,万东医疗,17.18,4.44,0.73,1.69亿,120.79亿
600056,中国医药,10.07,-0.10,-0.01,1.12亿,150.58亿
600057,厦门象屿,5.92,-1.82,-0.11,1.05亿,129.80亿
600058,五矿发展,6.82,-0.87,-0.06,5024.09万,73.10亿
600059,古越龙山,8.61,-2.27,-0.20,1.77亿,78.48亿
600060,海信视像,23.13,-1.49,-0.35,3.09亿,299.56亿
600061,国投资本,6.83,-0.87,-0.06,1.74亿,436.71亿
600062,华润双鹤,18.18,-0.44,-0.08,2.09亿,186.75亿
600063,皖维高新,4.36,1.16,0.05,1.34亿,83.97亿
600064,南京高科,6.85,-0.15,-0.01,9248.39万,118.53亿
600066,宇通客车,25.85,2.50,0.63,4.45亿,572.30亿
600067,冠城新材,2.20,0.00,0.00,2570.56万,30.62亿
600071,凤凰光学,18.88,2.33,0.43,6792.65万,53.16亿
600072,中船科技,12.12,-1.06,-0.13,2.43亿,131.30亿
600073,光明肉业,8.00,-0.74,-0.06,3.08亿,75.02亿
600075,新疆天业,4.14,-0.96,-0.04,4812.54万,70.68亿
600076,康欣新材,1.95,0.00,0.00,3034.93万,26.22亿
600078,澄星股份,4.90,0.41,0.02,2444.69万,32.47亿
600079,人福医药,20.59,-0.34,-0.07,3.32亿,317.74亿
600080,金花股份,6.96,0.43,0.03,3135.99万,25.98亿
600081,东风科技,13.21,2.40,0.31,3.09亿,73.05亿
600082,海泰发展,2.81,1.81,0.05,2197.17万,17.82亿
600084,中信尼雅,5.41,-0.92,-0.05,2072.08万,60.79亿
600085,同仁堂,36.72,-0.54,-0.20,2.08亿,503.60亿
600088,中视传媒,17.16,-0.98,-0.17,1.78亿,68.25亿
600089,特变电工,11.56,-1.11,-0.13,3.99亿,584.10亿
600094,大名城,3.27,-4.11,-0.14,1.51亿,72.66亿
600095,湘财股份,8.38,-3.46,-0.30,14.07亿,239.60亿
600096,云天化,22.07,-1.03,-0.23,5.75亿,404.84亿
600097,开创国际,9.54,-1.24,-0.12,7603.53万,22.99亿
600098,广州发展,6.16,-0.96,-0.06,1.10亿,215.52亿
600099,林海股份,9.06,1.34,0.12,3309.10万,19.85亿
600100,同方股份,7.12,0.71,0.05,3.35亿,238.54亿
600101,明星电力,11.58,-5.85,-0.72,12.32亿,63.44亿
600103,青山纸业,2.07,-1.43,-0.03,6676.30万,45.80亿
600104,上汽集团,15.16,0.73,0.11,7.22亿,1754.82亿
600105,永鼎股份,5.33,1.33,0.07,4.64亿,77.92亿
600106,重庆路桥,5.06,0.20,0.01,6356.71万,67.25亿
