code,name,price,rise,change,exchange,amount
600000,浦发银行,10.35,2.17,0.22,7.49亿,3037.95亿
600004,白云机场,9.77,0.10,0.01,1.09亿,231.23亿
600006,东风股份,7.12,-2.33,-0.17,2.55亿,142.40亿
600007,中国国贸,24.61,0.78,0.19,7076.33万,247.89亿
600008,首创环保,3.35,0.30,0.01,2.02亿,245.91亿
600009,上海机场,35.30,0.51,0.18,2.83亿,677.30亿
600010,包钢股份,1.89,-1.56,-0.03,5.33亿,595.30亿
600011,华能国际,6.96,-0.71,-0.05,3.40亿,765.44亿
600012,皖通高速,16.65,2.27,0.37,9754.04万,194.07亿
600015,华夏银行,7.98,1.14,0.09,2.89亿,1227.90亿
600016,民生银行,4.12,0.49,0.02,8.94亿,1461.04亿
600017,日照港,3.25,0.31,0.01,9511.03万,99.96亿
600018,上港集团,6.09,0.00,0.00,1.65亿,1413.77亿
600019,宝钢股份,7.11,1.28,0.09,5.80亿,1554.10亿
600020,中原高速,4.28,0.00,0.00,6547.46万,96.19亿
600021,上海电力,9.32,-0.43,-0.04,1.95亿,243.92亿
600022,山东钢铁,1.49,-1.32,-0.02,1.52亿,159.41亿
600023,浙能电力,5.92,0.00,0.00,1.66亿,793.80亿
600025,华能水电,9.89,0.92,0.09,3.64亿,1780.20亿
600026,中远海能,12.03,-1.15,-0.14,3.66亿,418.02亿
600027,华电国际,5.91,0.68,0.04,4.05亿,502.96亿
600028,中国石化,6.76,2.27,0.15,14.02亿,6411.31亿
600029,南方航空,6.62,-2.93,-0.20,5.13亿,838.98亿
600030,中信证券,30.09,-0.76,-0.23,28.34亿,3663.92亿
600031,三一重工,16.40,-0.06,-0.01,4.65亿,1388.13亿
600032,浙江新能,7.61,-1.04,-0.08,3737.41万,183.00亿
600033,福建高速,3.89,2.10,0.08,1.54亿,106.76亿
600035,楚天高速,4.72,-1.25,-0.06,1.06亿,76.00亿
600036,招商银行,39.40,0.46,0.18,29.73亿,8127.80亿
600037,歌华有线,7.47,-1.97,-0.15,1.36亿,103.97亿
600038,中直股份,38.67,1.28,0.49,2.04亿,227.95亿
600039,四川路桥,7.37,-1.47,-0.11,1.46亿,493.80亿
600048,保利发展,9.19,-0.54,-0.05,10.00亿,1100.08亿
600050,中国联通,5.44,1.68,0.09,36.83亿,1701.64亿
600051,宁波联合,6.54,-1.21,-0.08,3370.12万,20.33亿
600052,东望时代,4.53,-2.79,-0.13,4194.80万,38.24亿
600053,九鼎投资,14.42,-3.87,-0.58,6185.35万,62.52亿
600054,黄山旅游,11.53,0.17,0.02,6378.61万,59.18亿
600055,万东医疗,15.60,-0.64,-0.10,7595.95万,84.37亿
600056,中国医药,11.27,-1.74,-0.20,1.75亿,168.53亿
600057,厦门象屿,6.48,-0.15,-0.01,2.19亿,142.05亿
600058,五矿发展,7.26,-0.95,-0.07,3813.52万,77.82亿
600059,古越龙山,8.92,-1.11,-0.10,9385.66万,81.31亿
600060,海信视像,20.76,-3.71,-0.80,2.46亿,268.86亿
600061,国投资本,7.75,-1.02,-0.08,2.11亿,495.53亿
600062,华润双鹤,19.73,-1.15,-0.23,1.62亿,202.67亿
600063,皖维高新,4.07,-0.73,-0.03,5858.53万,78.38亿
600064,南京高科,7.74,1.44,0.11,1.17亿,133.93亿
600066,宇通客车,25.55,-0.62,-0.16,4.83亿,565.66亿
600067,冠城新材,2.71,-3.90,-0.11,6250.58万,37.71亿
600071,凤凰光学,21.63,-7.37,-1.72,2.45亿,60.90亿
600072,中船科技,14.45,-2.89,-0.43,10.62亿,156.54亿
600073,光明肉业,7.08,0.14,0.01,7800.72万,66.39亿
