code,name,price,rise,change,exchange,amount
600000,浦发银行,14.12,1.07,0.15,11.69亿,4307.75亿
600004,白云机场,9.65,0.10,0.01,2.15亿,228.39亿
600006,东风股份,7.57,1.48,0.11,3.25亿,151.40亿
600007,中国国贸,21.33,1.19,0.25,7172.72万,214.85亿
600008,首创环保,3.15,0.96,0.03,2.72亿,231.23亿
600009,上海机场,32.24,0.25,0.08,3.43亿,618.59亿
600010,包钢股份,2.48,2.06,0.05,23.77亿,778.24亿
600011,华能国际,7.68,-0.65,-0.05,5.67亿,844.62亿
600012,皖通高速,13.69,-0.65,-0.09,1.46亿,159.57亿
600015,华夏银行,7.31,0.69,0.05,3.75亿,1124.81亿
600016,民生银行,4.46,0.68,0.03,11.75亿,1581.61亿
600017,日照港,3.19,0.63,0.02,7028.55万,98.11亿
600018,上港集团,5.59,0.54,0.03,1.92亿,1297.69亿
600019,宝钢股份,7.06,1.73,0.12,6.66亿,1537.82亿
600020,中原高速,4.38,0.46,0.02,4222.63万,98.43亿
600021,上海电力,22.01,5.87,1.22,60.21亿,619.97亿
600022,山东钢铁,1.50,0.67,0.01,6901.13万,160.48亿
600023,浙能电力,5.16,0.39,0.02,2.71亿,691.89亿
600025,华能水电,9.44,0.43,0.04,2.73亿,1699.20亿
600026,中远海能,11.93,-1.00,-0.12,7.26亿,414.54亿
600027,华电国际,5.43,0.18,0.01,3.33亿,462.11亿
600028,中国石化,5.63,0.36,0.02,12.24亿,5339.59亿
600029,南方航空,6.06,-0.17,-0.01,2.81亿,768.00亿
600030,中信证券,30.33,2.88,0.85,55.82亿,3693.15亿
600031,三一重工,21.21,0.28,0.06,10.69亿,1797.42亿
600032,浙江新能,7.72,0.26,0.02,7261.25万,185.64亿
600033,福建高速,3.50,0.57,0.02,6635.89万,96.05亿
600035,楚天高速,4.07,-0.24,-0.01,8095.18万,65.53亿
600036,招商银行,43.30,0.70,0.30,28.04亿,8932.33亿
600037,歌华有线,8.28,0.24,0.02,2.00亿,115.24亿
600038,中直股份,36.48,0.91,0.33,2.69亿,244.03亿
600039,四川路桥,8.71,-1.14,-0.10,2.77亿,584.93亿
600048,保利发展,7.82,-0.13,-0.01,12.41亿,936.09亿
600050,中国联通,5.77,0.17,0.01,58.04亿,1775.25亿
600051,宁波联合,7.42,0.00,0.00,3536.75万,23.07亿
600052,东望时代,5.22,1.36,0.07,1.93亿,44.07亿
600053,九鼎投资,17.65,1.67,0.29,1.17亿,76.52亿
600054,黄山旅游,12.26,-0.81,-0.10,1.75亿,62.93亿
600055,万东医疗,18.47,0.49,0.09,1.62亿,129.86亿
600056,中国医药,10.89,0.18,0.02,1.35亿,162.84亿
600057,厦门象屿,7.40,0.00,0.00,9842.62万,162.25亿
600058,五矿发展,9.59,0.63,0.06,1.95亿,102.80亿
600059,古越龙山,10.21,1.49,0.15,1.54亿,93.07亿
600060,海信视像,21.80,0.18,0.04,2.46亿,283.44亿
600061,国投资本,7.89,2.47,0.19,5.85亿,504.49亿
600062,华润双鹤,19.35,0.47,0.09,1.79亿,199.81亿
600063,皖维高新,5.78,2.85,0.16,5.76亿,119.59亿
600064,南京高科,8.07,1.38,0.11,1.83亿,139.64亿
600066,XD宇通客,28.80,0.17,0.05,3.76亿,637.61亿
600067,冠城新材,3.13,3.30,0.10,1.08亿,43.56亿
600071,凤凰光学,23.07,10.01,2.10,3.17亿,64.96亿
600072,中船科技,12.51,0.56,0.07,1.74亿,135.53亿
600073,光明肉业,7.30,0.69,0.05,1.45亿,68.45亿
600075,新疆天业,4.57,0.66,0.03,5951.25万,78.03亿
600076,康欣新材,2.80,0.72,0.02,8561.10万,37.65亿
600078,澄星股份,6.81,0.00,0.00,5812.52万,45.12亿
600079,人福医药,22.03,-2.09,-0.47,10.92亿,339.96亿
600080,金花股份,7.30,-0.14,-0.01,3842.09万,27.25亿
600081,东风科技,13.46,0.52,0.07,8017.42万,74.44亿
600082,海泰发展,4.21,-1.41,-0.06,8102.22万,26.71亿
600084,中信尼雅,5.60,1.45,0.08,2728.14万,62.93亿
