code,name,price,rise,change,exchange,amount
600000,浦发银行,13.75,-2.00,-0.28,10.66亿,4161.81亿
600004,白云机场,9.84,-0.81,-0.08,3.32亿,232.89亿
600006,东风股份,7.62,-3.67,-0.29,8.27亿,152.40亿
600007,中国国贸,20.48,-1.68,-0.35,6283.29万,206.29亿
600008,首创环保,3.14,-2.48,-0.08,3.44亿,230.49亿
600009,上海机场,32.52,-1.90,-0.63,6.29亿,623.96亿
600010,包钢股份,2.79,0.72,0.02,70.99亿,875.52亿
600011,华能国际,7.34,-1.08,-0.08,5.86亿,807.23亿
600012,皖通高速,15.14,-2.01,-0.31,9060.62万,176.47亿
600015,华夏银行,7.71,-2.03,-0.16,4.62亿,1186.35亿
600016,民生银行,4.61,-2.54,-0.12,17.65亿,1634.80亿
600017,日照港,3.23,-2.71,-0.09,1.35亿,99.34亿
600018,上港集团,5.76,-1.87,-0.11,3.89亿,1337.16亿
600019,宝钢股份,7.03,-2.50,-0.18,8.72亿,1531.28亿
600020,中原高速,4.45,-1.77,-0.08,6981.28万,100.01亿
600021,上海电力,14.82,9.21,1.25,27.62亿,417.44亿
600022,山东钢铁,1.51,-3.82,-0.06,1.50亿,161.55亿
600023,浙能电力,5.16,-2.09,-0.11,5.38亿,691.89亿
600025,华能水电,9.16,-0.11,-0.01,4.25亿,1648.80亿
600026,中远海能,10.45,-3.06,-0.33,5.45亿,363.11亿
600027,华电国际,5.35,-2.37,-0.13,8.56亿,455.30亿
600028,中国石化,5.74,-1.38,-0.08,9.14亿,5443.92亿
600029,南方航空,6.01,-0.99,-0.06,5.16亿,761.67亿
600030,中信证券,30.89,-2.49,-0.79,66.04亿,3761.34亿
600031,三一重工,21.30,-1.11,-0.24,19.67亿,1805.05亿
600032,浙江新能,7.66,-1.16,-0.09,1.16亿,184.20亿
600033,福建高速,3.46,-1.14,-0.04,9450.12万,94.96亿
600035,楚天高速,4.30,-1.15,-0.05,6685.85万,69.23亿
600036,招商银行,43.00,-1.20,-0.52,32.81亿,8870.45亿
600037,歌华有线,9.11,-2.36,-0.22,3.05亿,126.79亿
600038,中直股份,39.72,-2.34,-0.95,5.19亿,265.70亿
600039,四川路桥,8.53,-1.04,-0.09,3.94亿,572.84亿
600048,保利发展,7.98,-2.92,-0.24,21.12亿,955.24亿
600050,中国联通,5.65,-2.42,-0.14,37.14亿,1738.33亿
600051,宁波联合,7.54,-3.83,-0.30,1.10亿,23.44亿
600052,东望时代,4.83,5.23,0.24,2.50亿,40.77亿
600053,九鼎投资,17.72,-4.63,-0.86,2.51亿,76.82亿
600054,黄山旅游,11.91,-2.54,-0.31,2.13亿,61.13亿
600055,万东医疗,17.72,-2.37,-0.43,1.99亿,124.58亿
600056,中国医药,10.82,-2.26,-0.25,2.94亿,161.80亿
600057,厦门象屿,7.12,-1.93,-0.14,2.13亿,156.11亿
600058,五矿发展,9.79,3.16,0.30,7.03亿,104.94亿
600059,古越龙山,10.09,-2.70,-0.28,2.14亿,91.97亿
600060,海信视像,21.87,-1.26,-0.28,4.39亿,283.24亿
600061,国投资本,8.38,-3.57,-0.31,6.39亿,535.82亿
600062,华润双鹤,19.61,-2.34,-0.47,5.59亿,202.50亿
600063,皖维高新,5.09,-2.86,-0.15,2.07亿,98.03亿
600064,南京高科,7.84,-1.51,-0.12,2.30亿,135.66亿
600066,宇通客车,27.29,-2.26,-0.63,5.13亿,604.18亿
600067,冠城新材,3.03,-4.42,-0.14,1.23亿,42.17亿
600071,凤凰光学,22.20,-2.33,-0.53,2.23亿,62.51亿
600072,中船科技,12.78,-2.81,-0.37,4.31亿,138.45亿
600073,光明肉业,7.67,-2.42,-0.19,2.34亿,71.92亿
600075,新疆天业,4.55,-2.78,-0.13,1.35亿,77.69亿
600076,康欣新材,2.76,-5.48,-0.16,3.75亿,37.11亿
600078,澄星股份,6.51,-0.61,-0.04,9721.37万,43.13亿
600079,人福医药,20.41,-3.18,-0.67,9.93亿,314.96亿
600080,金花股份,7.69,-2.66,-0.21,5961.42万,28.70亿
600081,东风科技,13.72,-3.11,-0.44,1.69亿,75.88亿
