code,name,price,rise,change,exchange,amount
600000,浦发银行,10.15,-0.20,-0.02,4.37亿,2979.25亿
600004,白云机场,9.07,-0.44,-0.04,1.46亿,214.66亿
600006,东风股份,7.40,0.27,0.02,2.25亿,148.00亿
600007,中国国贸,23.55,1.73,0.40,5149.27万,237.22亿
600008,首创环保,3.02,0.33,0.01,2.26亿,221.69亿
600009,上海机场,32.38,-0.34,-0.11,2.32亿,621.27亿
600010,包钢股份,1.84,1.66,0.03,8.94亿,579.55亿
600011,华能国际,6.75,0.45,0.03,3.48亿,742.35亿
600012,皖通高速,17.19,-2.94,-0.52,1.19亿,200.37亿
600015,华夏银行,7.26,0.55,0.04,2.46亿,1117.11亿
600016,民生银行,4.15,0.73,0.03,6.92亿,1471.68亿
600017,日照港,2.99,0.00,0.00,8446.15万,91.96亿
600018,上港集团,5.54,-0.36,-0.02,1.75亿,1286.09亿
600019,宝钢股份,7.27,2.68,0.19,10.33亿,1583.56亿
600020,中原高速,3.90,-1.51,-0.06,5113.14万,87.65亿
600021,上海电力,8.80,1.62,0.14,3.95亿,230.31亿
600022,山东钢铁,1.40,0.00,0.00,1.00亿,149.78亿
600023,浙能电力,5.49,0.00,0.00,5.63亿,736.14亿
600025,华能水电,8.55,-0.93,-0.08,3.23亿,1539.00亿
600026,中远海能,11.20,0.18,0.02,2.18亿,389.17亿
600027,华电国际,5.56,-0.54,-0.03,3.48亿,473.17亿
600028,中国石化,5.74,-0.69,-0.04,9.16亿,5443.92亿
600029,南方航空,5.84,-0.17,-0.01,3.43亿,740.12亿
600030,中信证券,27.36,0.11,0.03,29.32亿,3331.50亿
600031,三一重工,18.80,3.30,0.60,28.81亿,1591.27亿
600032,浙江新能,7.49,-0.80,-0.06,1.27亿,180.11亿
600033,福建高速,3.74,-2.09,-0.08,8907.93万,102.64亿
600035,楚天高速,4.20,-0.47,-0.02,5222.36万,67.62亿
600036,招商银行,42.05,0.00,0.00,19.83亿,8674.47亿
600037,歌华有线,7.60,0.40,0.03,1.86亿,105.78亿
600038,中直股份,36.32,0.39,0.14,2.11亿,242.96亿
600039,四川路桥,7.41,0.95,0.07,2.19亿,496.74亿
600048,保利发展,8.74,0.46,0.04,13.77亿,1046.22亿
600050,中国联通,6.22,-0.48,-0.03,36.14亿,1945.62亿
600051,宁波联合,6.77,-1.02,-0.07,2943.44万,21.05亿
600052,东望时代,4.69,-5.06,-0.25,1.07亿,39.59亿
600053,九鼎投资,13.18,0.61,0.08,4131.38万,57.14亿
600054,黄山旅游,11.43,0.00,0.00,8368.15万,58.67亿
600055,万东医疗,17.51,1.04,0.18,1.63亿,94.70亿
600056,中国医药,10.57,-0.28,-0.03,1.17亿,158.06亿
600057,厦门象屿,5.86,-1.18,-0.07,8803.34万,128.48亿
600058,五矿发展,7.68,-1.16,-0.09,1.41亿,82.32亿
600059,古越龙山,8.30,-0.84,-0.07,8401.29万,75.66亿
600060,海信视像,22.95,-0.43,-0.10,3.96亿,297.22亿
600061,国投资本,7.14,0.56,0.04,2.23亿,456.53亿
600062,华润双鹤,18.89,1.94,0.36,3.73亿,194.04亿
600063,皖维高新,3.91,0.00,0.00,6940.01万,75.30亿
600064,南京高科,7.06,0.28,0.02,1.08亿,122.16亿
600066,宇通客车,26.24,-0.42,-0.11,5.44亿,580.94亿
600067,冠城新材,2.52,0.00,0.00,4367.17万,35.07亿
600071,凤凰光学,21.11,0.48,0.10,7731.93万,59.44亿
600072,中船科技,12.27,-0.24,-0.03,2.17亿,132.93亿
600073,光明肉业,6.38,-0.78,-0.05,8112.26万,59.83亿
600075,新疆天业,4.36,0.46,0.02,4673.27万,74.44亿
600076,康欣新材,2.22,-10.12,-0.25,2.68亿,29.85亿
600078,澄星股份,5.43,1.50,0.08,5626.92万,35.98亿
600079,人福医药,20.08,0.95,0.19,3.16亿,309.87亿
600080,金花股份,7.79,0.39,0.03,4997.86万,29.08亿
600081,东风科技,11.94,0.34,0.04,1.23亿,66.03亿
600082,海泰发展,3.03,0.67,0.02,3056.99万,19.22亿
600084,中信尼雅,5.50,-1.43,-0.08,2549.06万,61.80亿
600085,同仁堂,36.56,1.27,0.46,4.03亿,501.41亿
600088,中视传媒,16.64,0.24,0.04,7100.61万,66.18亿
600089,特变电工,12.15,0.66,0.08,4.39亿,613.91亿
600094,大名城,3.57,-2.19,-0.08,2.32亿,81.27亿
600095,湘财股份,6.70,-0.45,-0.03,1.25亿,191.57亿
600096,云天化,21.13,1.10,0.23,7.37亿,387.59亿
600097,开创国际,8.92,0.45,0.04,2560.71万,21.49亿
600098,广州发展,6.06,-0.49,-0.03,9590.56万,212.02亿
600099,林海股份,9.26,0.00,0.00,2969.30万,20.29亿
600100,同方股份,8.31,-2.46,-0.21,12.80亿,278.41亿
