code,name,price,rise,change,exchange,amount
600000,浦发银行,12.17,-0.41,-0.05,4.84亿,3572.16亿
600004,白云机场,9.67,0.10,0.01,1.52亿,228.86亿
600006,东风股份,8.92,9.99,0.81,13.88亿,178.40亿
600007,中国国贸,21.64,-1.64,-0.36,6805.88万,217.98亿
600008,首创环保,3.18,0.00,0.00,1.78亿,233.43亿
600009,上海机场,32.53,-0.24,-0.08,1.86亿,624.15亿
600010,包钢股份,1.75,0.57,0.01,2.97亿,549.16亿
600011,华能国际,7.22,-0.14,-0.01,3.11亿,794.03亿
600012,皖通高速,17.64,0.17,0.03,5464.35万,205.61亿
600015,华夏银行,7.46,0.27,0.02,2.65亿,1147.89亿
600016,民生银行,4.30,0.47,0.02,8.92亿,1524.87亿
600017,日照港,3.17,0.95,0.03,1.16亿,97.50亿
600018,上港集团,5.78,0.35,0.02,1.20亿,1341.80亿
600019,宝钢股份,6.69,0.30,0.02,3.28亿,1457.22亿
600020,中原高速,4.98,-0.80,-0.04,7094.50万,111.92亿
600021,上海电力,9.12,0.66,0.06,2.26亿,238.69亿
600022,山东钢铁,1.32,0.76,0.01,3993.39万,141.22亿
600023,浙能电力,5.36,0.75,0.04,1.62亿,718.71亿
600025,华能水电,9.98,-0.60,-0.06,3.72亿,1796.40亿
600026,中远海能,10.16,0.30,0.03,1.53亿,353.04亿
600027,华电国际,5.84,-0.51,-0.03,4.38亿,497.00亿
600028,中国石化,5.73,-1.04,-0.06,6.46亿,5434.44亿
600029,南方航空,6.13,-1.76,-0.11,3.66亿,776.88亿
600030,中信证券,25.70,1.10,0.28,13.92亿,3129.37亿
600031,三一重工,18.75,1.35,0.25,7.41亿,1587.04亿
600032,浙江新能,8.03,-0.99,-0.08,2.41亿,193.10亿
600033,福建高速,3.63,1.40,0.05,8954.29万,99.62亿
600035,楚天高速,4.53,0.22,0.01,6139.57万,72.94亿
600036,招商银行,43.47,-0.48,-0.21,21.53亿,8967.40亿
600037,歌华有线,7.11,1.72,0.12,1.00亿,98.96亿
600038,中直股份,36.76,1.02,0.37,1.94亿,245.90亿
600039,四川路桥,9.26,-0.75,-0.07,1.26亿,620.76亿
600048,保利发展,8.11,0.37,0.03,4.47亿,970.80亿
600050,中国联通,5.40,1.31,0.07,11.23亿,1661.41亿
600051,宁波联合,7.26,1.68,0.12,7742.66万,22.57亿
600052,东望时代,4.25,0.24,0.01,2678.13万,35.88亿
600053,九鼎投资,14.59,1.67,0.24,1.57亿,63.25亿
600054,黄山旅游,11.58,1.31,0.15,9593.25万,59.44亿
600055,万东医疗,18.37,1.10,0.20,7552.99万,129.15亿
600056,中国医药,10.41,0.77,0.08,7483.40万,155.67亿
600057,厦门象屿,6.99,-1.13,-0.08,7695.69万,153.26亿
600058,五矿发展,7.39,0.54,0.04,3953.02万,79.21亿
600059,古越龙山,10.41,-4.76,-0.52,7.04亿,94.89亿
600060,海信视像,24.37,1.75,0.42,2.36亿,315.61亿
600061,国投资本,6.97,0.87,0.06,1.23亿,445.66亿
600062,华润双鹤,19.31,1.36,0.26,1.60亿,199.40亿
600063,皖维高新,4.32,0.00,0.00,8693.46万,83.20亿
600064,南京高科,7.51,0.40,0.03,7829.46万,129.95亿
600066,宇通客车,24.86,1.18,0.29,3.28亿,550.39亿
600067,冠城新材,2.94,1.38,0.04,4645.52万,40.92亿
600071,凤凰光学,21.02,0.10,0.02,7427.80万,59.19亿
600072,中船科技,12.20,1.08,0.13,1.24亿,132.17亿
600073,光明肉业,7.94,-1.12,-0.09,1.07亿,74.46亿
600075,新疆天业,4.21,0.48,0.02,2591.58万,71.88亿
600076,康欣新材,2.30,1.32,0.03,4326.02万,30.92亿
600078,澄星股份,5.56,1.65,0.09,3186.72万,36.84亿
600079,人福医药,22.31,2.58,0.56,5.79亿,344.28亿
600080,金花股份,7.31,1.95,0.14,3709.34万,27.29亿
600081,东风科技,16.60,10.01,1.51,7.68亿,91.80亿
600082,海泰发展,3.84,1.32,0.05,1.00亿,24.36亿
600084,中信尼雅,5.58,0.36,0.02,2755.30万,62.70亿
600085,同仁堂,38.01,0.74,0.28,2.21亿,521.30亿
600088,中视传媒,16.36,0.93,0.15,3589.01万,65.06亿
600089,特变电工,11.69,0.69,0.08,1.88亿,590.67亿
600094,大名城,3.12,1.30,0.04,3491.33万,69.33亿
600095,湘财股份,8.18,2.12,0.17,5.82亿,233.88亿
600096,云天化,21.78,-0.09,-0.02,3.66亿,399.52亿
600097,开创国际,10.19,0.39,0.04,4157.54万,24.55亿
600098,广州发展,6.63,0.61,0.04,1.16亿,231.97亿
600099,林海股份,10.85,2.07,0.22,4594.72万,23.77亿
600100,同方股份,7.40,2.35,0.17,5.03亿,247.92亿
600101,明星电力,10.65,0.57,0.06,3.17亿,58.35亿
600103,青山纸业,2.22,0.45,0.01,6073.50万,49.11亿
600104,上汽集团,16.23,0.31,0.05,4.67亿,1878.67亿
600105,永鼎股份,8.73,-1.13,-0.10,26.53亿,127.63亿
600106,重庆路桥,5.95,0.17,0.01,1.34亿,79.08亿
600108,亚盛集团,2.92,1.04,0.03,8917.15万,56.85亿
600109,国金证券,8.34,1.83,0.15,1.79亿,309.63亿
600110,诺德股份,3.40,1.80,0.06,4657.89万,59.00亿
600111,北方稀土,23.33,1.30,0.30,5.99亿,843.39亿
600113,浙江东日,14.16,0.07,0.01,3618.09万,58.26亿
600114,东睦股份,19.57,0.00,0.00,2.06亿,120.63亿
