code,name,price,rise,change,exchange,amount
600000,浦发银行,12.75,-1.62,-0.21,13.66亿,3889.79亿
600004,白云机场,9.54,-1.24,-0.12,2.55亿,225.78亿
600006,东风股份,7.41,-1.72,-0.13,3.42亿,148.20亿
600007,中国国贸,21.44,-3.99,-0.89,8050.01万,215.96亿
600008,首创环保,3.24,-2.70,-0.09,5.55亿,237.84亿
600009,上海机场,31.94,-1.39,-0.45,4.69亿,612.83亿
600010,包钢股份,2.41,-2.82,-0.07,23.08亿,756.28亿
600011,华能国际,7.38,-1.99,-0.15,6.62亿,811.63亿
600012,皖通高速,13.00,-1.51,-0.20,1.66亿,151.53亿
600015,华夏银行,6.81,-1.59,-0.11,7.28亿,1047.87亿
600016,民生银行,4.03,-1.47,-0.06,20.53亿,1429.12亿
600017,日照港,3.23,-1.52,-0.05,1.31亿,99.34亿
600018,上港集团,5.56,-1.94,-0.11,3.02亿,1290.73亿
600019,宝钢股份,6.86,-0.87,-0.06,8.95亿,1494.25亿
600020,中原高速,4.31,-1.37,-0.06,5954.47万,96.86亿
600021,上海电力,19.73,-3.28,-0.67,31.48亿,555.74亿
600022,山东钢铁,1.60,0.63,0.01,3.97亿,171.18亿
600023,浙能电力,5.02,-1.57,-0.08,5.54亿,673.12亿
600025,华能水电,9.18,-0.97,-0.09,2.35亿,1652.40亿
600026,中远海能,12.48,-1.96,-0.25,7.57亿,433.65亿
600027,华电国际,5.23,-1.69,-0.09,6.96亿,445.09亿
600028,中国石化,5.40,-1.64,-0.09,8.82亿,5121.46亿
600029,南方航空,5.99,-3.85,-0.24,6.18亿,759.13亿
600030,中信证券,28.35,-2.21,-0.64,107.13亿,3452.05亿
600031,三一重工,20.79,-0.86,-0.18,12.07亿,1761.83亿
600032,浙江新能,7.58,-2.07,-0.16,1.06亿,182.27亿
600033,福建高速,3.48,-1.42,-0.05,1.07亿,95.51亿
600035,楚天高速,4.01,-1.23,-0.05,6471.54万,64.57亿
600036,招商银行,40.83,-2.23,-0.93,41.32亿,8422.80亿
600037,歌华有线,7.99,-2.08,-0.17,2.05亿,111.20亿
600038,中直股份,35.78,-0.78,-0.28,3.78亿,239.35亿
600039,四川路桥,8.42,-3.99,-0.35,3.54亿,565.45亿
600048,保利发展,7.76,-3.00,-0.24,20.47亿,928.91亿
600050,中国联通,5.47,-2.67,-0.15,29.56亿,1682.95亿
600051,宁波联合,7.23,-2.82,-0.21,5324.56万,22.48亿
600052,东望时代,5.34,-2.56,-0.14,2.02亿,45.08亿
600053,九鼎投资,18.12,-4.68,-0.89,3.03亿,78.56亿
600054,黄山旅游,12.62,2.19,0.27,4.15亿,64.78亿
600055,万东医疗,17.83,-3.41,-0.63,2.12亿,125.36亿
600056,中国医药,12.05,10.05,1.10,16.59亿,180.19亿
600057,厦门象屿,7.09,-1.53,-0.11,9978.95万,155.45亿
600058,五矿发展,9.13,-3.28,-0.31,1.77亿,97.87亿
600059,古越龙山,9.84,-1.50,-0.15,1.37亿,89.70亿
600060,海信视像,22.21,0.27,0.06,4.54亿,288.77亿
600061,国投资本,7.61,-2.93,-0.23,7.16亿,486.58亿
600062,华润双鹤,19.09,0.16,0.03,2.57亿,197.13亿
600063,皖维高新,5.76,-3.68,-0.22,4.08亿,119.18亿
600064,南京高科,7.86,-2.84,-0.23,2.48亿,136.00亿
600066,宇通客车,28.55,2.18,0.61,6.85亿,632.08亿
600067,冠城新材,3.18,-2.15,-0.07,1.25亿,44.26亿
600071,凤凰光学,23.15,-1.70,-0.40,2.89亿,65.18亿
600072,中船科技,12.43,-1.89,-0.24,2.49亿,134.66亿
600073,光明肉业,7.12,-1.93,-0.14,1.58亿,66.77亿
600075,新疆天业,4.47,-1.32,-0.06,6379.46万,76.32亿
600076,康欣新材,2.93,-1.35,-0.04,1.55亿,39.40亿
600078,澄星股份,6.41,-1.39,-0.09,6592.49万,42.47亿
600079,人福医药,21.83,-0.59,-0.13,7.25亿,336.88亿
600080,金花股份,7.15,-2.06,-0.15,3826.29万,26.69亿
600081,东风科技,13.49,-1.25,-0.17,1.37亿,74.60亿
600082,海泰发展,4.21,-4.32,-0.19,1.22亿,26.71亿
600084,中信尼雅,5.35,-2.02,-0.11,4313.20万,60.12亿
600085,同仁堂,34.98,-0.34,-0.12,4.76亿,479.74亿
600088,中视传媒,16.84,-3.05,-0.53,1.34亿,66.97亿
600089,特变电工,15.77,-2.35,-0.38,52.17亿,796.83亿
600094,大名城,4.09,1.74,0.07,2.80亿,88.59亿
600095,湘财股份,11.21,-4.19,-0.49,8.82亿,320.51亿
600096,云天化,25.80,-3.01,-0.80,8.03亿,470.33亿
