code,name,price,rise,change,exchange,amount
600000,浦发银行,12.19,1.16,0.14,6.22亿,3578.03亿
600004,白云机场,9.67,2.00,0.19,2.62亿,228.86亿
600006,东风股份,7.74,0.00,0.00,4.84亿,154.80亿
600007,中国国贸,21.70,0.79,0.17,5063.19万,218.58亿
600008,首创环保,3.14,0.00,0.00,1.26亿,230.49亿
600009,上海机场,32.57,0.03,0.01,1.79亿,624.92亿
600010,包钢股份,1.75,0.00,0.00,1.99亿,549.16亿
600011,华能国际,7.43,-0.27,-0.02,2.19亿,817.13亿
600012,皖通高速,17.30,-1.43,-0.25,5359.24万,201.65亿
600015,华夏银行,7.46,0.13,0.01,3.39亿,1147.89亿
600016,民生银行,4.27,1.67,0.07,12.56亿,1514.23亿
600017,日照港,3.14,0.64,0.02,9532.08万,96.58亿
600018,上港集团,5.75,0.17,0.01,9105.32万,1334.84亿
600019,宝钢股份,6.72,-1.18,-0.08,2.97亿,1463.76亿
600020,中原高速,4.90,0.82,0.04,4432.48万,110.12亿
600021,上海电力,9.10,-0.33,-0.03,1.59亿,238.16亿
600022,山东钢铁,1.33,0.00,0.00,3204.85万,142.29亿
600023,浙能电力,5.36,-0.74,-0.04,1.84亿,718.71亿
600025,华能水电,10.08,0.50,0.05,2.54亿,1814.40亿
600026,中远海能,10.13,-0.69,-0.07,8626.20万,351.99亿
600027,华电国际,5.97,0.68,0.04,3.56亿,508.07亿
600028,中国石化,5.68,0.00,0.00,3.76亿,5387.02亿
600029,南方航空,6.20,-0.32,-0.02,2.82亿,785.75亿
600030,中信证券,25.51,-0.43,-0.11,11.11亿,3106.24亿
600031,三一重工,18.41,-1.34,-0.25,5.38亿,1558.26亿
600032,浙江新能,7.80,4.42,0.33,2.39亿,187.56亿
600033,福建高速,3.57,-0.28,-0.01,5921.57万,97.98亿
600035,楚天高速,4.48,0.22,0.01,4721.20万,72.13亿
600036,招商银行,43.74,-0.14,-0.06,15.95亿,9023.10亿
600037,歌华有线,7.01,-0.85,-0.06,7741.18万,97.56亿
600038,中直股份,36.80,0.08,0.03,1.59亿,246.17亿
600039,四川路桥,9.26,0.00,0.00,1.16亿,620.76亿
600048,保利发展,8.10,0.37,0.03,3.32亿,969.61亿
600050,中国联通,5.42,0.37,0.02,10.02亿,1667.56亿
600051,宁波联合,7.16,0.56,0.04,5128.40万,22.26亿
600052,东望时代,4.31,3.36,0.14,6420.37万,36.38亿
600053,九鼎投资,14.69,0.69,0.10,1.39亿,63.69亿
600054,黄山旅游,11.40,0.53,0.06,3849.18万,58.52亿
600055,万东医疗,18.48,1.21,0.22,8941.77万,129.93亿
600056,中国医药,10.42,1.07,0.11,9406.14万,155.82亿
600057,厦门象屿,6.98,1.60,0.11,8473.34万,153.04亿
600058,五矿发展,7.37,-0.14,-0.01,2560.87万,79.00亿
600059,古越龙山,11.46,7.40,0.79,12.93亿,104.46亿
600060,海信视像,24.26,2.15,0.51,2.18亿,314.19亿
600061,国投资本,6.96,0.72,0.05,8544.95万,445.02亿
600062,华润双鹤,19.07,0.58,0.11,1.24亿,196.92亿
600063,皖维高新,4.33,0.70,0.03,8474.75万,83.39亿
600064,南京高科,7.49,-0.13,-0.01,9350.84万,129.60亿
600066,宇通客车,24.43,-0.37,-0.09,3.11亿,540.87亿
600067,冠城新材,2.92,1.39,0.04,6007.10万,40.64亿
600071,凤凰光学,21.42,-1.70,-0.37,7975.88万,60.31亿
600072,中船科技,12.02,-0.17,-0.02,7177.11万,130.22亿
600073,光明肉业,7.98,0.50,0.04,6482.77万,74.83亿
600075,新疆天业,4.24,0.95,0.04,2534.38万,72.39亿
600076,康欣新材,2.28,0.89,0.02,3405.84万,30.66亿
600078,澄星股份,5.57,1.27,0.07,4026.00万,36.91亿
600079,人福医药,21.19,1.83,0.38,4.05亿,327.00亿
600080,金花股份,7.24,1.40,0.10,3412.12万,27.02亿
600081,东风科技,14.88,-2.10,-0.32,4.01亿,82.29亿
600082,海泰发展,3.72,0.00,0.00,1.40亿,23.60亿
600084,中信尼雅,5.61,3.31,0.18,3811.71万,63.04亿
600085,同仁堂,37.82,1.69,0.63,3.14亿,518.69亿
600088,中视传媒,16.24,-0.37,-0.06,1901.36万,64.59亿
600089,特变电工,11.66,-0.34,-0.04,1.75亿,589.16亿
600094,大名城,3.11,0.97,0.03,4551.26万,69.11亿
600095,湘财股份,8.18,0.00,0.00,3.57亿,233.88亿
600096,云天化,22.06,-0.14,-0.03,2.83亿,404.65亿
600097,开创国际,10.12,1.61,0.16,3697.84万,24.38亿
600098,广州发展,6.50,-0.31,-0.02,7166.03万,227.42亿
600099,林海股份,10.77,0.19,0.02,3963.92万,23.60亿
600100,同方股份,7.17,0.14,0.01,4.31亿,240.22亿
600101,明星电力,10.96,0.83,0.09,4.48亿,60.05亿
600103,青山纸业,2.23,1.83,0.04,1.17亿,49.33亿
600104,上汽集团,16.30,-0.91,-0.15,4.71亿,1886.77亿
600105,永鼎股份,8.25,-1.32,-0.11,23.75亿,120.61亿
600106,重庆路桥,5.90,0.17,0.01,1.64亿,78.41亿
600108,亚盛集团,2.92,1.04,0.03,7255.65万,56.85亿
600109,国金证券,8.23,0.12,0.01,1.10亿,305.54亿
600110,诺德股份,3.42,1.18,0.04,7578.33万,59.34亿
600111,北方稀土,23.24,-0.73,-0.17,4.53亿,840.14亿
600113,浙江东日,14.26,-1.66,-0.24,5359.15万,58.67亿
600114,东睦股份,19.56,-4.12,-0.84,3.23亿,120.56亿
600115,中国东航,4.03,1.00,0.04,3.36亿,689.72亿
600116,三峡水利,6.86,-0.58,-0.04,6967.10万,131.17亿
600117,西宁特钢,2.14,0.00,0.00,1879.66万,69.66亿
600118,中国卫星,27.40,3.36,0.89,5.92亿,324.00亿
600119,长江投资,8.16,1.37,0.11,5548.69万,29.81亿
600120,浙江东方,5.68,-0.87,-0.05,1.68亿,193.99亿
600121,郑州煤电,3.80,-1.04,-0.04,7194.71万,46.30亿
600123,兰花科创,6.49,-1.22,-0.08,1.02亿,95.61亿
600125,铁龙物流,5.76,0.52,0.03,4325.81万,75.20亿
600126,杭钢股份,9.21,-3.15,-0.30,9.30亿,311.04亿
600127,金健米业,6.84,1.03,0.07,8848.57万,43.90亿
600128,苏豪弘业,9.91,0.41,0.04,1.02亿,24.45亿
600129,太极集团,21.16,0.33,0.07,1.36亿,117.84亿
600131,国网信通,17.90,-0.50,-0.09,5818.88万,214.07亿
600132,重庆啤酒,57.25,1.18,0.67,3.88亿,277.07亿
600133,东湖高新,9.37,0.54,0.05,1.32亿,99.91亿
600135,乐凯胶片,7.51,0.67,0.05,6509.40万,41.55亿
600137,浪莎股份,19.18,-4.53,-0.91,2.50亿,18.65亿
600138,中青旅,9.60,0.42,0.04,5721.06万,69.49亿
600141,兴发集团,21.35,1.47,0.31,3.84亿,235.54亿
600143,金发科技,10.36,-1.24,-0.13,2.08亿,269.07亿
600148,长春一东,21.58,1.08,0.23,1.62亿,30.54亿
600149,廊坊发展,5.65,-2.92,-0.17,2.97亿,21.48亿
600150,中国船舶,30.87,-0.61,-0.19,5.52亿,1380.64亿
600151,航天机电,6.67,1.37,0.09,7478.73万,95.66亿
600152,维科技术,5.93,2.24,0.13,9418.08万,31.37亿
600153,建发股份,10.09,-0.59,-0.06,1.92亿,292.56亿
600155,华创云信,6.50,0.15,0.01,7197.88万,144.59亿
600156,华升股份,6.66,1.68,0.11,1.61亿,26.78亿
600157,永泰能源,1.34,-0.74,-0.01,1.91亿,297.72亿
600158,中体产业,7.98,0.00,0.00,4428.91万,76.57亿
600159,大龙地产,2.61,1.56,0.04,3998.24万,21.66亿
600160,巨化股份,25.60,-1.73,-0.45,3.51亿,691.13亿
600161,天坛生物,19.02,0.10,0.02,1.48亿,376.10亿
600162,香江控股,1.62,0.62,0.01,3210.42万,52.95亿
600163,中闽能源,5.35,-1.11,-0.06,7718.46万,101.81亿
600166,福田汽车,2.67,0.00,0.00,2.46亿,173.25亿
600167,联美控股,6.03,-0.33,-0.02,1701.20万,136.45亿
600168,武汉控股,4.66,1.08,0.05,4117.22万,46.29亿
600169,太原重工,2.44,-0.41,-0.01,4260.68万,81.33亿
600170,上海建工,2.37,0.00,0.00,1.11亿,210.60亿
