code,name,index
777000,IF2501多单持仓排行,60417
777001,IF2501空单持仓排行,72191
777010,IC2501多单持仓排行,59143
777011,IC2501空单持仓排行,60645
777020,IH2501多单持仓排行,30520
777021,IH2501空单持仓排行,37273
000001,上证指数,3393.53
000002,Ａ股指数,3557.40
000003,Ｂ股指数,264.77
000004,工业指数,2924.72
000005,商业指数,2673.82
000006,地产指数,4968.98
000007,公用指数,4852.58
000008,综合指数,3228.85
000009,上证380,5482.58
000010,上证180,8732.37
000011,基金指数,6925.90
000012,国债指数,222.26
000015,红利指数,3171.65
000016,上证50,2702.28
000017,新综指,2867.73
000018,180金融,5444.70
000019,治理指数,1130.33
000020,中型综指,1229.56
000021,180治理,998.01
000022,沪公司债,246.28
000025,180基建,1938.73
000026,180资源,3700.05
000027,180运输,821.07
000028,180成长,3262.71
000029,180价值,4185.54
000030,180R成长,2130.96
000031,180R价值,3055.26
000032,上证能源,2037.47
000033,上证材料,2271.91
000034,上证工业,2194.39
000035,上证可选,2852.87
000036,上证消费,11936.16
000037,上证医药,5766.90
000038,上证金融,5396.83
000039,上证信息,3860.02
000040,上证电信,3652.36
000041,上证公用,2630.61
000042,上证央企,1783.17
000043,超大盘,2137.77
000044,上证中盘,4029.63
000045,上证小盘,4748.18
000046,上证中小,4384.28
000047,上证全指,3433.62
000048,责任指数,1412.24
000049,上证民企,1608.57
000050,50等权,2131.87
000051,180等权,8311.29
000052,50基本,2815.98
000053,180基本,11706.94
000054,上证海外,1394.49
000055,上证地企,1379.35
000056,上证国企,1132.99
000057,全指成长,3312.01
000058,全指价值,4388.61
000059,全R成长,2774.22
000060,全R价值,4059.17
000061,沪企债30,176.28
000062,上证沪企,1904.98
000063,上证周期,3457.98
000064,非周期,3230.11
000065,上证龙头,3322.67
000066,上证商品,2589.45
000067,上证新兴,7016.48
000068,上证资源,2782.11
000069,消费80,4827.19
000070,能源等权,2832.68
000071,材料等权,3043.16
000072,工业等权,2865.66
000073,可选等权,3174.26
000074,消费等权,7631.06
000075,医药等权,6680.96
000076,金融等权,5284.49
000077,信息等权,4352.55
000078,电信等权,3071.48
000079,公用等权,2480.90
000090,上证流通,1222.84
000091,沪财中小,11088.72
000092,资源50,3458.62
000093,180分层,11424.41
000094,上证上游,3028.04
000095,上证中游,3021.26
000096,上证下游,4300.72
000097,高端装备,8871.50
000098,上证F200,5144.77
000099,上证F300,7967.79
000100,上证F500,5745.97
000101,5年信用,244.35
000102,沪投资品,5722.22
000103,沪消费品,8032.85
000104,380能源,1433.61
000105,380材料,3782.70
000106,380工业,4689.07
000107,380可选,5300.59
000108,380消费,12819.64
000109,380医药,10028.41
000110,380金融,3732.39
000111,380信息,7739.94
000112,380电信,4634.48
000113,380公用,2785.59
000114,持续产业,1241.31
000115,380等权,7273.75
000116,信用100,194.24
000117,380成长,3550.98
000118,380价值,9000.25
000119,380R成长,3558.23
000120,380R价值,8270.43
000121,医药主题,7914.61
000122,农业主题,1490.48
000123,180动态,5830.41
000125,180稳定,11243.18
000126,消费50,8512.43
000128,380基本,7959.26
000129,180波动,14885.82
000130,380波动,12360.47
000131,上证高新,2521.61
000132,上证100,5154.67
000133,上证150,4644.67
000134,上证银行,960.37
000135,180高贝,5433.77
000136,180低贝,11844.15
000137,380高贝,4355.09
000138,380低贝,7441.62
000139,上证转债,369.04
000141,380动态,3121.22
000142,380稳定,8620.30
000145,优势资源,5249.86
000146,优势制造,6650.32
000147,优势消费,7016.08
000148,消费领先,8629.69
000149,180红利,3940.51
000150,380红利,12048.64
000151,上国红利,1600.86
000152,上央红利,2766.30
000153,上民红利,3042.79
000155,市值百强,2901.16
000158,上证环保,1215.52
000159,沪股通,3136.68
000160,沪新丝路,1884.67
000161,沪中国造,1508.21
000162,沪互联+,3154.85
000170,50AH优选,5106.64
000300,沪深300,3983.69
000510,中证A500,4682.22
000682,科创信息,1379.21
000683,科创生物,875.33
000685,科创芯片,1681.13
000687,科创高装,977.88
000688,科创50,1014.02
000689,科创材料,821.96
000690,科创成长,1069.90
000691,科创ESG,1127.33
000692,科创新能,962.98
000693,科创机械,1041.89
000695,科长三角,756.65
000697,科大湾区,1020.92
000698,科创100,983.23
000699,科创200,874.11
000802,500沪市,6293.29
000814,细分医药,7809.40
000819,有色金属,4889.81
000823,800有色,5651.90
000827,中证环保,1510.93
000847,腾讯济安,2921.33
000849,300非银,10291.89
000851,百发100,15010.16
000852,中证1000,6164.36
000853,CSSW丝路,1379.68
000854,500原料,3895.71
000856,500工业,5748.53
000857,500医药,10025.12
000858,500信息,7235.76
000863,CS精准医,2140.76
000865,上海国企,1420.73
000867,港中小企,2015.13
000869,HK银行,3236.40
000888,上证收益,3781.02
000891,新兴综指,1419.63
000901,小康指数,6039.87
000903,中证A100,3765.71
000905,中证500,5895.26
000906,中证800,4297.25
000913,300医药,8084.21
000914,300金融,6292.98
000928,中证能源,2942.42
000932,中证消费,16514.27
000933,中证医药,7964.29
000934,中证金融,5918.13
000935,中证信息,4732.38
000974,800金融,6593.47
000982,500等权,7308.35
000986,全指能源,2368.59
000987,全指材料,3184.97
000989,全指可选,5237.97
000991,全指医药,8499.76
000992,全指金融,5658.48
000993,全指信息,6242.31
399001,深证成指,10671.43
399002,深成指R,14056.86
399003,成份Ｂ指,7995.23
399004,深证100R,6601.18
399005,中小100,6517.45
399006,创业板指,2213.55
399007,深证300,4488.36
399008,中小300,1315.08
399009,深证200,3893.16
399010,深证700,7162.98
399011,深证1000,5208.59
399012,创业300,3266.61
399013,深市精选,4637.26
399015,中小创新,2431.26
399016,深证创新,4260.43
399017,SME创新,3633.45
399018,创业创新,4391.46
399019,创业200,3710.84
399020,创业小盘,1429.67
399030,碳科技30,3093.36
399050,创新引擎,2558.65
399060,碳科技60,2649.98
399088,深创100,3674.87
399100,新指数,9498.39
399101,中小综指,11362.36
399102,创业板综,2899.78
399103,乐富指数,7361.02
399106,深证综指,2018.12
399107,深证Ａ指,2111.04
399108,深证Ｂ指,1217.53
399231,农林指数,1196.53
399232,采矿指数,2536.07
399233,制造指数,2585.26
399234,水电指数,882.47
399235,建筑指数,998.10
399236,批零指数,1354.91
399237,运输指数,1113.67
399238,餐饮指数,1475.00
399239,IT指数,1831.72
399240,金融指数,1535.38
399241,地产指数,1299.18
399242,商务指数,1259.29
399243,科研指数,1342.47
399244,公共指数,556.74
399248,文化指数,861.85
399249,综企指数,2313.53
399258,绿色低碳,3324.80
399259,创业低碳,3518.83
399260,先进制造,2803.11
399261,创业制造,3533.65
399262,数字经济,1938.78
399263,创业数字,2054.55
399264,创新技术,1459.30
399265,创新药械,1006.45
399266,创新能源,2403.56
399269,创质量,4452.08
399274,深新基建,3969.91
399275,创医药,2668.13
399276,创科技,5180.55
399277,公共健康,2491.64
399278,长江100,1644.23
399279,云科技50,3229.55
399280,生物50,2099.91
399281,电子50,3390.39
399282,大数据50,4692.16
399283,机器人50,3387.49
399284,AI 50,3440.79
399285,物联网50,4130.06
399286,区块链50,3674.88
399289,碳中和债,117.45
399290,深转交债,160.08
399291,创精选88,3709.82
399292,民企发展,1090.81
399293,创业大盘,4214.66
399294,中小创Q,2791.68
399295,创价值,4658.41
399296,创成长,4591.36
399297,新浪100,4949.37
399298,深信中高,207.43
399299,深信中低,239.26
399300,沪深300,3983.69
399301,深信用债,211.17
399302,深公司债,215.39
399303,国证2000,7820.47
399306,深证ETF,1475.09
399307,深证转债,295.52
399310,国证A50,6551.39
399311,国证1000,4158.21
399312,国证300,4543.02
399313,巨潮100,4775.76
399314,巨潮大盘,4407.80
399315,巨潮中盘,3854.95
399316,巨潮小盘,4837.11
399317,国证Ａ指,5507.88
399318,国证Ｂ指,5050.59
399319,资源优势,2337.25
399320,国证服务,2248.76
399321,国证红利,7435.42
399322,国证治理,9033.75
399324,深证红利,8814.32
399326,成长40,4088.11
399328,深证治理,9326.82
399330,深证100,4753.58
399333,中小100R,7810.81
399335,深证央企,3919.61
399337,深证民营,4691.86
399339,深证科技,7110.08
399341,深证责任,1527.04
399344,深证300R,5804.99
399346,深证成长,3107.95
399348,深证价值,6042.60
399350,皖江30,2241.48
399351,创新示范,9007.83
399352,深企综指,9029.24
399353,国证物流,2228.62
399354,分析师指数,7373.21
399355,长三角,3262.03
399356,珠三角,9462.42
399357,环渤海,3027.64
399358,国证环保,4553.54
399359,国证基建,2903.53
399360,新硬件,5866.63
399361,在线消费,3365.91
399362,民企100,6506.61
399363,国证算力,5360.34
399364,消费100,8496.87
399365,国证粮食,11881.14
399366,能源金属,1501.29
399367,1000地产,2819.89
399368,国证军工,7255.80
399369,国证责任,1499.79
399370,国证成长,3981.81
399371,国证价值,6552.90
399372,大盘成长,4183.97
399373,大盘价值,8059.37
399374,中盘成长,3680.44
399375,中盘价值,5104.72
399376,小盘成长,4678.45
399377,小盘价值,6639.00
399378,ESG 300,2467.47
399379,国证基金,7638.68
399380,国证ETF,1509.84
399381,1000能源,3086.20
399382,1000材料,2428.37
399383,1000工业,2454.75
399384,1000可选,3927.40
399385,1000消费,10246.28
399386,1000医药,5664.61
399387,1000金融,5262.65
399388,1000信息,4751.00
399389,国证通信,4582.01
399390,1000公用,2703.84
