code,name,index
777020,IH2507多单持仓排行,19511
777021,IH2507空单持仓排行,21372
777000,IF2507多单持仓排行,47286
777001,IF2507空单持仓排行,51536
777010,IC2507多单持仓排行,55338
777011,IC2507空单持仓排行,57062
000001,上证指数,3454.79
000002,Ａ股指数,3621.20
000003,Ｂ股指数,259.30
000004,工业指数,2927.66
000005,商业指数,2797.37
000006,地产指数,4658.36
000007,公用指数,4618.95
000008,综合指数,3442.77
000009,上证380,5530.35
000010,上证180,8706.33
000011,基金指数,6936.17
000012,国债指数,225.80
000015,红利指数,3107.75
000016,上证50,2722.55
000017,新综指,2919.68
000018,180金融,5943.77
000019,治理指数,1144.74
000020,中型综指,1309.28
000021,180治理,1013.41
000022,沪公司债,250.72
000025,180基建,1874.78
000026,180资源,3911.03
000027,180运输,772.91
000028,180成长,3211.33
000029,180价值,4454.94
000030,180R成长,2084.12
000031,180R价值,3174.23
000032,上证能源,1831.96
000033,上证材料,2422.52
000034,上证工业,2059.57
000035,上证可选,2698.64
000036,上证消费,10989.56
000037,上证医药,6083.86
000038,上证金融,5928.88
000039,上证信息,3707.99
000040,上证电信,3641.73
000041,上证公用,2538.44
000042,上证央企,1786.37
000043,超大盘,2200.37
000044,上证中盘,4075.51
000045,上证小盘,4717.82
000046,上证中小,4400.01
000047,上证全指,3451.79
000048,责任指数,1430.59
000049,上证民企,1575.18
000050,50等权,2096.71
000051,180等权,8215.26
000052,50基本,2885.81
000053,180基本,12009.69
000054,上证海外,1444.27
000055,上证地企,1435.72
000056,上证国企,1152.56
000057,全指成长,3265.33
000058,全指价值,4573.32
000059,全R成长,2723.33
000060,全R价值,4160.71
000061,沪企债30,178.59
000062,上证沪企,1944.42
000063,上证周期,3726.09
000064,非周期,3066.70
000065,上证龙头,3201.34
000066,上证商品,2639.24
000067,上证新兴,6813.68
000068,上证资源,2894.85
000069,消费80,4662.06
000070,能源等权,2538.89
000071,材料等权,3264.04
000072,工业等权,2696.57
000073,可选等权,3074.49
000074,消费等权,6828.08
000075,医药等权,7021.77
000076,金融等权,5822.67
000077,信息等权,4302.59
000078,电信等权,3091.65
000079,公用等权,2392.45
000090,上证流通,1247.26
000091,沪财中小,12158.70
000092,资源50,3492.38
000093,180分层,11043.06
000094,上证上游,3212.41
000095,上证中游,2914.12
000096,上证下游,4136.11
000097,高端装备,8392.33
000098,上证F200,5244.00
000099,上证F300,7876.06
000100,上证F500,5828.33
000101,5年信用,248.59
000102,沪投资品,5645.58
000103,沪消费品,7784.09
000104,380能源,1287.13
000105,380材料,4027.63
000106,380工业,4714.71
000107,380可选,5152.59
000108,380消费,11746.85
000109,380医药,10033.72
000110,380金融,4078.77
000111,380信息,8037.60
000112,380电信,4609.55
000113,380公用,2574.00
000114,持续产业,1163.51
000115,380等权,7349.06
000116,信用100,197.82
000117,380成长,3573.43
000118,380价值,9006.80
000119,380R成长,3591.15
000120,380R价值,8338.47
000121,医药主题,8101.63
000122,农业主题,1526.50
000123,180动态,5699.05
000125,180稳定,11597.40
000126,消费50,7883.93
000128,380基本,7944.58
000129,180波动,14980.68
000130,380波动,12341.00
000131,上证高新,2821.64
000132,上证100,5188.40
000133,上证150,5241.34
000134,上证银行,1127.28
000135,180高贝,5297.58
000136,180低贝,12339.55
000137,380高贝,4617.35
000138,380低贝,7395.09
000139,上证转债,391.81
000141,380动态,3181.87
000142,380稳定,8616.32
000145,优势资源,5610.50
000146,优势制造,6258.52
000147,优势消费,6750.32
000148,消费领先,8682.53
000149,180红利,4118.35
000150,380红利,11595.00
000151,上国红利,1558.14
000152,上央红利,2809.96
000153,上民红利,2982.50
000155,市值百强,2930.79
000158,上证环保,1123.65
000159,沪股通,3171.57
000160,沪新丝路,1779.89
000161,沪中国造,1446.92
000162,沪互联+,3198.40
000170,50AH优选,5391.74
000300,沪深300,3943.68
000510,中证A500,4627.66
000680,科创综指,1210.51
000681,科创价格,1170.55
000682,科创信息,1349.24
000683,科创生物,1059.85
000685,科创芯片,1671.68
000687,科创高装,1022.92
000688,科创50,982.64
000689,科创材料,886.17
000690,科创成长,1139.16
000691,科创ESG,1081.26
000692,科创新能,883.61
000693,科创机械,1078.52
000695,科长三角,791.51
000697,科大湾区,1029.17
000698,科创100,1053.75
000699,科创200,977.03
000802,500沪市,6245.85
000814,细分医药,7985.40
000819,有色金属,5621.46
000823,800有色,6463.42
000827,中证环保,1399.52
000847,腾讯济安,3010.56
000849,300非银,9973.78
000851,百发100,16525.33
000852,中证1000,6309.48
000853,CSSW丝路,1310.81
000854,500原料,4093.90
000856,500工业,5574.07
000857,500医药,10145.27
000858,500信息,7484.66
000860,结构调整,1129.36
000863,CS精准医,2501.51
000865,上海国企,1364.72
000867,港中小企,2488.43
000869,HK银行,4151.07
000888,上证收益,3898.48
000891,新兴综指,1437.76
000901,小康指数,5907.11
000903,中证A100,3736.25
000905,中证500,5892.95
000906,中证800,4264.83
000913,300医药,8014.27
000914,300金融,6711.90
000928,中证能源,2658.66
000932,中证消费,15541.68
000933,中证医药,7950.28
000934,中证金融,6229.56
000935,中证信息,4565.68
000974,800金融,6995.45
000982,500等权,7334.77
000986,全指能源,2159.25
000987,全指材料,3371.24
000989,全指可选,5104.63
000991,全指医药,8594.03
000992,全指金融,5945.54
000993,全指信息,6073.11
399001,深证成指,10412.63
399002,深成指R,13876.10
399003,成份Ｂ指,8193.76
399004,深证100R,6373.01
399005,中小100,6512.36
399006,创业板指,2123.72
399007,深证300,4359.60
399008,中小300,1315.36
399009,深证200,3935.54
399010,深证700,7357.34
399011,深证1000,5150.15
399012,创业300,3198.37
399013,深市精选,4601.74
399015,中小创新,2544.08
399016,深证创新,4282.65
399017,SME创新,3759.30
399018,创业创新,4421.59
399019,创业200,3832.02
399020,创业小盘,1548.66
399030,碳科技30,2966.72
399050,创新引擎,2483.70
399060,碳科技60,2582.30
399088,深创100,3607.10
399100,新指数,9680.92
399101,中小综指,11859.99
399102,创业板综,2991.26
399103,乐富指数,7515.46
399106,深证综指,2065.00
399107,深证Ａ指,2160.14
399108,深证Ｂ指,1225.16
399231,农林指数,1268.93
399232,采矿指数,2844.31
399233,制造指数,2653.17
399234,水电指数,876.95
399235,建筑指数,934.54
399236,批零指数,1366.56
399237,运输指数,1168.09
399238,餐饮指数,1321.66
399239,IT指数,1917.12
399240,金融指数,1483.99
399241,地产指数,1150.22
399242,商务指数,1201.66
399243,科研指数,1344.08
399244,公共指数,559.45
399248,文化指数,910.33
399249,综企指数,2374.49
399258,绿色低碳,3209.43
399259,创业低碳,3345.53
399260,先进制造,2678.61
399261,创业制造,3458.53
399262,数字经济,1877.72
399263,创业数字,2018.96
399264,创业软件,1361.07
399265,创新药械,1006.06
399266,创新能源,2277.22
399269,创质量,4563.36
399274,深新基建,3909.03
399275,创医药,2579.83
399276,创科技,4867.39
399277,公共健康,2613.49
399278,长江100,1566.82
399279,云科技50,3197.35
399280,生物50,2018.19
399281,电子50,3256.99
399282,大数据50,4610.40
399283,机器人50,3462.17
399284,AI 50,3237.49
399285,物联网50,4079.37
399286,区块链50,3781.94
399289,碳中和债,119.62
399290,深转交债,168.92
399291,创精选88,3723.28
399292,民企发展,1147.73
399293,创业大盘,4058.02
399294,中小创Q,2718.34
399295,创价值,4350.84
399296,创成长,4352.65
399297,新浪100,5313.45
399298,深信中高,211.82
399299,深信中低,243.64
399300,沪深300,3943.68
399301,深信用债,215.64
399302,深公司债,219.76
399303,国证2000,8277.65
399306,深证ETF,1501.21
399307,深证转债,317.69
399310,国证A50,6380.31
399311,国证1000,4131.41
399312,国证300,4410.88
399313,巨潮100,4762.99
399314,巨潮大盘,4384.40
399315,巨潮中盘,3785.05
399316,巨潮小盘,4852.71
399317,国证Ａ指,5668.22
399318,国证Ｂ指,5079.50
399319,资源优势,2432.49
399320,国证服务,2196.14
399321,国证红利,7637.51
399322,国证治理,8796.03
399324,深证红利,8449.41
399326,成长40,4228.60
399328,深证治理,8677.01
399330,深证100,4526.75
399333,中小100R,7880.90
399335,深证央企,3749.39
399337,深证民营,4588.86
399339,深证科技,6757.58
399341,深证责任,1464.51
399344,深证300R,5708.67
399346,深证成长,2983.07
399348,深证价值,5878.49
399350,皖江30,2129.16
399351,创新示范,8989.17
399352,深企综指,9184.35
399353,国证物流,2163.53
399354,分析师指数,7302.25
399355,长三角,3363.46
399356,珠三角,9417.11
399357,环渤海,3015.52
399358,国证环保,4312.62
399359,国证基建,2799.61
399360,新硬件,6028.75
399361,在线消费,3456.03
399362,民企100,6285.97
399363,国证算力,5224.13
399364,消费100,8217.01
399365,国证粮食,11701.44
399366,能源金属,1618.69
399367,1000地产,2612.89
399368,国证军工,7424.59
399369,国证责任,1453.37
399370,国证成长,3820.33
399371,国证价值,6726.28
399372,大盘成长,3976.64
399373,大盘价值,8452.45
399374,中盘成长,3504.05
399375,中盘价值,5019.07
399376,小盘成长,4697.07
399377,小盘价值,6549.95
399378,ESG 300,2420.28
399379,国证基金,7853.79
399380,国证ETF,1542.61
399381,1000能源,2787.89
399382,1000材料,2555.88
399383,1000工业,2352.86
399384,1000可选,3837.13
399385,1000消费,9461.41
399386,1000医药,5636.68
399387,1000金融,5612.16
399388,1000信息,4648.43
399389,国证通信,4728.15
399390,1000公用,2612.11
399391,投资时钟,3164.56
399392,国证新兴,2370.36
399393,国证地产,3052.35
399394,国证医药,8387.14
399395,国证有色,5850.61
399396,国证食品,18031.37
399397,国证文化,2035.99
399398,绩效指数,9930.77
399399,中经GDP,7069.84
399400,大中盘,3520.25
399401,中小盘,3853.03
399402,周期100,3024.99
399403,防御100,7393.57
399404,大盘低波,6818.27
399405,大盘高贝,2173.41
399406,中盘低波,12348.40
399407,中盘高贝,2303.80
399408,小盘低波,13826.14
399409,小盘高贝,4945.83
399410,苏州率先,1930.96
399411,红利100,3403.06
399412,国证新能,2234.40
399413,国证转债,164.87
399415,I100,6154.60
399416,I300,3955.90
399417,新能源车,2755.31
399418,数据要素,3785.46
399419,国证高铁,1883.19
399420,国证保证,1435.13
399422,中关村A,3030.14
399423,中关村50,2374.23
399428,国证定增,3400.51
399429,新丝路,1305.29
399431,国证银行,8653.41
399432,智能汽车,4791.00
399433,国证交运,1687.42
399434,数字传媒,1987.43
399435,国证农牧,3820.24
399436,绿色煤炭,3630.11
399437,证券龙头,6256.22
399438,绿色电力,1998.79
399439,国证油气,1657.36
399440,国证钢铁,1227.65
399441,生物医药,2084.42
399481,企债指数,127.99
399550,央视50,7509.12
399551,央视创新,7864.28
399552,央视成长,7976.89
399553,央视回报,6623.06
399554,央视治理,7284.33
399555,央视责任,5306.96
399556,央视生态,2293.25
399557,央视文化,1698.88
399602,中小成长,978.15
399604,中小价值,1844.30
399606,创业板R,2348.56
399608,科技100,2971.62
399610,TMT50,6040.81
399611,中创100R,2289.45
399612,中创100,1950.40
399613,深证能源,2888.72
399614,深证材料,2566.64
399615,深证工业,3036.19
399616,深证可选,6182.62
399617,深证消费,9305.54
399618,深证医药,8025.75
399619,深证金融,6828.87
399620,深证信息,4269.63
399621,深证电信,5435.10
399622,深证公用,1639.38
399623,中小基础,7212.90
399624,中创400,2042.02
399625,中创500,1811.63
399626,中创成长,1388.83
399627,中创价值,2125.47
399628,700成长,1915.19
399629,700价值,2602.71
399630,1000成长,1261.80
399631,1000价值,2030.13
399632,深100EW,4126.92
399633,深300EW,4863.76
399634,中小等权,3336.37
399635,创业板EW,1565.80
399636,深证装备,4917.08
399637,深证地产,1634.77
399638,深证环保,5136.76
399639,深证大宗,1608.59
399640,创业基础,2171.68
399641,深证新兴,2069.89
399642,中小新兴,1737.44
399643,创业新兴,2595.52
399644,深证时钟,3360.96
399645,100低波,8817.28
399646,深消费50,7670.08
399647,深医药50,7905.44
399648,深证GDP,10396.01
399649,中小红利,2768.59
399650,中小治理,1978.31
399651,中小责任,1475.74
399652,中创高新,3193.53
399653,深证龙头,2373.27
399654,深证文化,2584.90
399655,深证绩效,9691.57
399656,100绩效,5246.39
399657,300绩效,5686.43
399658,中小绩效,3804.86
399659,深成指EW,3746.26
399660,中创EW,1983.43
399661,深证低波,5345.88
399662,深证高贝,1649.84
399663,中小低波,1768.69
399664,中小高贝,1119.19
399665,中创低波,1991.71
399666,中创高贝,1508.06
399667,创业成长,3343.80
399668,创业板V,3954.13
399669,深证农业,7806.42
399670,深周期50,3161.63
399671,深防御50,7090.60
399672,深红利50,3832.36
399673,创业板50,2111.04
399674,深A医药,1880.85
399675,深互联网,3138.62
399676,深医药EW,3456.39
399677,深互联EW,5232.62
399678,深次新股,496.44
399679,深证200R,4739.73
399680,深成能源,591.66
399681,深成材料,883.81
399682,深成工业,1360.72
399683,深成可选,1814.71
399684,深成消费,1827.92
399685,深成医药,1642.67
399686,深成金融,2073.43
399687,深成信息,2858.25
399688,深成电信,2644.85
399689,深成公用,825.67
399692,创业低波,3377.32
399693,安防产业,4506.01
399694,创业高贝,3221.24
399695,深证节能,2150.19
399696,深证创投,2797.53
399697,中关村60,3142.16
399698,优势成长,45462.69
399699,金融科技,4156.28
399701,深证F60,7309.08
399702,深证F120,6657.43
399703,深证F200,6481.48
399704,深证上游,4236.22
399705,深证中游,2818.40
399706,深证下游,5462.55
399707,CSSW证券,6107.80
399750,深主板50,8189.96
399802,500深市,5270.62
399803,工业4.0,3829.45
399804,中证体育,1730.62
399805,互联金融,3692.45
399806,环境治理,1263.31
399807,高铁产业,1295.53
399808,中证新能,1891.68
399809,保险主题,2365.58
399810,CSSW传媒,2780.39
399811,CSSW电子,3667.22
399812,养老产业,6252.78
399813,中证国安,6742.90
399814,大农业,1057.38
399850,深证50,7112.99
399852,中证1000,6309.48
399901,小康指数,5907.11
399903,中证100,3736.25
399905,中证 500,5892.95
399913,300 医药,8014.27
399914,300 金融,6711.90
399928,中证能源,2658.66
399932,中证消费,15541.68
399933,中证医药,7950.28
399934,中证金融,6229.56
399935,中证信息,4565.68
399959,军工指数,1546.40
399965,800地产,2522.81
399966,800非银,6014.90
399967,中证军工,11438.99
399970,移动互联,3206.46
399971,中证传媒,1258.53
399972,300深市,4380.79
399973,中证国防,1584.03
399974,国企改革,1692.05
399975,证券公司,796.56
399976,CS新能车,2998.80
399982,500等权,7334.77
399983,地产等权,2078.48
399986,中证银行,8228.93
399987,中证酒,5233.10
399989,中证医疗,6607.27
399990,煤炭等权,2747.51
399991,一带一路,2060.72
399992,CSWD并购,1733.59
399993,CSWD生科,2569.54
399994,信息安全,1633.96
399995,基建工程,3605.82
399996,智能家居,3478.47
399997,中证白酒,9060.34
399998,中证煤炭,1894.56
470006,CNTTRHKD,2256.52
470007,CNTTRUSD,2238.22
480001,湾创100R,1602.43
970006,CNTHKD,2040.50
970007,CNTUSD,2023.95
970070,CNTAI50,3097.99
980001,湾创100,1322.36
980015,疫苗生科,6242.64
980016,医疗健康,6002.57
980017,国证芯片,8781.69
980018,卫星通信,3179.06
980022,CNIROBOT,2113.65
980023,南山50,2075.63
980027,CNINEB,2138.72
980028,龙头家电,11057.58
980030,消费电子,5277.76
980032,新能电池,10277.53
980035,化肥农药,1721.26
980068,蓝色100,3174.24
980076,通用航空,3103.11
980092,CNIFCF,4620.47
991001,上证指数(旧),3908.70
