code,name,index
777020,IH2507多单持仓排行,24465
777021,IH2507空单持仓排行,26872
777000,IF2507多单持仓排行,54269
777001,IF2507空单持仓排行,61065
777010,IC2507多单持仓排行,61223
777011,IC2507空单持仓排行,64048
000001,上证指数,3444.43
000002,Ａ股指数,3610.31
000003,Ｂ股指数,258.04
000004,工业指数,2926.83
000005,商业指数,2790.11
000006,地产指数,4636.38
000007,公用指数,4590.48
000008,综合指数,3417.12
000009,上证380,5531.49
000010,上证180,8682.86
000011,基金指数,6939.09
000012,国债指数,225.61
000015,红利指数,3058.11
000016,上证50,2711.99
000017,新综指,2910.92
000018,180金融,5869.26
000019,治理指数,1135.76
000020,中型综指,1323.68
000021,180治理,1004.41
000022,沪公司债,250.67
000025,180基建,1865.01
000026,180资源,3827.09
000027,180运输,774.16
000028,180成长,3213.88
000029,180价值,4394.84
000030,180R成长,2089.64
000031,180R价值,3139.86
000032,上证能源,1805.69
000033,上证材料,2373.19
000034,上证工业,2055.94
000035,上证可选,2697.96
000036,上证消费,11022.64
000037,上证医药,6060.12
000038,上证金融,5854.53
000039,上证信息,3816.75
000040,上证电信,3659.22
000041,上证公用,2502.46
000042,上证央企,1776.13
000043,超大盘,2199.17
000044,上证中盘,4050.66
000045,上证小盘,4733.79
000046,上证中小,4392.00
000047,上证全指,3442.26
000048,责任指数,1418.43
000049,上证民企,1582.59
000050,50等权,2093.95
000051,180等权,8184.75
000052,50基本,2857.96
000053,180基本,11862.68
000054,上证海外,1429.85
000055,上证地企,1420.84
000056,上证国企,1145.08
000057,全指成长,3268.03
000058,全指价值,4513.41
000059,全R成长,2736.89
000060,全R价值,4122.93
000061,沪企债30,178.56
000062,上证沪企,1943.10
000063,上证周期,3677.42
000064,非周期,3082.11
000065,上证龙头,3199.84
000066,上证商品,2586.51
000067,上证新兴,6857.85
000068,上证资源,2840.24
000069,消费80,4658.24
000070,能源等权,2498.37
000071,材料等权,3202.60
000072,工业等权,2692.35
000073,可选等权,3083.07
000074,消费等权,6853.88
000075,医药等权,7000.75
000076,金融等权,5749.22
000077,信息等权,4398.65
000078,电信等权,3109.45
000079,公用等权,2354.13
000090,上证流通,1244.66
000091,沪财中小,12175.68
000092,资源50,3434.59
000093,180分层,11012.50
000094,上证上游,3145.05
000095,上证中游,2937.66
000096,上证下游,4147.74
000097,高端装备,8438.06
000098,上证F200,5172.85
000099,上证F300,7835.95
000100,上证F500,5756.79
000101,5年信用,248.55
000102,沪投资品,5553.38
000103,沪消费品,7772.17
000104,380能源,1271.49
000105,380材料,3955.54
000106,380工业,4735.83
000107,380可选,5167.80
000108,380消费,11750.90
000109,380医药,9981.35
000110,380金融,4053.51
000111,380信息,8192.43
000112,380电信,4651.67
000113,380公用,2534.47
000114,持续产业,1144.75
000115,380等权,7343.01
000116,信用100,197.81
000117,380成长,3595.82
000118,380价值,8878.21
000119,380R成长,3618.37
000120,380R价值,8276.21
000121,医药主题,8058.95
000122,农业主题,1503.81
000123,180动态,5733.85
000125,180稳定,11463.50
000126,消费50,7890.55
000128,380基本,7859.47
000129,180波动,14808.73
000130,380波动,12204.32
000131,上证高新,2844.55
000132,上证100,5207.14
000133,上证150,5262.40
000134,上证银行,1103.01
000135,180高贝,5306.50
000136,180低贝,11900.11
000137,380高贝,4652.65
000138,380低贝,7317.84
000139,上证转债,390.68
000141,380动态,3197.88
000142,380稳定,8567.85
000145,优势资源,5495.57
000146,优势制造,6242.82
000147,优势消费,6747.95
000148,消费领先,8730.72
000149,180红利,4050.37
000150,380红利,11416.58
