code,name,index
777000,IF2512多单持仓排行,84065
777001,IF2512空单持仓排行,89824
778000,中信证券多单持仓,12518
778001,中信证券空单持仓,18317
000001,上证指数,3873.32
000002,Ａ股指数,4061.03
000003,Ｂ股指数,248.77
000004,工业指数,3488.94
000005,商业指数,2821.63
000006,地产指数,4265.63
000007,公用指数,4652.89
000008,综合指数,3600.74
000009,上证380,6278.08
000010,上证180,9838.45
000011,基金指数,7113.37
000012,国债指数,224.67
000015,红利指数,3006.03
000016,上证50,2977.03
000017,新综指,3274.03
000018,180金融,5791.79
000019,治理指数,1213.91
000020,中型综指,1634.93
000021,180治理,1061.79
000022,沪公司债,253.50
000025,180基建,1793.38
000026,180资源,5151.11
000027,180运输,751.11
000028,180成长,3793.86
000029,180价值,4356.68
000030,180R成长,2514.82
000031,180R价值,3202.36
000032,上证能源,1914.35
000033,上证材料,3334.06
000034,上证工业,2193.51
000035,上证可选,2925.38
000036,上证消费,10824.07
000037,上证医药,6531.17
000038,上证金融,5772.73
000039,上证信息,5376.96
000040,上证电信,3885.25
000041,上证公用,2596.30
000042,上证央企,1791.66
000043,超大盘,2577.33
000044,上证中盘,4463.16
000045,上证小盘,5506.76
000046,上证中小,4961.42
000047,上证全指,3838.30
000048,责任指数,1438.81
000049,上证民企,1979.49
000050,50等权,2375.43
000051,180等权,9131.29
000052,50基本,2964.08
000053,180基本,12371.94
000054,上证海外,1561.42
000055,上证地企,1530.87
000056,上证国企,1220.73
000057,全指成长,3733.29
000058,全指价值,4617.93
000059,全R成长,3239.93
000060,全R价值,4365.44
000061,沪企债30,178.21
000062,上证沪企,2041.29
000063,上证周期,3900.28
000064,非周期,3529.45
000065,上证龙头,3521.56
000066,上证商品,3326.91
000067,上证新兴,8616.40
000068,上证资源,3767.61
000069,消费80,4927.21
000070,能源等权,2599.12
000071,材料等权,4455.15
000072,工业等权,2939.50
000073,可选等权,3419.97
000074,消费等权,7014.80
000075,医药等权,7080.52
000076,金融等权,5612.81
000077,信息等权,5921.16
000078,电信等权,3278.17
000079,公用等权,2550.83
000090,上证流通,1404.77
000091,沪财中小,14196.68
000092,资源50,4521.25
000093,180分层,11882.00
000094,上证上游,4227.64
000095,上证中游,3730.88
000096,上证下游,4224.77
000097,高端装备,10989.76
000098,上证F200,5413.88
000099,上证F300,8819.51
000100,上证F500,6095.61
000101,5年信用,251.32
000102,沪投资品,7224.55
000103,沪消费品,8078.68
000104,380能源,1273.23
000105,380材料,4997.97
000106,380工业,5598.66
000107,380可选,5552.93
000108,380消费,12001.08
000109,380医药,9904.56
000110,380金融,4193.98
000111,380信息,9379.83
000112,380电信,5727.51
000113,380公用,2952.03
000114,持续产业,1237.04
000115,380等权,8323.23
000116,信用100,198.70
000117,380成长,4163.95
000118,380价值,9822.10
000119,380R成长,4150.60
000120,380R价值,9286.79
000121,医药主题,8169.53
000122,农业主题,1606.77
000123,180动态,6870.44
000125,180稳定,11796.91
000126,消费50,8180.13
000128,380基本,8770.59
000129,180波动,15155.12
000130,380波动,13111.32
000131,上证高新,3540.16
000132,上证100,5827.89
000133,上证150,6547.98
000134,上证银行,1033.10
000135,180高贝,6104.95
000136,180低贝,12771.15
000137,380高贝,5593.70
000138,380低贝,8048.37
000139,上证转债,420.60
000141,380动态,3712.99
000142,380稳定,9539.67
000145,优势资源,7605.09
000146,优势制造,7503.70
000147,优势消费,6811.92
000148,消费领先,9421.03
000149,180红利,3986.44
000150,380红利,11464.80
000151,上国红利,1527.28
000152,上央红利,2845.45
000153,上民红利,3050.45
000155,市值百强,3225.33
000158,上证环保,1281.74
000159,沪股通,3563.42
000160,沪新丝路,2044.67
000161,沪中国造,1667.31
000162,沪互联+,3532.47
000170,50AH优选,6111.65
000300,沪深300,4552.18
000510,中证A500,5486.31
000680,科创综指,1583.91
000681,科创价格,1528.91
000682,科创信息,1936.98
000683,科创生物,1110.01
000685,科创芯片,2539.52
000687,科创高装,1220.38
000688,科创50,1325.83
000689,科创材料,1122.21
000690,科创成长,1804.88
000691,科创ESG,1391.53
000692,科创新能,1118.39
000693,科创机械,1334.45
000695,科长三角,970.21
000697,科大湾区,1271.09
000698,科创100,1376.34
000699,科创200,1263.12
000802,500沪市,7259.46
000814,细分医药,8605.80
000819,有色金属,8489.62
000823,800有色,9842.60
000827,中证环保,1852.63
000847,腾讯济安,3419.88
000849,300非银,10666.40
000851,百发100,19622.20
000852,中证1000,7312.00
000853,CSSW丝路,1628.41
000854,500原料,5399.58
000856,500工业,7029.18
000857,500医药,10422.28
000858,500信息,9932.69
000860,结构调整,1183.82
000863,CS精准医,2705.13
000865,上海国企,1473.17
000867,港中小企,2688.64
000869,HK银行,4282.04
000888,上证收益,4426.49
000891,新兴综指,1817.98
000901,小康指数,6244.69
000903,中证A100,4430.12
000905,中证500,7082.89
000906,中证800,4975.57
000913,300医药,8453.53
000914,300金融,6564.45
000928,中证能源,2895.14
000932,中证消费,15332.52
000933,中证医药,8276.66
000934,中证金融,6132.80
000935,中证信息,6224.66
000974,800金融,6878.60
000982,500等权,8642.71
000986,全指能源,2294.61
000987,全指材料,4580.84
000989,全指可选,5400.90
000991,全指医药,8942.02
000992,全指金融,5858.64
000993,全指信息,8223.13
399001,深证成指,13147.39
399002,深成指R,17641.43
399003,成份Ｂ指,8325.80
399004,深证100R,8212.32
399005,中小100,7947.12
399006,创业板指,3163.67
399007,深证300,5563.68
399008,中小300,1588.33
399009,深证200,5016.62
399010,深证700,8446.69
399011,深证1000,6357.34
399012,创业300,4427.11
399013,深市精选,5336.53
399015,中小创新,2842.30
399016,深证创新,5591.03
399017,SME创新,4722.08
399018,创业创新,5696.80
399019,创业200,4369.49
399020,创业小盘,1700.35
399030,碳科技30,4533.47
399050,创新引擎,2893.70
399060,碳科技60,3379.12
399088,深创100,4943.27
399100,新指数,11596.14
399101,中小综指,13968.18
399102,创业板综,3831.12
399103,乐富指数,8945.74
399106,深证综指,2457.15
399107,深证Ａ指,2570.82
399108,深证Ｂ指,1266.83
399231,农林指数,1374.82
399232,采矿指数,3819.03
399233,制造指数,3388.42
399234,水电指数,918.54
399235,建筑指数,1057.94
399236,批零指数,1546.05
399237,运输指数,1098.23
399239,IT指数,1982.27
399240,金融指数,1558.27
399241,地产指数,1207.48
399242,商务指数,1321.98
399243,科研指数,1408.76
399244,公共指数,606.92
399248,文化指数,927.66
399258,绿色低碳,4380.90
399259,创业低碳,4847.28
399260,先进制造,3774.29
399261,创业制造,6234.53
399262,数字经济,2787.14
399263,创业数字,3229.95
399264,创业软件,1386.80
399265,创新药械,1052.17
399266,创新能源,3540.70
399267,专精特新,2157.01
399268,深小巨人,2020.03
399269,创质量,7996.93
399274,深新基建,5911.95
399275,创医药,2652.29
399276,创科技,8036.43
399277,公共健康,2698.31
399278,长江100,2080.20
399279,云科技50,4808.81
399280,生物50,2089.85
399281,电子50,4420.08
399282,大数据50,4922.84
399283,机器人50,4189.09
399284,AI 50,3672.74
399285,物联网50,6082.10
399286,区块链50,3876.54
399289,碳中和债,120.98
399290,深转交债,188.24
399291,创精选88,4390.14
399292,民企发展,1452.13
399293,创业大盘,6443.09
399294,中小创Q,3579.58
399295,创价值,5294.40
399296,创成长,6178.10
399297,新浪100,5977.40
399298,深信中高,213.55
399299,深信中低,246.12
399300,沪深300,4552.18
399301,深信用债,217.41
399302,深公司债,220.29
399303,国证2000,9571.37
399306,深证ETF,1799.19
399307,深证转债,349.43
399310,国证A50,7944.01
399311,国证1000,4824.88
399312,国证300,5346.83
399313,巨潮100,5393.17
399314,巨潮大盘,5049.88
399315,巨潮中盘,4556.62
399316,巨潮小盘,5719.12
399317,国证Ａ指,6642.04
399318,国证Ｂ指,5065.21
399319,资源优势,3118.57
399320,国证服务,2156.37
399321,国证红利,7650.86
399322,国证治理,10336.93
399324,深证红利,9048.45
399326,成长40,6164.69
399328,深证治理,11014.72
399330,深证100,5780.56
399333,中小100R,9695.17
399335,深证央企,4084.98
399337,深证民营,6540.14
399339,深证科技,8796.71
399341,深证责任,1630.02
399344,深证300R,7340.21
399346,深证成长,4429.73
399348,深证价值,6344.48
399350,皖江30,2888.05
399351,创新示范,10343.40
399352,深企综指,10527.88
399353,国证物流,2097.15
399354,分析师指数,8253.23
399355,长三角,3590.26
399356,珠三角,10188.75
399357,环渤海,3585.73
399358,国证环保,5516.23
399359,国证基建,2657.98
399360,新硬件,7450.40
399361,在线消费,3716.78
399362,民企100,8621.89
399363,国证算力,9136.68
399364,消费100,10671.48
399365,国证粮食,13176.02
399366,能源金属,2531.58
399367,1000地产,2559.20
399368,国证军工,7691.70
399369,国证责任,1508.01
399370,国证成长,4941.89
399371,国证价值,7023.50
399372,大盘成长,5212.01
399373,大盘价值,8437.18
399374,中盘成长,4414.61
399375,中盘价值,5654.18
399376,小盘成长,5977.72
399377,小盘价值,7479.94
399378,ESG 300,2855.14
399379,国证基金,9076.31
399380,国证ETF,1797.24
399381,1000能源,3006.11
399382,1000材料,3479.91
399383,1000工业,2922.28
399384,1000可选,4065.50
399385,1000消费,9385.57
399386,1000医药,5830.37
399387,1000金融,5523.24
399388,1000信息,6198.47
399389,国证通信,7941.59
399390,1000公用,2658.79
399391,投资时钟,3305.07
399392,国证新兴,2912.50
399393,国证地产,3114.57
399394,国证医药,8731.63
399395,国证有色,8836.60
399396,国证食品,17690.23
399397,国证文化,2216.63
399398,绩效指数,10578.78
399399,中经GDP,8105.43
399400,大中盘,4102.54
399401,中小盘,4592.87
399402,周期100,3698.08
399403,防御100,8817.28
399405,大盘高贝,3080.84
399406,中盘低波,13323.09
399407,中盘高贝,2997.22
399408,小盘低波,14973.32
399409,小盘高贝,6080.89
399410,苏州率先,2818.20
399411,红利100,3424.03
399412,国证新能,2934.90
399413,国证转债,178.83
399415,I100,6895.32
399416,I300,4678.85
399417,新能源车,3774.97
399418,数据要素,4032.16
