code,name,index
777020,IH2505多单持仓排行,15147
777021,IH2505空单持仓排行,15369
777000,IF2505多单持仓排行,40531
777001,IF2505空单持仓排行,41766
777010,IC2505多单持仓排行,41077
777011,IC2505空单持仓排行,41846
000001,上证指数,3295.06
000002,Ａ股指数,3453.35
000003,Ｂ股指数,256.16
000004,工业指数,2828.79
000005,商业指数,2598.65
000006,地产指数,4665.22
000007,公用指数,4556.80
000008,综合指数,3189.01
000009,上证380,5323.12
000010,上证180,8406.30
000011,基金指数,6775.54
000012,国债指数,224.48
000015,红利指数,3058.88
000016,上证50,2648.81
000017,新综指,2784.55
000018,180金融,5356.90
000019,治理指数,1108.24
000020,中型综指,1229.78
000021,180治理,980.21
000022,沪公司债,249.07
000025,180基建,1851.07
000026,180资源,3629.85
000027,180运输,761.39
000028,180成长,3150.44
000029,180价值,4104.60
000030,180R成长,2048.91
000031,180R价值,2962.86
000032,上证能源,1793.29
000033,上证材料,2294.06
000034,上证工业,1993.99
000035,上证可选,2695.27
000036,上证消费,11753.31
000037,上证医药,5789.13
000038,上证金融,5341.68
000039,上证信息,3696.79
000040,上证电信,3575.11
000041,上证公用,2525.71
000042,上证央企,1701.55
000043,超大盘,2108.30
000044,上证中盘,3822.05
000045,上证小盘,4529.95
000046,上证中小,4169.45
000047,上证全指,3310.56
000048,责任指数,1367.68
000049,上证民企,1567.91
000050,50等权,2046.75
000051,180等权,7902.10
000052,50基本,2744.00
000053,180基本,11302.97
000054,上证海外,1342.70
000055,上证地企,1353.16
000056,上证国企,1104.17
000057,全指成长,3236.38
000058,全指价值,4261.55
000059,全R成长,2681.29
000060,全R价值,3905.34
000061,沪企债30,177.48
000062,上证沪企,1814.26
000063,上证周期,3404.38
000064,非周期,3075.29
000065,上证龙头,3154.65
000066,上证商品,2510.54
000067,上证新兴,6556.31
000068,上证资源,2716.60
000069,消费80,4700.17
000070,能源等权,2525.48
000071,材料等权,3084.24
000072,工业等权,2605.64
000073,可选等权,3060.61
000074,消费等权,7252.32
000075,医药等权,6720.41
000076,金融等权,5194.52
000077,信息等权,4241.57
000078,电信等权,3024.00
000079,公用等权,2392.16
000090,上证流通,1187.98
000091,沪财中小,11338.81
000092,资源50,3325.98
000093,180分层,10903.20
000094,上证上游,2986.24
000095,上证中游,2829.95
000096,上证下游,4188.38
000097,高端装备,8065.79
000098,上证F200,4961.83
000099,上证F300,7556.09
000100,上证F500,5526.54
000101,5年信用,247.06
000102,沪投资品,5413.68
000103,沪消费品,7805.51
000104,380能源,1269.02
000105,380材料,3835.48
000106,380工业,4537.21
000107,380可选,5158.19
000108,380消费,12255.88
000109,380医药,9574.34
000110,380金融,3694.20
000111,380信息,7668.92
000112,380电信,4357.96
000113,380公用,2626.30
000114,持续产业,1123.40
000115,380等权,7046.78
000116,信用100,196.76
000117,380成长,3469.48
000118,380价值,8776.59
000119,380R成长,3456.00
000120,380R价值,8027.10
000121,医药主题,7808.58
000122,农业主题,1478.01
000123,180动态,5452.75
000125,180稳定,11109.94
000126,消费50,8181.15
000128,380基本,7703.74
000129,180波动,14321.87
000130,380波动,11981.03
000131,上证高新,2723.68
000132,上证100,5105.20
000133,上证150,4759.07
000134,上证银行,1006.16
000135,180高贝,4959.30
000136,180低贝,11406.50
000137,380高贝,4301.98
000138,380低贝,7187.25
000139,上证转债,372.09
000141,380动态,3060.81
000142,380稳定,8299.56
000145,优势资源,5229.90
000146,优势制造,5995.66
000147,优势消费,6842.38
000148,消费领先,8551.78
000149,180红利,3858.42
000150,380红利,11647.59
000151,上国红利,1523.47
000152,上央红利,2688.36
000153,上民红利,2969.73
000155,市值百强,2811.96
000158,上证环保,1051.99
000159,沪股通,3034.76
000160,沪新丝路,1725.01
000161,沪中国造,1383.13
000162,沪互联+,3009.40
000170,50AH优选,5177.21
000300,沪深300,3786.99
000510,中证A500,4443.17
000680,科创综指,1161.35
000681,科创价格,1126.79
000682,科创信息,1376.65
000683,科创生物,978.84
000685,科创芯片,1707.01
000687,科创高装,991.92
000688,科创50,1004.57
000689,科创材料,820.17
000690,科创成长,1114.97
000691,科创ESG,1083.98
000692,科创新能,790.43
000693,科创机械,1055.69
000695,科长三角,774.89
000697,科大湾区,994.29
000698,科创100,1004.41
000699,科创200,882.46
000802,500沪市,6052.00
000814,细分医药,7618.30
000819,有色金属,5074.69
000823,800有色,5844.56
000827,中证环保,1320.77
000847,腾讯济安,2826.53
000849,300非银,9128.23
000851,百发100,14914.14
000852,中证1000,5939.50
000853,CSSW丝路,1283.98
000854,500原料,3894.98
000856,500工业,5304.11
000857,500医药,9623.09
000858,500信息,7056.38
000860,结构调整,1107.58
000863,CS精准医,2283.18
000865,上海国企,1316.80
000867,港中小企,2123.30
000869,HK银行,3551.32
000888,上证收益,3686.01
000891,新兴综指,1345.29
000901,小康指数,5661.68
000903,中证A100,3628.53
000905,中证500,5627.18
000906,中证800,4089.44
000913,300医药,7702.18
000914,300金融,6086.17
000928,中证能源,2595.51
000932,中证消费,16239.99
000933,中证医药,7602.23
000934,中证金融,5673.38
000935,中证信息,4428.33
000974,800金融,6328.32
000982,500等权,7026.06
000986,全指能源,2098.95
000987,全指材料,3172.23
000989,全指可选,5174.01
000991,全指医药,8203.23
000992,全指金融,5420.37
