code,name,index
777020,IH2508多单持仓排行,7717
777021,IH2508空单持仓排行,8199
777000,IF2508多单持仓排行,16297
777001,IF2508空单持仓排行,15988
777010,IC2508多单持仓排行,11629
777011,IC2508空单持仓排行,12070
000001,上证指数,3696.77
000002,Ａ股指数,3875.09
000003,Ｂ股指数,267.28
000004,工业指数,3232.22
000005,商业指数,2925.81
000006,地产指数,4663.65
000007,公用指数,4646.42
000008,综合指数,3539.12
000009,上证380,6063.45
000010,上证180,9235.48
000011,基金指数,7025.14
000012,国债指数,225.59
000015,红利指数,3096.59
000016,上证50,2832.88
000017,新综指,3124.34
000018,180金融,5966.84
000019,治理指数,1172.89
000020,中型综指,1526.67
000021,180治理,1029.71
000022,沪公司债,251.80
000025,180基建,1831.00
000026,180资源,4191.39
000027,180运输,753.01
000028,180成长,3451.71
000029,180价值,4455.53
000030,180R成长,2263.89
000031,180R价值,3216.19
000032,上证能源,1855.67
000033,上证材料,2741.09
000034,上证工业,2144.44
000035,上证可选,2832.32
000036,上证消费,11129.63
000037,上证医药,6980.16
000038,上证金融,5948.06
000039,上证信息,4347.90
000040,上证电信,3769.10
000041,上证公用,2487.29
000042,上证央企,1785.19
000043,超大盘,2355.78
000044,上证中盘,4282.47
000045,上证小盘,5211.62
000046,上证中小,4730.11
000047,上证全指,3656.37
000048,责任指数,1438.33
000049,上证民企,1735.84
000050,50等权,2219.53
000051,180等权,8656.47
000052,50基本,2915.20
000053,180基本,12251.14
000054,上证海外,1497.82
000055,上证地企,1495.63
000056,上证国企,1168.79
000057,全指成长,3480.44
000058,全指价值,4622.42
000059,全R成长,2967.74
000060,全R价值,4304.06
000061,沪企债30,178.31
000062,上证沪企,2033.51
000063,上证周期,3793.56
000064,非周期,3306.90
000065,上证龙头,3439.06
000066,上证商品,2935.18
000067,上证新兴,7594.96
000068,上证资源,3173.46
000069,消费80,4973.01
000070,能源等权,2645.38
000071,材料等权,3747.44
000072,工业等权,2815.62
000073,可选等权,3289.00
000074,消费等权,7083.70
000075,医药等权,7819.52
000076,金融等权,5838.37
000077,信息等权,4854.15
000078,电信等权,3168.31
000079,公用等权,2423.85
000090,上证流通,1343.97
000091,沪财中小,13797.59
000092,资源50,3843.21
000093,180分层,11527.54
000094,上证上游,3465.59
000095,上证中游,3252.09
000096,上证下游,4352.68
000097,高端装备,9334.20
000098,上证F200,5373.49
000099,上证F300,8482.99
000100,上证F500,6018.95
000101,5年信用,249.54
000102,沪投资品,6168.88
000103,沪消费品,8408.90
000104,380能源,1330.69
000105,380材料,4577.32
000106,380工业,5149.28
000107,380可选,5459.33
000108,380消费,12367.26
000109,380医药,11265.36
000110,380金融,4467.53
000111,380信息,8747.90
000112,380电信,5146.52
000113,380公用,2707.33
000114,持续产业,1164.84
000115,380等权,8070.62
000116,信用100,198.51
000117,380成长,3925.10
000118,380价值,9521.83
000119,380R成长,3989.51
000120,380R价值,9016.17
000121,医药主题,8990.29
000122,农业主题,1587.87
000123,180动态,6327.75
000125,180稳定,11598.49
000126,消费50,8104.44
000128,380基本,8517.36
000129,180波动,15115.87
000130,380波动,12952.91
000131,上证高新,3637.08
000132,上证100,5558.24
000133,上证150,6039.96
000134,上证银行,1071.11
000135,180高贝,5829.17
000136,180低贝,11966.66
000137,380高贝,5349.96
000138,380低贝,7813.82
000139,上证转债,416.64
000141,380动态,3593.49
000142,380稳定,9173.20
000145,优势资源,6267.57
000146,优势制造,6866.53
000147,优势消费,7036.85
000148,消费领先,9364.84
000149,180红利,4091.55
000150,380红利,11868.97
000151,上国红利,1562.09
000152,上央红利,2847.15
000153,上民红利,3099.60
000155,市值百强,3070.64
000158,上证环保,1193.12
000159,沪股通,3404.58
000160,沪新丝路,1905.33
000161,沪中国造,1593.51
000162,沪互联+,3607.03
000170,50AH优选,5879.83
000300,沪深300,4202.35
000510,中证A500,4985.83
000680,科创综指,1423.15
000681,科创价格,1374.78
000682,科创信息,1538.04
000683,科创生物,1246.10
000685,科创芯片,1955.94
000687,科创高装,1167.11
000688,科创50,1101.29
000689,科创材料,993.40
000690,科创成长,1390.59
000691,科创ESG,1195.29
000692,科创新能,996.10
000693,科创机械,1276.66
000695,科长三角,880.29
000697,科大湾区,1186.80
000698,科创100,1259.00
000699,科创200,1202.60
000802,500沪市,6847.81
000814,细分医药,9096.17
000819,有色金属,6460.95
000823,800有色,7397.14
000827,中证环保,1491.19
000847,腾讯济安,3355.37
000849,300非银,11119.06
000851,百发100,18402.84
000852,中证1000,7117.50
000853,CSSW丝路,1428.16
000854,500原料,4735.70
000856,500工业,6187.99
000857,500医药,11204.76
000858,500信息,8523.47
000860,结构调整,1162.44
000863,CS精准医,2989.70
000865,上海国企,1461.45
000867,港中小企,2846.41
000869,HK银行,4067.77
000888,上证收益,4205.45
000891,新兴综指,1643.89
000901,小康指数,6122.53
000903,中证A100,3970.69
000905,中证500,6568.57
000906,中证800,4598.84
000913,300医药,9058.12
000914,300金融,6835.34
000928,中证能源,2742.79
000932,中证消费,15952.14
000933,中证医药,8893.99
000934,中证金融,6421.85
000935,中证信息,5269.29
000974,800金融,7190.21
000982,500等权,8112.50
000986,全指能源,2203.88
000987,全指材料,3807.95
000989,全指可选,5313.76
000991,全指医药,9687.38
000992,全指金融,6129.83
000993,全指信息,7011.48
399001,深证成指,11634.67
399002,深成指R,15555.54
399003,成份Ｂ指,8742.46
399004,深证100R,7103.57
399005,中小100,7117.65
399006,创业板指,2534.22
399007,深证300,4868.57
399008,中小300,1455.93
399009,深证200,4448.26
399010,深证700,8254.00
399011,深证1000,5760.03
399012,创业300,3767.55
399013,深市精选,5014.71
399015,中小创新,2856.53
399016,深证创新,4929.98
399017,SME创新,4433.11
399018,创业创新,5183.30
399019,创业200,4354.37
399020,创业小盘,1733.80
399030,碳科技30,3333.16
399050,创新引擎,2696.07
399060,碳科技60,2802.96
399088,深创100,4076.59
399100,新指数,10784.04
399101,中小综指,13140.08
399102,创业板综,3455.57
399103,乐富指数,8247.98
399106,深证综指,2300.77
399107,深证Ａ指,2406.87
399108,深证Ｂ指,1321.25
399231,农林指数,1323.29
399232,采矿指数,3021.49
399233,制造指数,3001.29
399234,水电指数,900.27
399235,建筑指数,1043.99
399236,批零指数,1418.95
399237,运输指数,1198.06
399238,餐饮指数,1351.82
399239,IT指数,2104.02
399240,金融指数,1687.57
399241,地产指数,1232.19
399242,商务指数,1287.91
399243,科研指数,1550.77
399244,公共指数,595.03
399248,文化指数,946.33
399249,综企指数,2415.29
399258,绿色低碳,3528.96
399259,创业低碳,3805.28
399260,先进制造,3009.14
399261,创业制造,4337.87
399262,数字经济,2260.72
399263,创业数字,2506.67
399264,创业软件,1562.25
399265,创新药械,1174.03
399266,创新能源,2615.11
399267,专精特新,2033.50
399268,深小巨人,1879.41
399269,创质量,5804.50
399274,深新基建,4643.05
399275,创医药,2972.27
399276,创科技,5889.61
399277,公共健康,2908.64
399278,长江100,1793.26
399279,云科技50,3806.14
399280,生物50,2288.80
399281,电子50,3804.28
399282,大数据50,5235.27
399283,机器人50,3884.42
399284,AI 50,3603.96
399285,物联网50,4778.04
399286,区块链50,4097.72
399289,碳中和债,119.97
399290,深转交债,181.39
399291,创精选88,4162.69
399292,民企发展,1302.31
399293,创业大盘,4981.90
399294,中小创Q,3014.42
399295,创价值,4852.19
399296,创成长,5174.71
399297,新浪100,5810.48
399298,深信中高,212.55
399299,深信中低,244.58
399300,沪深300,4202.35
399301,深信用债,216.39
399302,深公司债,220.45
399303,国证2000,9374.51
399306,深证ETF,1654.22
399307,深证转债,342.99
399310,国证A50,6982.41
399311,国证1000,4460.79
399312,国证300,4795.78
399313,巨潮100,5035.27
399314,巨潮大盘,4662.17
399315,巨潮中盘,4153.28
399316,巨潮小盘,5397.49
399317,国证Ａ指,6231.38
399318,国证Ｂ指,5357.72
399319,资源优势,2612.95
399320,国证服务,2151.74
399321,国证红利,7638.73
399322,国证治理,9231.89
399324,深证红利,8868.59
399326,成长40,4793.81
399328,深证治理,9368.91
399330,深证100,5023.26
399333,中小100R,8647.08
399335,深证央企,4033.48
399337,深证民营,5289.76
399339,深证科技,7578.19
399341,深证责任,1555.47
399344,深证300R,6397.33
399346,深证成长,3391.97
399348,深证价值,6167.31
399350,皖江30,2365.44
399351,创新示范,9859.68
399352,深企综指,10136.69
399353,国证物流,2151.92
399354,分析师指数,7752.88
399355,长三角,3595.24
399356,珠三角,9945.18
399357,环渤海,3161.28
399358,国证环保,4535.13
399359,国证基建,2720.91
399360,新硬件,6923.13
399361,在线消费,3724.98
399362,民企100,7167.89
399363,国证算力,6688.15
399364,消费100,9322.11
399365,国证粮食,12217.51
399366,能源金属,2006.24
399367,1000地产,2857.17
399368,国证军工,8218.02
399369,国证责任,1492.49
399370,国证成长,4187.66
399371,国证价值,6885.45
399372,大盘成长,4336.89
399373,大盘价值,8450.65
399374,中盘成长,3774.22
399375,中盘价值,5294.96
399376,小盘成长,5353.86
399377,小盘价值,7126.97
399378,ESG 300,2590.21
399379,国证基金,8491.54
399380,国证ETF,1675.47
399381,1000能源,2854.55
399382,1000材料,2881.76
399383,1000工业,2546.56
399384,1000可选,3972.38
399385,1000消费,9698.42
399386,1000医药,6292.16
399387,1000金融,5771.54
399388,1000信息,5346.15
399389,国证通信,5745.03
399390,1000公用,2561.04
399391,投资时钟,3230.42
399392,国证新兴,2653.68
399393,国证地产,3328.95
399394,国证医药,9353.99
399395,国证有色,6701.28
399396,国证食品,18409.71
399397,国证文化,2168.44
399398,绩效指数,10576.10
399399,中经GDP,7514.92
399400,大中盘,3774.63
399401,中小盘,4254.78
399402,周期100,3307.21
399403,防御100,8048.54
399405,大盘高贝,2555.18
399406,中盘低波,12877.64
399407,中盘高贝,2602.71
399408,小盘低波,14663.93
399409,小盘高贝,5593.19
399410,苏州率先,2320.53
399411,红利100,3458.71
399412,国证新能,2393.60
399413,国证转债,176.28
399415,I100,6741.77
399416,I300,4500.14
399417,新能源车,3004.62
399418,数据要素,4170.52
399419,国证高铁,2091.55
399420,国证保证,1613.88
399422,中关村A,3326.07
399423,中关村50,2640.34
399428,国证定增,3991.65
399429,新丝路,1405.79
399431,国证银行,8236.21
399432,智能汽车,5248.83
399433,国证交运,1697.12
399434,数字传媒,2154.33
399435,国证农牧,3949.95
399436,绿色煤炭,3845.36
399437,证券龙头,7221.03
399438,绿色电力,1978.94
399439,国证油气,1691.25
399440,国证钢铁,1349.35
399441,生物医药,2412.75
399481,企债指数,128.04
399550,央视50,7727.88
399551,央视创新,8721.46
399552,央视成长,8051.79
399553,央视回报,7020.45
399554,央视治理,7527.35
399555,央视责任,5292.85
399556,央视生态,2437.40
399557,央视文化,1832.44
399602,中小成长,1081.80
399604,中小价值,1961.24
399606,创业板R,2803.34
399608,科技100,3412.58
399610,TMT50,7344.04
399611,中创100R,2636.12
399612,中创100,2240.19
399613,深证能源,3097.46
399614,深证材料,2903.03
399615,深证工业,3398.12
399616,深证可选,6415.72
399617,深证消费,9713.61
399618,深证医药,8904.97
399619,深证金融,7524.38
399620,深证信息,4877.38
399621,深证电信,7471.56
399622,深证公用,1671.94
399623,中小基础,7977.88
399624,中创400,2316.57
399625,中创500,2069.49
399626,中创成长,1604.10
399627,中创价值,2297.65
399628,700成长,2196.93
399629,700价值,2807.49
399630,1000成长,1443.84
