code,name,index
777000,IF2512多单持仓排行,91780
777001,IF2512空单持仓排行,97239
778000,中信证券多单持仓,13813
778001,中信证券空单持仓,19782
000001,上证指数,3900.50
000002,Ａ股指数,4089.55
000003,Ｂ股指数,248.86
000004,工业指数,3522.58
000005,商业指数,2842.53
000006,地产指数,4321.13
000007,公用指数,4691.00
000008,综合指数,3603.95
000009,上证380,6333.87
000010,上证180,9907.73
000011,基金指数,7122.16
000012,国债指数,224.45
000015,红利指数,3027.93
000016,上证50,2988.64
000017,新综指,3297.02
000018,180金融,5796.93
000019,治理指数,1216.96
000020,中型综指,1658.66
000021,180治理,1063.17
000022,沪公司债,253.48
000025,180基建,1797.77
000026,180资源,5178.25
000027,180运输,755.23
000028,180成长,3818.95
000029,180价值,4360.81
000030,180R成长,2535.95
000031,180R价值,3211.95
000032,上证能源,1919.30
000033,上证材料,3362.47
000034,上证工业,2208.18
000035,上证可选,2953.05
000036,上证消费,10888.89
000037,上证医药,6543.36
000038,上证金融,5773.87
000039,上证信息,5480.42
000040,上证电信,3894.04
000041,上证公用,2601.22
000042,上证央企,1799.05
000043,超大盘,2592.36
000044,上证中盘,4497.49
000045,上证小盘,5562.23
000046,上证中小,5005.09
000047,上证全指,3863.59
000048,责任指数,1444.64
000049,上证民企,2002.16
000050,50等权,2395.01
000051,180等权,9205.25
000052,50基本,2967.18
000053,180基本,12412.50
000054,上证海外,1565.54
000055,上证地企,1534.01
000056,上证国企,1223.48
000057,全指成长,3754.53
000058,全指价值,4629.57
000059,全R成长,3267.06
000060,全R价值,4386.97
000061,沪企债30,178.22
000062,上证沪企,2055.98
000063,上证周期,3906.15
000064,非周期,3559.16
000065,上证龙头,3555.56
000066,上证商品,3361.89
000067,上证新兴,8698.10
000068,上证资源,3799.30
000069,消费80,4948.66
000070,能源等权,2617.86
000071,材料等权,4510.89
000072,工业等权,2958.99
000073,可选等权,3463.05
000074,消费等权,7109.21
000075,医药等权,7103.03
000076,金融等权,5625.88
000077,信息等权,5994.05
000078,电信等权,3271.75
000079,公用等权,2555.63
000090,上证流通,1416.41
000091,沪财中小,14414.58
000092,资源50,4557.63
000093,180分层,11991.42
000094,上证上游,4248.32
000095,上证中游,3774.02
000096,上证下游,4248.06
000097,高端装备,11087.99
000098,上证F200,5441.61
000099,上证F300,8912.27
000100,上证F500,6132.22
000101,5年信用,251.31
000102,沪投资品,7273.64
000103,沪消费品,8131.76
000104,380能源,1279.97
000105,380材料,5033.29
000106,380工业,5644.74
000107,380可选,5627.18
000108,380消费,12134.77
000109,380医药,9977.24
000110,380金融,4222.27
000111,380信息,9488.03
000112,380电信,5764.74
000113,380公用,2969.11
000114,持续产业,1241.32
000115,380等权,8404.51
000116,信用100,198.69
000117,380成长,4201.83
000118,380价值,9901.28
000119,380R成长,4189.06
000120,380R价值,9365.38
000121,医药主题,8205.79
000122,农业主题,1639.47
000123,180动态,6952.10
000125,180稳定,11802.12
000126,消费50,8234.75
000128,380基本,8877.53
000129,180波动,15210.96
000130,380波动,13206.09
000131,上证高新,3569.43
000132,上证100,5876.40
000133,上证150,6636.36
000134,上证银行,1030.12
000135,180高贝,6172.83
000136,180低贝,12794.46
000137,380高贝,5665.32
000138,380低贝,8135.07
000139,上证转债,421.44
000141,380动态,3757.44
000142,380稳定,9592.96
000145,优势资源,7676.47
000146,优势制造,7547.42
000147,优势消费,6842.96
000148,消费领先,9491.28
000149,180红利,3989.90
000150,380红利,11601.77
000151,上国红利,1537.22
000152,上央红利,2860.22
000153,上民红利,3097.97
000155,市值百强,3241.84
000158,上证环保,1292.75
000159,沪股通,3590.73
000160,沪新丝路,2054.96
000161,沪中国造,1683.29
000162,沪互联+,3592.69
000170,50AH优选,6144.09
000300,沪深300,4591.83
000510,中证A500,5532.59
000680,科创综指,1604.56
000681,科创价格,1548.85
000682,科创信息,1966.06
000683,科创生物,1112.93
000685,科创芯片,2583.93
000687,科创高装,1234.17
000688,科创50,1346.70
000689,科创材料,1130.90
000690,科创成长,1810.07
000691,科创ESG,1412.09
000692,科创新能,1138.17
000693,科创机械,1353.07
000695,科长三角,984.17
000697,科大湾区,1284.50
000698,科创100,1392.24
000699,科创200,1276.52
000802,500沪市,7312.11
000814,细分医药,8632.79
000819,有色金属,8553.91
000823,800有色,9920.24
000827,中证环保,1859.30
000847,腾讯济安,3448.18
000849,300非银,10756.62
000851,百发100,19982.75
000852,中证1000,7408.24
000853,CSSW丝路,1638.64
000854,500原料,5460.35
000856,500工业,7068.41
000857,500医药,10515.30
000858,500信息,10072.67
000860,结构调整,1193.08
000863,CS精准医,2711.60
000865,上海国企,1491.56
000867,港中小企,2707.78
000869,HK银行,4240.97
000888,上证收益,4455.35
000891,新兴综指,1841.75
000901,小康指数,6280.92
000903,中证A100,4465.58
000905,中证500,7155.99
000906,中证800,5021.04
000913,300医药,8489.42
000914,300金融,6585.19
000928,中证能源,2903.85
000932,中证消费,15418.40
000933,中证医药,8327.26
000934,中证金融,6159.74
000935,中证信息,6337.16
000974,800金融,6902.39
000982,500等权,8729.28
000986,全指能源,2304.29
000987,全指材料,4618.19
000989,全指可选,5455.56
000991,全指医药,8993.64
000992,全指金融,5887.45
000993,全指信息,8369.89
399001,深证成指,13316.42
399002,深成指R,17868.25
399003,成份Ｂ指,8396.31
399004,深证100R,8325.82
399005,中小100,8030.80
399006,创业板指,3209.00
399007,深证300,5635.16
399008,中小300,1606.89
399009,深证200,5071.73
399010,深证700,8571.96
399011,深证1000,6442.85
399012,创业300,4493.70
399013,深市精选,5404.06
399015,中小创新,2888.42
399016,深证创新,5672.37
