code,name,index
777000,IF2512多单持仓排行,47134
777001,IF2512空单持仓排行,52317
778000,中信证券多单持仓,10030
778001,中信证券空单持仓,12841
000001,上证指数,3870.28
000002,Ａ股指数,4057.88
000003,Ｂ股指数,246.66
000004,工业指数,3489.87
000005,商业指数,2836.67
000006,地产指数,4207.10
000007,公用指数,4668.19
000008,综合指数,3583.18
000009,上证380,6325.74
000010,上证180,9850.60
000011,基金指数,7116.78
000012,国债指数,224.54
000015,红利指数,2998.61
000016,上证50,2991.68
000017,新综指,3271.49
000018,180金融,5889.81
000019,治理指数,1222.67
000020,中型综指,1625.07
000021,180治理,1070.43
000022,沪公司债,253.57
000025,180基建,1786.35
000026,180资源,5153.68
000027,180运输,760.27
000028,180成长,3830.87
000029,180价值,4403.99
000030,180R成长,2524.75
000031,180R价值,3221.15
000032,上证能源,1893.44
000033,上证材料,3378.21
000034,上证工业,2204.87
000035,上证可选,2951.59
000036,上证消费,10950.74
000037,上证医药,6417.39
000038,上证金融,5874.55
000039,上证信息,5351.92
000040,上证电信,3850.89
000041,上证公用,2589.76
000042,上证央企,1783.74
000043,超大盘,2558.71
000044,上证中盘,4481.99
000045,上证小盘,5534.62
000046,上证中小,4983.90
000047,上证全指,3856.25
000048,责任指数,1466.23
000049,上证民企,1964.67
000050,50等权,2379.00
000051,180等权,9180.47
000052,50基本,2995.86
000053,180基本,12468.62
000054,上证海外,1576.46
000055,上证地企,1549.63
000056,上证国企,1230.80
000057,全指成长,3761.44
000058,全指价值,4662.25
000059,全R成长,3248.32
000060,全R价值,4395.36
000061,沪企债30,178.12
000062,上证沪企,2054.91
000063,上证周期,3946.51
000064,非周期,3517.33
000065,上证龙头,3539.89
000066,上证商品,3337.61
000067,上证新兴,8602.95
000068,上证资源,3775.83
000069,消费80,4916.60
000070,能源等权,2562.11
000071,材料等权,4523.77
000072,工业等权,2969.98
000073,可选等权,3448.83
000074,消费等权,7094.18
000075,医药等权,6995.89
000076,金融等权,5693.29
000077,信息等权,5979.85
000078,电信等权,3248.22
000079,公用等权,2545.77
000090,上证流通,1409.04
000091,沪财中小,14174.41
000092,资源50,4555.88
000093,180分层,11886.05
000094,上证上游,4230.17
000095,上证中游,3738.31
000096,上证下游,4226.57
000097,高端装备,11092.27
000098,上证F200,5448.44
000099,上证F300,8864.38
000100,上证F500,6133.40
000101,5年信用,251.40
000102,沪投资品,7231.79
000103,沪消费品,8057.91
000104,380能源,1258.33
000105,380材料,5070.63
000106,380工业,5695.65
000107,380可选,5565.13
000108,380消费,12182.13
000109,380医药,9974.18
000110,380金融,4224.65
000111,380信息,9393.37
000112,380电信,5751.86
000113,380公用,2938.54
