code,name,index
777020,IH2505多单持仓排行,15025
777021,IH2505空单持仓排行,15665
777000,IF2505多单持仓排行,40558
777001,IF2505空单持仓排行,42199
777010,IC2505多单持仓排行,42723
777011,IC2505空单持仓排行,43497
000001,上证指数,3291.43
000002,Ａ股指数,3449.82
000003,Ｂ股指数,255.79
000004,工业指数,2835.11
000005,商业指数,2595.87
000006,地产指数,4676.54
000007,公用指数,4541.53
000008,综合指数,3165.42
000009,上证380,5331.60
000010,上证180,8427.90
000011,基金指数,6759.77
000012,国债指数,224.48
000015,红利指数,3055.56
000016,上证50,2652.81
000017,新综指,2781.49
000018,180金融,5318.10
000019,治理指数,1108.10
000020,中型综指,1233.74
000021,180治理,979.49
000022,沪公司债,248.99
000025,180基建,1851.17
000026,180资源,3697.04
000027,180运输,761.98
000028,180成长,3171.71
000029,180价值,4085.18
000030,180R成长,2059.51
000031,180R价值,2954.94
000032,上证能源,1793.21
000033,上证材料,2331.30
000034,上证工业,1999.06
000035,上证可选,2680.00
000036,上证消费,11810.34
000037,上证医药,5767.06
000038,上证金融,5305.20
000039,上证信息,3755.60
000040,上证电信,3629.48
000041,上证公用,2498.88
000042,上证央企,1702.94
000043,超大盘,2103.41
000044,上证中盘,3820.82
000045,上证小盘,4540.47
000046,上证中小,4173.03
000047,上证全指,3314.39
000048,责任指数,1364.59
000049,上证民企,1573.68
000050,50等权,2055.58
000051,180等权,7911.04
000052,50基本,2736.98
000053,180基本,11272.56
000054,上证海外,1340.33
000055,上证地企,1357.60
000056,上证国企,1106.86
000057,全指成长,3253.55
000058,全指价值,4238.81
000059,全R成长,2697.18
000060,全R价值,3894.43
000061,沪企债30,177.45
000062,上证沪企,1812.60
000063,上证周期,3402.78
000064,非周期,3082.75
000065,上证龙头,3172.52
000066,上证商品,2544.51
000067,上证新兴,6584.65
000068,上证资源,2759.44
000069,消费80,4676.69
000070,能源等权,2529.00
000071,材料等权,3121.86
000072,工业等权,2606.71
000073,可选等权,3040.38
000074,消费等权,7319.98
000075,医药等权,6774.75
000076,金融等权,5159.08
000077,信息等权,4296.39
000078,电信等权,3073.40
000079,公用等权,2352.81
000090,上证流通,1189.11
000091,沪财中小,11152.50
000092,资源50,3359.78
000093,180分层,10935.10
000094,上证上游,3045.28
000095,上证中游,2840.22
000096,上证下游,4200.27
000097,高端装备,8110.79
000098,上证F200,4939.91
000099,上证F300,7534.35
000100,上证F500,5503.49
000101,5年信用,246.98
000102,沪投资品,5492.27
000103,沪消费品,7810.13
000104,380能源,1261.81
000105,380材料,3846.46
000106,380工业,4519.82
000107,380可选,5138.11
000108,380消费,12406.69
000109,380医药,9803.53
000110,380金融,3634.35
000111,380信息,7768.07
