code,name,index
777000,IF2503多单持仓排行,100839
777001,IF2503空单持仓排行,120432
777010,IC2503多单持仓排行,84157
777011,IC2503空单持仓排行,89575
777020,IH2503多单持仓排行,45986
777021,IH2503空单持仓排行,54846
000001,上证指数,3324.21
000002,Ａ股指数,3484.00
000003,Ｂ股指数,262.60
000004,工业指数,2900.60
000005,商业指数,2575.27
000006,地产指数,4632.95
000007,公用指数,4513.23
000008,综合指数,3140.37
000009,上证380,5505.61
000010,上证180,8500.83
000011,基金指数,6994.57
000012,国债指数,223.40
000015,红利指数,2982.06
000016,上证50,2621.22
000017,新综指,2809.11
000018,180金融,5295.30
000019,治理指数,1089.54
000020,中型综指,1290.76
000021,180治理,958.23
000022,沪公司债,248.12
000025,180基建,1823.85
000026,180资源,3454.72
000027,180运输,754.17
000028,180成长,3190.13
000029,180价值,4035.36
000030,180R成长,2078.19
000031,180R价值,2948.62
000032,上证能源,1759.19
000033,上证材料,2278.40
000034,上证工业,2061.78
000035,上证可选,2812.87
000036,上证消费,11185.86
000037,上证医药,5772.82
000038,上证金融,5268.52
000039,上证信息,4147.11
000040,上证电信,3723.61
000041,上证公用,2403.23
000042,上证央企,1689.12
000043,超大盘,2059.54
000044,上证中盘,3899.34
000045,上证小盘,4713.68
000046,上证中小,4291.69
000047,上证全指,3347.39
000048,责任指数,1376.48
000049,上证民企,1658.16
000050,50等权,2066.38
000051,180等权,8038.13
000052,50基本,2706.85
000053,180基本,11230.26
000054,上证海外,1332.36
000055,上证地企,1333.07
000056,上证国企,1071.19
000057,全指成长,3233.77
000058,全指价值,4205.91
000059,全R成长,2735.14
000060,全R价值,3921.22
000061,沪企债30,177.29
000062,上证沪企,1887.50
000063,上证周期,3330.03
000064,非周期,3151.62
000065,上证龙头,3187.95
000066,上证商品,2473.08
000067,上证新兴,7051.03
000068,上证资源,2635.56
000069,消费80,4661.89
000070,能源等权,2533.75
000071,材料等权,3071.54
000072,工业等权,2719.72
000073,可选等权,3230.67
000074,消费等权,7030.48
000075,医药等权,6731.60
000076,金融等权,5081.62
000077,信息等权,4867.61
000078,电信等权,3162.53
000079,公用等权,2282.35
000090,上证流通,1210.98
000091,沪财中小,11606.73
000092,资源50,3266.23
000093,180分层,11065.00
000094,上证上游,2860.61
000095,上证中游,3026.52
000096,上证下游,4187.04
000097,高端装备,8849.14
000098,上证F200,4933.37
000099,上证F300,7821.73
000100,上证F500,5531.02
000101,5年信用,246.14
000102,沪投资品,5490.56
000103,沪消费品,7741.71
000104,380能源,1297.37
000105,380材料,3889.07
000106,380工业,4738.67
000107,380可选,5435.29
000108,380消费,11747.33
000109,380医药,9798.76
000110,380金融,3595.59
000111,380信息,8458.84
000112,380电信,4645.74
000113,380公用,2552.74
000114,持续产业,1152.60
000115,380等权,7302.49
000116,信用100,196.04
000117,380成长,3613.80
000118,380价值,8632.61
000119,380R成长,3649.39
000120,380R价值,8144.17
000121,医药主题,7963.40
000122,农业主题,1422.69
000123,180动态,5653.90
000125,180稳定,10867.06
000126,消费50,8151.17
000128,380基本,7799.86
000129,180波动,14130.60
000130,380波动,11892.68
000131,上证高新,2933.76
000132,上证100,5179.42
000133,上证150,5043.44
000134,上证银行,962.97
000135,180高贝,5250.13
000136,180低贝,11057.60
000137,380高贝,4711.26
000138,380低贝,7056.90
000139,上证转债,377.78
000141,380动态,3253.38
000142,380稳定,8367.41
000145,优势资源,5053.22
000146,优势制造,6438.53
000147,优势消费,6606.49
000148,消费领先,8593.39
000149,180红利,3722.43
000150,380红利,11487.08
000151,上国红利,1490.91
000152,上央红利,2643.62
000153,上民红利,3008.03
000155,市值百强,2814.57
000158,上证环保,1147.65
000159,沪股通,3087.51
000160,沪新丝路,1757.06
000161,沪中国造,1517.14
000162,沪互联+,3246.45
000170,50AH优选,5201.89
000300,沪深300,3885.22
