code,name,index
777000,IF2603多单持仓排行,98099
777001,IF2603空单持仓排行,106916
778000,中信证券多单持仓,15024
778001,中信证券空单持仓,19293
000001,上证指数,4108.57
000002,Ａ股指数,4308.29
000003,Ｂ股指数,266.00
000004,工业指数,3908.51
000005,商业指数,2737.72
000006,地产指数,4248.04
000007,公用指数,4915.90
000008,综合指数,3441.04
000009,上证380,7293.20
000010,上证180,10244.10
000011,基金指数,7058.78
000012,国债指数,226.08
000015,红利指数,3286.28
000016,上证50,2988.45
000017,新综指,3472.88
000018,180金融,5482.68
000019,治理指数,1259.34
000020,中型综指,1777.51
000021,180治理,1095.83
000022,沪公司债,254.87
000025,180基建,1786.18
000026,180资源,6595.35
000027,180运输,809.61
000028,180成长,4037.74
000029,180价值,4340.75
000030,180R成长,2648.03
000031,180R价值,3218.24
000032,上证能源,2506.13
000033,上证材料,4377.25
000034,上证工业,2433.93
000035,上证可选,2756.34
000036,上证消费,10415.59
000037,上证医药,6045.84
000038,上证金融,5453.19
000039,上证信息,5674.51
000040,上证电信,4600.39
000041,上证公用,2701.80
000042,上证央企,1812.63
000043,超大盘,2586.65
000044,上证中盘,4766.68
000045,上证小盘,6323.61
000046,上证中小,5489.91
000047,上证全指,4072.52
000048,责任指数,1457.71
000049,上证民企,2105.64
000050,50等权,2409.39
000051,180等权,9694.57
000052,50基本,2938.30
000053,180基本,12599.45
000054,上证海外,1581.20
000055,上证地企,1612.11
000056,上证国企,1297.86
000057,全指成长,3985.96
000058,全指价值,4745.31
000059,全R成长,3489.35
000060,全R价值,4566.41
000061,沪企债30,178.56
000062,上证沪企,2128.61
000063,上证周期,4001.10
000064,非周期,3670.40
000065,上证龙头,3827.31
000066,上证商品,4485.22
000067,上证新兴,9407.70
000068,上证资源,5048.56
000069,消费80,4591.87
000070,能源等权,3570.55
000071,材料等权,6151.09
000072,工业等权,3365.81
000073,可选等权,3305.62
000074,消费等权,6819.69
000075,医药等权,6611.68
000076,金融等权,5394.10
000077,信息等权,6402.71
000078,电信等权,3986.83
000079,公用等权,2806.15
000090,上证流通,1513.91
000091,沪财中小,16073.19
000092,资源50,6008.34
000093,180分层,12666.59
000094,上证上游,5525.41
000095,上证中游,4264.53
000096,上证下游,4026.73
000097,高端装备,12921.99
000098,上证F200,5636.79
000099,上证F300,9887.86
000100,上证F500,6428.11
000101,5年信用,252.75
000102,沪投资品,8983.84
000103,沪消费品,7466.29
000104,380能源,1684.94
000105,380材料,6747.35
000106,380工业,6815.06
000107,380可选,5325.18
000108,380消费,12571.14
000109,380医药,9535.09
000110,380金融,4122.01
000111,380信息,10905.76
000112,380电信,8007.39
000113,380公用,3403.71
000114,持续产业,1362.27
000115,380等权,9459.05
000116,信用100,199.54
000117,380成长,4619.64
000118,380价值,11215.57
000119,380R成长,4797.65
000120,380R价值,10874.21
000121,医药主题,7624.45
000122,农业主题,1792.34
000123,180动态,7240.80
000125,180稳定,11806.89
000126,消费50,7683.70
000128,380基本,9944.17
000129,180波动,15387.84
000130,380波动,14202.58
000131,上证高新,3806.67
000132,上证100,6343.88
000133,上证150,7503.17
000134,上证银行,969.02
000135,180高贝,6498.42
000136,180低贝,12961.41
000137,380高贝,6479.73
000138,380低贝,8746.33
000139,上证转债,443.28
000141,380动态,4278.51
000142,380稳定,10982.10
000145,优势资源,10278.20
000146,优势制造,8977.51
000147,优势消费,6311.34
000148,消费领先,9093.34
000149,180红利,4177.94
000150,380红利,12644.98
000151,上国红利,1649.03
000152,上央红利,2996.96
000153,上民红利,3418.68
000155,市值百强,3287.14
000158,上证环保,1438.50
000159,沪股通,3836.69
000160,沪新丝路,2560.16
000161,沪中国造,1942.50
000162,沪互联+,3549.79
000170,50AH优选,6170.61
000300,沪深300,4647.69
000510,中证A500,5843.49
000680,科创综指,1748.53
000681,科创价格,1687.70
000682,科创信息,2125.81
000683,科创生物,1003.56
000685,科创芯片,2860.01
000687,科创高装,1435.29
000688,科创50,1405.35
000689,科创材料,1336.00
000690,科创成长,1968.85
000691,科创ESG,1529.50
000692,科创新能,1292.79
000693,科创机械,1594.85
000695,科长三角,1101.04
000697,科大湾区,1426.64
000698,科创100,1567.33
000699,科创200,1502.24
000802,500沪市,8352.70
000814,细分医药,7987.02
000819,有色金属,11309.43
000823,800有色,13239.65
000827,中证环保,1960.81
000847,腾讯济安,3773.63
000849,300非银,10202.41
000851,百发100,22326.18
000852,中证1000,8171.12
000853,CSSW丝路,1680.88
000854,500原料,7394.41
000856,500工业,8422.08
000857,500医药,10057.62
000858,500信息,11375.01
000860,结构调整,1333.05
000863,CS精准医,2573.83
000865,上海国企,1477.26
000867,港中小企,2761.35
000869,HK银行,4433.03
000888,上证收益,4712.24
000891,新兴综指,1997.86
000901,小康指数,6596.89
000903,中证A100,4536.49
000905,中证500,8309.17
000906,中证800,5279.95
000913,300医药,7863.27
000914,300金融,6233.42
000928,中证能源,3728.50
000932,中证消费,14530.54
000933,中证医药,7831.58
000934,中证金融,5848.54
000935,中证信息,6572.61
000974,800金融,6553.46
000982,500等权,9901.29
000986,全指能源,3021.24
000987,全指材料,5956.03
000989,全指可选,5322.37
000991,全指医药,8402.94
000992,全指金融,5601.50
000993,全指信息,8818.15
399001,深证成指,14088.84
399002,深成指R,18924.33
399003,成份Ｂ指,8001.39
399004,深证100R,8232.24
399005,中小100,8619.46
399006,创业板指,3216.94
399007,深证300,5882.66
399008,中小300,1746.00
399009,深证200,5885.17
399010,深证700,9492.43
399011,深证1000,6850.08
399012,创业300,4578.29
399013,深市精选,5844.34
399015,中小创新,3140.71
399016,深证创新,6099.92
399017,SME创新,5268.06
399018,创业创新,6301.52
399019,创业200,4708.07
399020,创业小盘,1932.16
399030,碳科技30,4436.65
399050,创新引擎,3036.05
399060,碳科技60,3509.66
399088,深创100,5027.01
399100,新指数,12564.01
399101,中小综指,15391.21
399102,创业板综,4059.45
399103,乐富指数,9121.80
399106,深证综指,2672.82
399107,深证Ａ指,2796.80
399108,深证Ｂ指,1222.73
399231,农林指数,1353.99
399232,采矿指数,5466.02
399233,制造指数,3705.24
399234,水电指数,1096.01
399235,建筑指数,1152.72
399236,批零指数,1518.38
399237,运输指数,1089.85
399239,IT指数,2134.34
399240,金融指数,1513.31
399241,地产指数,1205.77
399242,商务指数,1544.34
399243,科研指数,1490.96
399244,公共指数,673.90
399248,文化指数,922.46
399258,绿色低碳,4470.37
399259,创业低碳,5036.23
399260,先进制造,3768.07
399261,创业制造,6390.59
399262,数字经济,2929.35
399263,创业数字,3547.08
399264,创业软件,1499.57
399265,创新药械,958.39
399266,创新能源,3584.65
399267,专精特新,2543.34
399268,深小巨人,2359.39
